,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc
2764,SMARCC2_proteomics,,,,,,,-0.463209235651457,1.0736488624675457e-05,,,,,,
2765,ACADSB_proteomics,,,,,,,-0.46284098742463997,1.0886776715567191e-05,,,-0.375189760302479,0.0023155559426578033,,
2766,SREK1_proteomics,,,,,,,-0.4623182684961785,1.1220322560927986e-05,,,,,,
2767,CTTNBP2NL_proteomics,,,,,,,0.4616822952661652,1.1653594638299558e-05,,,,,,
2768,REPS2_proteomics,,,,,,,-0.4615864345210506,1.1664981598916362e-05,,,,,,
2769,MSN_proteomics,,,,,,,0.4611501866251499,1.1951101548323291e-05,,,,,,
2770,TUBA1C_proteomics,,,,,,,0.4607503770453698,1.2213757904327993e-05,0.3056855002887041,0.019027735392603697,0.3437170592229224,0.006544383092005892,0.30178066377705837,0.0407508735459108
2771,TTC13_proteomics,,,,,,,0.4606588710823959,1.2222949631226711e-05,,,,,,
2772,ATG4B_proteomics,,,,,,,0.45903135507954657,1.3503920785239914e-05,,,,,,
2773,RUNDC1_proteomics_1,,,,,,,-0.4734919012833181,1.4078340142256771e-05,,,,,,
2774,ASB13_proteomics,,,,,,,-0.4879841451288161,1.4078340142256771e-05,,,,,,
2775,NT5DC2_proteomics,,,,,,,0.45767866230659804,1.4560733420729825e-05,,,,,,
2776,LARP1_proteomics,,,,,,,-0.45629479136129647,1.5813775932499587e-05,,,,,,
2777,METTL14_proteomics,,,,,,,-0.4562070987252446,1.5823877494517923e-05,,,,,,
2778,BSG_proteomics,,,,,,,0.45606382281471175,1.5893568101972886e-05,,,0.35223673281958684,0.004972483235106253,0.3781945731895944,0.004409795072771632
2779,NUMA1_proteomics,,,,,,,-0.47057357774924313,1.627604207377511e-05,,,,,,
2780,PLOD2_proteomics_1,,,,,,,0.4545528052352038,1.713899236289175e-05,,,,,,
2781,HIST1H1A_proteomics,,,,,,,0.4546058353092977,1.713899236289175e-05,,,,,,
2782,ZNF552_proteomics,,,,,,,-0.45406295790561935,1.7619031269716293e-05,,,,,,
2783,TAX1BP3_proteomics,,,,,,,0.45359408165367376,1.8086784918962393e-05,,,,,,
2784,ATP11B_proteomics,,,,,,,0.45337608461610857,1.8259355368791545e-05,,,0.2981978665018438,0.02341807197021128,0.34170108501607643,0.013676228028916076
2785,RBM47_proteomics_1,,,,,,,-0.4524684945553648,1.920215942195245e-05,,,,,,
2786,CORO1C_proteomics,,,,,,,0.45186300619519226,1.9792420663869657e-05,,,0.28409351416845796,0.033084393006345234,,
2787,UBE3B_proteomics,,,,,,,-0.4511200973396993,2.0687705692440167e-05,,,,,,
2788,FN3K_proteomics,,,,,,,-0.4507464466767832,2.099947353106376e-05,,,-0.4060099439765156,0.0008369369090795515,,
2789,MT1X_proteomics,,,,,,,0.44862552082264673,2.402599107132611e-05,,,0.3696286836494065,0.0027796342696280816,0.29832590007610793,0.04378101551430857
2790,CEP170_proteomics_1,,,,,,,0.4477409882369335,2.5335920863843838e-05,,,,,,
2791,TLDC1_proteomics,,,,,,,0.44733099438533575,2.5669070208237787e-05,,,0.34013917401900207,0.007291341780879806,0.38198319614207066,0.004084842848572355
2792,PTK7_proteomics,,,,,,,0.4473227014955907,2.5669070208237787e-05,0.2721636681406815,0.039928393914723685,0.3013318507966819,0.021774046524988294,,
2793,FAM98A_proteomics,,,,,,,0.44715454967665896,2.5830385662848375e-05,,,,,,
2794,KIF3A_proteomics,,,,,,,-0.44646608356657813,2.6834480207716464e-05,,,,,,
2795,DCAF8_proteomics,,,,,,,-0.4460580194086712,2.710572912021261e-05,,,,,,
2796,ACTN1_proteomics_1,,,,,,,0.4460681624325057,2.710572912021261e-05,,,,,,
2797,SPATA20_proteomics,,,,,,,-0.44570537616443406,2.7607197701706458e-05,,,,,,
2798,PTGES3_proteomics,,,,,,,-0.4455430868225429,2.7772728485647634e-05,,,,,,
2799,CDC42EP1_proteomics,,,,,,,0.44510528120848747,2.844320314351415e-05,,,,,,
2800,CEBPB_proteomics,,,,,,,0.44491034920731093,2.8674904087289713e-05,,,0.28681359518599137,0.030992546222956614,,
2801,PYM1_proteomics,,,,,,,-0.44352631198824877,3.06668696780314e-05,,,-0.3235794328737257,0.01169638236615041,,
2802,FMN1_proteomics,,,,,,,-0.4434435471955658,3.069570894899924e-05,,,,,,
2803,MMP15_proteomics,,,,,,,0.4560077246287048,3.103116874505869e-05,0.29893017805511174,0.025279166977234303,,,,
2804,PLEK2_proteomics,,,,,,,0.4947315928109084,3.125332687838616e-05,,,0.29322425861651075,0.026611810062584392,,
2805,ACTA1_proteomics,,,,,,,0.5074393733705931,3.125332687838616e-05,,,,,,
2806,MOGS_proteomics,,,,,,,0.44219824506031724,3.254230329841284e-05,,,,,,
2807,ARHGAP31_proteomics,,,,,,,0.441966878271992,3.2887976911024845e-05,,,,,,
2808,RPL5_proteomics,,,,,,,0.44125126562239464,3.42847585687095e-05,,,,,,
2809,DIDO1_proteomics,,,,,,,-0.44085499559405067,3.501594580653619e-05,,,,,,
2810,GNAI1_proteomics,,,,,,,0.4399076473503408,3.704177574899557e-05,,,0.32963955097842956,0.009979156408644566,0.4148801100852144,0.0011769872708955063
2811,FLYWCH2_proteomics,,,,,,,-0.4393832923720342,3.813864174473055e-05,,,,,,
2812,ANP32A_proteomics,,,,,,,-0.43916807294262084,3.8502556358845074e-05,-0.30239823719612247,0.020630959253629032,,,,
2813,KDELC2_proteomics,,,,,,,0.43896267602460337,3.852496409778694e-05,,,,,,
2814,AKR1C1_proteomics,,,,,,,0.43898044443703976,3.852496409778694e-05,-0.38749421660645345,0.0018587050866398136,,,,
2815,GOLPH3L_proteomics,,,,,,,-0.43899493896307423,3.852496409778694e-05,,,,,,
2816,SFXN1_proteomics,,,,,,,-0.43878740063546906,3.879600554302349e-05,,,,,,
2817,GRB10_proteomics,,,,,,,0.43870299563168635,3.8828871131569456e-05,,,,,,
2818,RABGEF1_proteomics,,,,,,,-0.43795297087344365,4.020799235908369e-05,,,,,,
2819,FAM102A_proteomics,,,,,,,-0.43790255564957725,4.020799235908369e-05,,,,,,
2820,PALM2_proteomics,,,,,,,0.4359741746756471,4.470455324900363e-05,,,,,,
2821,CCAR1_proteomics,,,,,,,-0.4359700168352842,4.470455324900363e-05,,,,,,
2822,OSBPL3_proteomics,,,,,,,0.4357530676315388,4.4991976754748796e-05,,,,,,
2823,AGR3_proteomics,,,,,,,-0.43396167958894105,4.9915306593920274e-05,,,,,,
2824,CALR_proteomics,,,,,,,0.43398490453274385,4.9915306593920274e-05,,,,,,
2825,CORO2A_proteomics,,,,,,,-0.433672380949771,5.06284086775427e-05,,,,,,
2826,RBMS1_proteomics_1,,,,,,,0.43315350901442873,5.169182847198128e-05,,,,,,
2827,LRBA_proteomics,,,,,,,-0.4331971775267516,5.169182847198128e-05,,,,,,
2828,TJP3_proteomics_1,,,,,,,-0.43307141840495944,5.1758093525357626e-05,,,,,,
2829,PTPN14_proteomics,,,,,,,0.43230733794547316,5.386805023550971e-05,,,,,,
2830,CLEC16A_proteomics_1,,,,,,,-0.43147205756430074,5.65222746366156e-05,,,,,,
2831,SLPI_proteomics,,,,,,,0.4312912917120652,5.694387116125786e-05,,,,,,
2832,PKP1_proteomics,,,,,,,0.43110981495619816,5.737158553611005e-05,,,0.27156451029393847,0.044279397054250845,0.34692912725986286,0.011660919059785842
2833,TEAD3_proteomics,,,,,,,0.4309736463977749,5.753502726333287e-05,,,0.2693616487161656,0.04627940698857602,,
2834,COL4A2_proteomics,,,,,,,0.4309429919660778,5.753502726333287e-05,,,,,,
2835,GARS_proteomics,,,,,,,0.43036114307149387,5.942260253837122e-05,,,,,,
2836,GFOD1_proteomics,,,,,,,0.4298717946076587,6.0846344510910596e-05,,,,,,
2837,PTP4A2_proteomics,,,,,,,-0.4298579408666471,6.0846344510910596e-05,,,,,,
2838,RBMS2_proteomics,,,,,,,0.42897697435418614,6.33072333800546e-05,0.2968362211320783,0.023316239949268264,,,,
2839,KLC2_proteomics,,,,,,,-0.42898458086161934,6.33072333800546e-05,,,,,,
2840,JUN_proteomics,,,,,,,0.4286790220446001,6.424475904028054e-05,,,,,0.31760137950827594,0.027440309850242917
2841,A2ML1_proteomics,,,,,,,0.4285764773195807,6.441767980729904e-05,,,,,0.33561472566389355,0.01647384260286885
2842,GRAMD1C_proteomics,,,,,,,0.44097818889479806,6.453662621763715e-05,,,,,,
2843,P3H1_proteomics,,,,,,,0.42847704407454046,6.453662621763715e-05,,,,,,
2844,STK39_proteomics,,,,,,,-0.4279611404587524,6.594621717751886e-05,0.2964936427149889,0.02352128971950245,,,,
2845,WWP1_proteomics,,,,,,,-0.42781903754807504,6.605339556031284e-05,,,,,,
2846,N6AMT1_proteomics,,,,,,,-0.4275446807008424,6.68191614843084e-05,,,,,,
2847,SNTB1_proteomics,,,,,,,0.42745121749611714,6.685065363560629e-05,,,-0.3191982375532144,0.013329452570934814,,
2848,DHX38_proteomics,,,,,,,0.42733505191963683,6.709332769348391e-05,,,,,,
2849,SFPQ_proteomics,,,,,,,-0.42697622869473634,6.834468681580947e-05,,,,,,
2850,MYH10_proteomics,,,,,,,-0.47729058968017524,6.862606723157868e-05,,,,,,
2851,SDCBP_proteomics_1,,,,,,,0.42642156213140403,6.9971866778451e-05,,,,,,
2852,PADI2_proteomics,,,,,,,0.4263076824649111,7.021863747500351e-05,,,,,,
2853,SYNRG_proteomics,,,,,,,-0.42556265743749244,7.323019076698493e-05,,,-0.270311732507585,0.0455436936604838,,
2854,PPP1R2_proteomics,,,,,,,-0.42530601019449366,7.412993648692321e-05,,,,,,
2855,SMTN_proteomics,,,,,,,0.4251727581131459,7.447981557046171e-05,,,,,,
2856,LUC7L_proteomics,,,,,,,-0.42465905845867236,7.61090985456086e-05,,,,,,
2857,KDM3B_proteomics,,,,,,,-0.4246725975049002,7.61090985456086e-05,,,,,,
2858,ANKHD1-EIF4EBP3_proteomics,,,,,,,-0.4242287145590784,7.693060435097098e-05,0.3996255179686653,0.0012443721730844843,,,,
2859,NSDHL_proteomics,,,,,,,0.424296802754739,7.693060435097098e-05,0.46658741734905207,8.679806085214435e-05,0.3540841076767659,0.004687263523682967,,
2860,MCAM_proteomics,,,,,,,0.4242353701616388,7.693060435097098e-05,,,,,,
2861,TCEAL4_proteomics,,,,,,,-0.4241987601120253,7.693060435097098e-05,,,,,,
2862,CPA4_proteomics,,,,,,,0.6223912939146112,7.717510698795195e-05,,,,,,
2863,GFRA1_proteomics,,,,,,,-0.42387493427568024,7.743261475418307e-05,,,,,,
2864,IGF2BP3_proteomics,,,,,,,0.4234206554678853,7.933224249604946e-05,,,,,,
2865,MAP3K6_proteomics,,,,,,,0.42331719849714594,7.957164265931192e-05,,,,,0.43842138743628545,0.0004537452985226674
2866,TCEB2_proteomics,,,,,,,-0.42301086191536935,8.044587574390638e-05,,,,,,
2867,LAMB1_proteomics,,,,,,,0.4229764014873427,8.044587574390638e-05,,,,,,
2868,FAM110B_proteomics,,,,,,,-0.43704496378029156,8.125495257372966e-05,,,,,,
2869,TRIM2_proteomics,,,,,,,0.42257154058822344,8.188186083348095e-05,0.30096561220430346,0.02120924134112942,,,,
2870,UMAD1_proteomics,,,,,,,-0.4225245665262225,8.188186083348095e-05,,,,,,
2871,BCAT2_proteomics,,,,,,,-0.4220226800051958,8.386593675344094e-05,,,,,,
2872,OXLD1_proteomics,,,,,,,-0.4220220973488675,8.386593675344094e-05,,,,,,
2873,CRTAP_proteomics,,,,,,,0.42194111549908236,8.40106947813363e-05,,,0.27233669491281753,0.04341859100828523,,
2874,POLR3B_proteomics,,,,,,,-0.4216044712049859,8.492792755492357e-05,,,,,,
2875,CALB2_proteomics,,,,,,,0.42139985112763145,8.544635035628609e-05,,,,,,
2876,GLS_proteomics,,,,,,,0.4207042463979894,8.85403983954899e-05,,,0.2832230349804511,0.03363858264385154,,
2877,RRAS2_proteomics,,,,,,,0.42037245980071625,8.976558430527211e-05,,,0.34445888040237854,0.006348542073040513,,
2878,GRHL1_proteomics,,,,,,,0.41995224595358105,9.149179272499792e-05,,,,,,
2879,NECAP1_proteomics,,,,,,,-0.41986535476844516,9.168966171489422e-05,,,,,,
2880,ABCF2_proteomics,,,,,,,0.4197871492841025,9.184098139562467e-05,,,,,,
2881,PALM2-AKAP2_proteomics,,,,,,,0.41951911953456517,9.276292192251766e-05,,,-0.31193826184064266,0.016373983191438846,,
2882,MPZL1_proteomics,,,,,,,0.4194653036938949,9.27828570409259e-05,,,0.40738623389397255,0.0008085505138623837,,
2883,TXNDC12_proteomics,,,,,,,0.41929766769533217,9.343616484562977e-05,,,,,,
2884,CCNT1_proteomics,,,,,,,-0.418938362379235,9.43400923934128e-05,,,,,,
2885,DNALI1_proteomics,,,,,,,-0.5565834893789887,9.492091799870066e-05,,,,,,
2886,MTX3_proteomics,,,,,,,-0.4187254985006713,9.497736672597924e-05,,,,,,
2887,MYO6_proteomics_1,,,,,,,-0.4180606360809327,9.766434616199617e-05,0.3287882423224101,0.01049525907096125,,,,
2888,SECISBP2_proteomics,,,,,,,-0.41704312085928574,0.00010314504928760297,,,,,,
2889,LIMK1_proteomics,,,,,,,0.41649897880079045,0.00010621523696914144,0.2918875489198835,0.025960764786789943,,,,
2890,EML2_proteomics,,,,,,,-0.41547210349522173,0.00011157188857862921,,,,,,
2891,RFLNB_proteomics,,,,,,,0.41516456076315555,0.00011329010169329106,,,,,,
2892,PPDPF_proteomics,,,,,,,-0.41501069485114755,0.00011399807786463998,,,,,,
2893,ACTB_proteomics,,,,,,,0.4149511205587343,0.00011407622493498654,,,,,,
2894,LUC7L3_proteomics_1,,,,,,,-0.41475055960016805,0.00011510591530847714,,,,,,
2895,EHD1_proteomics,,,,,,,0.4144204906688824,0.00011670525038718798,,,,,,
2896,FAM102B_proteomics,,,,,,,-0.4140534794076819,0.00011891518656619852,,,,,,
2897,NUBPL_proteomics,,,,,,,-0.41352117969173297,0.00012166807491483397,0.2682540183489833,0.04327326689976084,,,,
2898,MYO9B_proteomics,,,,,,,0.41352174971863187,0.00012166807491483397,,,,,,
2899,VAV3_proteomics,,,,,,,-0.41323048680071117,0.0001230766560874939,,,,,,
2900,MAP7D3_proteomics,,,,,,,0.41310478270232254,0.0001233077318468755,,,,,,
2901,GPX7_proteomics,,,,,,,0.4129610542721922,0.00012367284288406391,,,,,,
2902,TCF7L2_proteomics,,,,,,,0.41248377586315205,0.00012648279440595129,,,,,,
2903,UQCC1_proteomics,,,,,,,-0.41224130749513016,0.00012793955429916495,0.2772946769167306,0.035944726755376646,,,,
2904,FLNA_proteomics,,,,,,,0.4117632053565113,0.0001306484822638472,,,0.2821836213147666,0.03448343038583076,,
2905,RPS2_proteomics,,,,,,,0.4117437031955458,0.0001306484822638472,,,0.3337693599614702,0.008893885168936912,,
2906,FOXC1_proteomics,,,,,,,0.4371176576881566,0.00013110749292730283,,,,,,
2907,DACH1_proteomics,,,,,,,-0.41155147920195345,0.00013141623895313368,,,,,,
2908,HN1L_proteomics,,,,,,,-0.4110139662550807,0.00013416209872242014,,,,,,
2909,AAGAB_proteomics,,,,,,,-0.41104058839798696,0.00013416209872242014,,,,,,
2910,PCBD2_proteomics,,,,,,,-0.4110645335067926,0.00013416209872242014,,,-0.3317381548838987,0.009326478562053606,,
2911,ANLN_proteomics,,,,,,,0.41057197506860243,0.00013670598121297308,,,0.2950368839314399,0.02524607441792272,,
2912,PARN_proteomics,,,,,,,-0.4105101055030958,0.00013670598121297308,,,0.29998780089894683,0.022481015486161417,,
2913,KRT4_proteomics,,,,,,,0.4241114773165342,0.00013847898748801934,,,,,,
2914,REXO2_proteomics,,,,,,,0.4100947931637621,0.000138593874232806,,,,,,
2915,MMP1_proteomics,,,,,,,0.40975563496793627,0.0001409793071649965,,,,,,
2916,ADAMTS15_proteomics,,,,,,,-0.4096089341588879,0.00014181649438305257,,,,,,
2917,ARL3_proteomics,,,,,,,-0.4090530468369061,0.00014569953608791226,,,,,,
2918,POLR3A_proteomics,,,,,,,-0.40899710937153816,0.0001457989334317407,,,,,,
2919,VASN_proteomics,,,,,,,0.40885826102978423,0.0001463693516980392,,,,,,
2920,CYR61_proteomics,,,,,,,0.40884151247831757,0.0001463693516980392,,,,,,
2921,SERPINA10_proteomics,,,,,,,0.4083999100383837,0.000149765260509907,,,,,,
2922,EMC7_proteomics,,,,,,,0.4082823797066639,0.00015040297494269743,,,,,,
2923,FABP7_proteomics_1,,,,,,,0.40815941268987627,0.0001510912663656592,,,,,,
2924,CDC42EP5_proteomics,,,,,,,0.4079206562186908,0.00015279795750656124,,,,,,
2925,CBX8_proteomics,,,,,,,-0.40780387875446344,0.0001534432473623796,,,,,,
2926,DYNLL2_proteomics,,,,,,,-0.40756495900667866,0.00015479145590683693,,,,,,
2927,MSH3_proteomics,,,,,,,-0.40744931824729447,0.00015543672044488513,,,,,,
2928,RHEB_proteomics,,,,,,,0.4068167095661076,0.0001599924180489146,,,,,,
2929,AGTRAP_proteomics,,,,,,,0.40635693961750485,0.00016385886397595392,,,,,,
2930,CABLES1_proteomics,,,,,,,-0.40574769979545583,0.0001692527778115688,,,,,,
2931,INIP_proteomics,,,,,,,-0.4049077810978562,0.00017712710510632803,,,,,,
2932,SIAH2_proteomics,,,,,,,-0.4048065686459631,0.00017771685696787241,,,,,,
2933,RERG_proteomics,,,,,,,-0.4043769552705583,0.0001816731962682123,,,,,,
2934,WLS_proteomics,,,,,,,0.46619381244684205,0.00019191219693418635,0.33223231490780436,0.01112183265678284,0.28939272455177667,0.029181660292992902,0.41959207110534313,0.00100713594895553
2935,PGRMC1_proteomics,,,,,,,0.40286361174212443,0.00019605508991054146,0.5123219374034529,9.418620158928297e-06,,,,
2936,EPB41L5_proteomics_1,,,,,,,-0.4017813131686224,0.0002074197298541109,,,,,,
2937,RPS3A_proteomics,,,,,,,0.401234875473304,0.00021339507741202773,,,,,,
2938,ACSL3_proteomics,,,,,,,0.40119166312542676,0.00021340437168480944,,,0.29365204549844576,0.02630608085595342,,
2939,NOMO2_proteomics,,,,,,,0.4009147868968779,0.00021623943923223572,,,,,,
2940,RPL21_proteomics,,,,,,,0.39997733156776627,0.00022738860924841861,,,,,,
2941,IL6ST_proteomics,,,,,,,-0.39887012933921906,0.00024021664392562706,,,,,,
2942,PXDC1_proteomics,,,,,,,0.4277177294613263,0.00024021664392562706,,,,,,
2943,PLOD2_proteomics,,,,,,,0.3984938935430056,0.000244740100121983,,,0.3567342451183371,0.004283310325600774,,
2944,SPDEF_proteomics,,,,,,,-0.39828300094561786,0.0002470555098291688,,,,,,
2945,DSG3_proteomics,,,,,,,0.4436863144055185,0.000249690690103035,,,0.2751481630523081,0.040353063920973285,0.3928618443047503,0.0026670649159736565
2946,ZFAND3_proteomics,,,,,,,-0.3978287134436298,0.0002516186029798655,,,,,,
2947,TCEAL1_proteomics,,,,,,,-0.3976728364156663,0.00025322164419302686,,,,,,
2948,SSBP2_proteomics,,,,,,,-0.3973345750602291,0.00025683751442642235,,,,,,
2949,EEF2_proteomics,,,,,,,0.3968504664980328,0.00026323013169795683,,,,,,
2950,WDR19_proteomics,,,,,,,-0.3964893611739222,0.0002673225739785385,-0.2617542780595,0.04961520968941895,,,,
2951,TOM1_proteomics,,,,,,,0.39636358445944586,0.00026857575360520033,,,,,,
2952,S100A2_proteomics,,,,,,,0.3973867378423992,0.0002770121526040927,,,0.3531872511157893,0.004842210157475463,0.4071852096381793,0.0015730943741730401
2953,ZFP36L2_proteomics,,,,,,,0.3955792946735307,0.0002792127458472319,,,,,,
2954,SEC23A_proteomics,,,,,,,0.3954235010244579,0.00028098605261736754,,,,,,
2955,CASP14_proteomics,,,,,,,0.395158157328296,0.0002844867394847771,,,,,,
2956,SND1_proteomics,,,,,,,0.3947905363796498,0.0002890030301747991,,,,,,
2957,RAB23_proteomics,,,,,,,0.3947254798655022,0.0002893869314398903,,,,,,
2958,C2CD5_proteomics,,,,,,,-0.39443805092153855,0.0002933452792625148,,,,,,
2959,CISD3_proteomics,,,,,,,-0.39438501956826005,0.0002934318151527477,,,,,,
2960,LAMB3_proteomics,,,,,,,0.39435109459729417,0.0002934318151527477,,,0.37322477157239486,0.0025014365322463725,0.485619967177139,4.4411223009712414e-05
2961,TKFC_proteomics,,,,,,,-0.3942285225349621,0.00029409995666558115,,,,,,
2962,RPL22_proteomics,,,,,,,0.3936242618193483,0.00030268606312305635,,,,,,
2963,KRT10_proteomics,,,,,,,0.3935482842567759,0.00030327808054694827,,,,,,
2964,ST5_proteomics,,,,,,,0.3933357802006446,0.000305482817383315,0.261480677339862,0.04979323766918668,,,,
2965,HS2ST1_proteomics,,,,,,,0.39296002238589756,0.00031047417253484387,,,,,,
2966,SOX10_proteomics,,,,,,,0.4133469171459401,0.0003155771064325035,,,,,,
2967,ITPK1_proteomics,,,,,,,-0.39232845549823686,0.0003186000469411306,,,,,,
2968,NPC1_proteomics,,,,,,,0.39194894722120444,0.00032457302239758247,,,,,,
2969,PLS3_proteomics,,,,,,,0.3917748501408353,0.00032696381762133174,0.4526909438576488,0.00015272072749343468,0.36991938745313957,0.0027591582167599948,,
2970,KCTD6_proteomics,,,,,,,-0.40499534724759834,0.00033044262721854134,,,,,,
2971,GLYATL2_proteomics,,,,,,,0.39143117503620894,0.0003317159236338904,,,,,,
2972,CDKN2AIP_proteomics,,,,,,,-0.3910512948243403,0.00033792762547337613,,,,,,
2973,UGGT2_proteomics,,,,,,,0.3907147790418712,0.0003424339712768477,,,,,,
2974,MYO5C_proteomics,,,,,,,-0.39065035360521694,0.0003424339712768477,,,,,,
2975,VIM_proteomics,,,,,,,0.39074806394755324,0.0003424339712768477,,,,,,
2976,CDH13_proteomics,,,,,,,0.3906742200983126,0.0003424339712768477,,,,,,
2977,FBXO38_proteomics,,,,,,,-0.3901356080649214,0.0003506540991913798,,,,,,
2978,MRAS_proteomics,,,,,,,0.42032909505486604,0.00035089552454637004,,,,,,
2979,LTBP1_proteomics,,,,,,,0.3898696385738618,0.00035349861558995704,,,,,,
2980,GREB1_proteomics,,,,,,,-0.38972267082496215,0.0003555772628288011,,,,,,
2981,KIF3B_proteomics,,,,,,,-0.3896812115783856,0.0003556275938674708,,,,,,
2982,TRPS1_proteomics,,,,,,,-0.3890767212484788,0.0003644012017705345,,,,,,
2983,MISP_proteomics,,,,,,,-0.3889826389553337,0.00036549860908743697,,,,,,
2984,RAB12_proteomics,,,,,,,0.3888992206361538,0.00036638888659127033,,,,,,
2985,TUBA4A_proteomics,,,,,,,0.38878352838194413,0.0003671624229506887,,,,,,
2986,GAK_proteomics,,,,,,,-0.388682010463003,0.0003684208020792573,,,,,,
2987,COASY_proteomics,,,,,,,-0.3883274085685845,0.00037400283685018807,,,,,,
2988,PCBP4_proteomics,,,,,,,0.38779783311319116,0.00038248319210799485,,,,,,
2989,PROM1_proteomics,,,,,,,0.4114064233175446,0.0003942000731701543,,,,,,
2990,SYBU_proteomics,,,,,,,-0.38697075593674884,0.00039665537222648004,,,,,,
2991,ATAD3B_proteomics,,,,,,,0.4000981391827585,0.0004000135389663379,,,,,,
2992,CBX4_proteomics,,,,,,,-0.3867166291419516,0.00040048543524905887,,,,,,
2993,HIST2H4B_proteomics,,,,,,,0.386670197886146,0.00040067614665876893,,,,,,
2994,IGFBP2_proteomics,,,,,,,-0.38613838047264903,0.0004097983929103619,,,,,,
2995,FCGR3B_proteomics,,,,,,,0.3861569787471032,0.0004097983929103619,,,,,,
2996,DCAF5_proteomics,,,,,,,-0.38552527893541066,0.0004208449742447684,0.3322987869121453,0.009498696162635588,,,,
2997,ADGRE2_proteomics,,,,,,,0.3987788890944551,0.0004208449742447684,,,,,,
2998,EMC1_proteomics,,,,,,,0.3853170710974573,0.00042397606145836477,0.36945638520216106,0.003445873384107985,,,,
2999,PAAF1_proteomics,,,,,,,-0.38506661270003095,0.00042883946574228326,,,,,,
3000,TIA1_proteomics,,,,,,,0.3849926559939953,0.00042883946574228326,,,,,,
3001,SRGN_proteomics,,,,,,,0.39765798187054924,0.00044082663954123286,-0.2698593036435267,0.04775470604020538,,,,
3002,HSD17B12_proteomics,,,,,,,0.384121321049807,0.0004444080120526451,,,,,,
3003,RAP2B_proteomics,,,,,,,0.3839358002920628,0.0004475256532764785,,,0.30461470157660087,0.02006850524825656,,
3004,STAU2_proteomics,,,,,,,-0.3836582290461249,0.0004524247641607683,0.35893894252288705,0.0047152723235998105,,,,
3005,RGS3_proteomics,,,,,,,0.3833310259464635,0.0004585861566943439,0.2727849149944742,0.0397749442117082,,,,
3006,TGFB2_proteomics,,,,,,,0.3830340679967135,0.0004631933639657681,,,,,,
3007,ZNF428_proteomics,,,,,,,-0.38287824448614005,0.000465253653828201,,,,,,
3008,DYNLT1_proteomics,,,,,,,0.3828345691231344,0.0004654429963479465,,,0.32808185005407586,0.010447110839607514,,
3009,LGALS1_proteomics,,,,,,,0.38269098621150205,0.0004668230785424449,,,,,,
3010,UXS1_proteomics,,,,,,,0.38261900274126764,0.00046722765512048,,,,,,
3011,AFTPH_proteomics,,,,,,,-0.38230170018309206,0.0004733561253306878,,,,,,
3012,SC5D_proteomics,,,,,,,0.4837059503054874,0.0004847152916022233,,,,,,
3013,FSTL1_proteomics,,,,,,,0.3815770167537548,0.0004900039213250035,,,,,,
3014,PPIC_proteomics,,,,,,,0.3812677854444898,0.0004971364811311005,0.2831655102130384,0.03157412105012726,0.2704181643687243,0.04551450035134107,,
3015,BPI_proteomics,,,,,,,0.38080191367160365,0.0005075975178465898,-0.3275132273040691,0.010811067280673787,,,,
3016,SDF2_proteomics,,,,,,,0.38065610338534817,0.0005105576920194577,,,,,,
3017,SKP1_proteomics,,,,,,,-0.3803687318098911,0.0005164141754683512,,,,,,
3018,NME3_proteomics,,,,,,,-0.3802261330783302,0.0005174178808710629,,,,,,
3019,MLPH_proteomics_1,,,,,,,-0.3951082159564148,0.0005174178808710629,,,,,,
3020,VEZF1_proteomics,,,,,,,-0.38012963882027023,0.0005190908441364534,,,,,,
3021,TRUB1_proteomics,,,,,,,-0.3800662392344461,0.0005198649207572229,,,,,,
3022,FAM126A_proteomics,,,,,,,0.3793658231649635,0.0005373626345780333,,,,,,
3023,RPL17-C18orf32_proteomics,,,,,,,0.3791948527452599,0.0005412088863303638,,,,,,
3024,TMEM102_proteomics,,,,,,,-0.37910233168905616,0.0005428456443457366,,,,,,
3025,COA6_proteomics,,,,,,,-0.37904843272717126,0.0005433876609619711,,,,,,
3026,ITGB6_proteomics,,,,,,,0.37892763951928765,0.0005456344246573116,,,0.31662832089683485,0.014431954486258398,,
3027,THTPA_proteomics,,,,,,,-0.3789001246507349,0.0005456344246573116,,,-0.3122905503178325,0.016222216227663424,-0.35392769197180823,0.009682008577400343
3028,FAM89A_proteomics,,,,,,,0.4619356153095913,0.0005539362045885631,,,0.3220373085528696,0.015120896874254008,,
3029,EZR_proteomics,,,,,,,-0.37761100101587575,0.0005804958636698632,,,,,,
3030,CDKAL1_proteomics,,,,,,,0.3774711971652529,0.0005836873569472798,,,,,,
3031,WBP11_proteomics,,,,,,,-0.3773863888099239,0.0005841642816223302,,,,,,
3032,NUBP1_proteomics,,,,,,,-0.37741811230677347,0.0005841642816223302,,,,,,
3033,KLK5_proteomics,,,,,,,0.4782838718958937,0.0005859306164603695,,,,,,
3034,SPR_proteomics,,,,,,,-0.37710182113389196,0.0005907629318291452,,,,,,
3035,RMND1_proteomics,,,,,,,-0.3768830160983079,0.000596460221014592,,,,,,
3036,UNKL_proteomics,,,,,,,-0.37663568767780475,0.0006031031629574464,,,,,,
