Umich_Proteomics	GBM_P_Value	GBM_Median	HNSCC_P_Value	HNSCC_Median	LUAD_P_Value	LUAD_Median	LSCC_P_Value	LSCC_Median	BR_P_Value	BR_Median	EC_P_Value	EC_Median	OV_P_Value	OV_Median	CO_P_Value	CO_Median
TRMT44	0.6811221979537266	0.0048668128451225	0.6350477576025005	-0.160859923786953	0.6148941376710066	-0.1363252441083311	0.2042557548793112	-0.1694533625264469	0.9995177788980228	-0.1471161217656629	0.4369808924828081	0.2027364312401207	0.9933878205304212	-0.1787987276206522		
COX7A2L	0.6811221979537266	-0.05951666609187	0.7568508223985312	-0.1854046045135398	0.6778532232443469	-0.0903395382431941	0.5453731580313355	0.0078594587031073	0.9995177788980228	-0.1094416229688208	0.3501328475547108	0.4338680915522079	0.9933878205304212	-0.2635576463015265	0.6377088846475882	0.3500747382037481
CEBPA	0.6811221979537266	-0.1741980741062931	0.4105558905281883	0.401058467780425	0.6965484597520496	-0.126231284106554	0.3335106410202125	0.2414821073461119		-0.4114487122830841	0.6110834568629243	-0.2892489981790387	0.9933878205304212	0.2903772488049458		
AGPAT5	0.6811221979537266	0.0606076671726327	0.9769890635671928	0.0093857689523471	0.3653819482999167	-0.1603351230035521	0.4074771338998689	0.099529383795625	0.9995177788980228	-0.1142480776365726	0.6885724853624627	0.1024820718624219	0.9933878205304212	-0.1930144626281773	0.7811834447559866	-0.0387051835882523
SAPCD2	0.6816966977894986	0.2183828684179953		0.212283760687356			0.9797310146207294	0.1451759465544224		0.4367743845518808	0.591809464561642	0.4339778878304337		-1.8728725977719003		
SYNJ2BP	0.6816966977894986	0.0785698325436747	0.808339558403358	-0.0214670190860246	0.4289734403846368	0.1729820630456195	0.5566525985243357	0.1616934006240029		0.0216298600783879	0.5116408319326311	0.1453908533634642	0.9933878205304212	0.1941147006641017	0.761932917976639	-0.2872175810116673
TMEM169	0.6817255252034429	-0.2273753524863622														
PPP2R3C	0.6819693313979386	0.1311968162642891		-0.092170159958492	0.958891249886992	0.0653784191679243	0.7329015654296107	-0.0270308318807828		-0.2051895898328819	0.9085652192547616	0.0486268667023388				
TFDP2	0.682140139205736	-0.188633637708957		0.1850928338309758			0.7606045887202978	0.0435744414088965		0.3527964473972957	0.5240928230634312	-0.0978865765969452	0.9933878205304212	-0.1969951092413211		0.3464783531328343
STX5	0.682140139205736	-0.0484085211201055	0.5116529903913908	-0.1237712733917568	0.7334936301199744	0.0896386151059722	0.0540794690691876	-0.2048409574528378	0.9995177788980228	0.0328737697351222	0.8821765365734114	0.0667226802270892	0.9943872414453016	-0.0182281205505283	0.9692026618601288	0.0087906509822133
PBXIP1	0.6826851741109491	-0.2781858349929997	0.9368045660546396	-0.1629826454498317	0.9846722494168162	-0.0755057771562999	0.5562283558381005	0.0779461998254227	0.9995177788980228	0.0810168875246457	0.2907161202509967	-0.341818821847367	0.9933878205304212	-0.0004666638491865	0.8113770227604923	-0.0727642243176553
NTHL1	0.6826895423703264	-0.1774169367892604	0.692369788559298	0.1402841956218381	0.8840368261937429	-0.0783948116438661	0.5357492226526539	0.0117678184018412	0.9995177788980228	-0.2144628606652547	0.0163115705383217	-0.2759048296643396	0.9933878205304212	-0.1724243746252014	0.9050610319655192	0.073457887966299
CARS1	0.6826895423703264	-0.203962824513491	0.7075139835936312	-0.1077276076974005		-0.0131539571638743	0.3044551321954812	-0.5712810040308991		0.0251008432610628	0.9964385326846028	0.0123913578465817	0.9933878205304212	-0.1697592422331659	0.6222763435393028	-0.0730445016814869
GNAT3	0.6828204542226959	-0.1133401671592828								0.4943300181767736						
HCN1	0.6829574066251605	-0.360947767125527														
ZNF217	0.6830297916059102	-0.1484091979856696	0.8788081399560277	0.0451656239466	0.6140948080856857	0.1498412692223318	0.0862761401995294	0.1835198617181532	0.9995177788980228	0.1886871843380735	0.2216114472482536	-0.3283517909175	0.9933878205304212	0.012896165416123		-0.0050290754540398
MOXD1	0.6830297916059102	0.1994849278440931	0.9027308668261724	-0.1660421965605163	0.7633806511043039	-0.17937841948366	0.03830097059083	-0.5735934831854337	0.9995177788980228	-0.1701413585325095	0.7917303861231338	-0.347207128534972	0.9943872414453016	-0.4028987828022785	0.909641677048706	-0.1127696444995276
MAPKAPK2	0.6831362828531538	0.0795537223118039	0.3954717484136714	-0.0972500624221535	0.9991112790387426	-0.053396694949285	0.3886303544631523	-0.0228048877175055	0.9995177788980228	-0.0184349298121304	0.21282354735082	-0.1555532072666245	0.9933878205304212	-0.0336644815539362	0.9513983030738756	0.0020144979530627
PCDHB5	0.683510421925947	-0.2283711099932706				0.0573377856797971		1.2692477906221775				-0.4377544094394867		-0.212359954678952		
MX1	0.683510421925947	0.1057498315672518	0.9717479818967676	0.2070922524175387	0.7480204145059681	0.1470992878404153	0.4000450177003927	-0.4387240510712509	0.9995177788980228	0.5792232037877962	0.1244459855416235	-0.9664701895606188			0.8605958106350505	-0.0623073682848023
PBX3	0.683510421925947	-0.1298395978248994			0.8199952850939685	0.0622299071906056	0.5744064165188693	0.1896389903340782			0.2200245847574659	-0.3493040460935379	0.9933878205304212	-0.0990432124102618		
LSS	0.683510421925947	0.0921819365287675	0.1947828999169989	0.1425996323594258	0.6334765619347646	0.1536779496339519	0.0575562322052285	0.0664014805917236	0.9995177788980228	0.2070829506946561	0.5533156703974398	0.1187944865113852	0.9933878205304212	-0.0051774509947666	0.4275107438307559	0.2453789287654508
ZMYND8	0.683510421925947	0.2006665126763902	0.6438448924906073	0.0010978946690016	0.973893572360677	-0.0215301499254323		-0.0659771813935936			0.9003893611026285	0.0335623309354282	0.9933878205304212	0.0066187781439381		0.3741775915107386
TPM3	0.683510421925947	0.0596877931977246	0.4017644065409131	-0.1251017809930523		0.4703191644785551	0.8257890190960191	-0.1936239431668074		-0.0015421877964341	0.6037299188902506	0.5659483387958915	0.9943872414453016	-0.0159513858472486	0.979738894097938	0.1292729484302341
TMCO1	0.6835570163629814	0.1249875971440594	0.276597555772383	0.2266353632856788	0.9834652082758136	0.0641560893388888	0.489617741019586	0.1300674467051994	0.9995177788980228	0.2030402945788791	0.2768366615453292	-0.5527588995013133	0.9750524235553448	0.2185867461770918	0.559328990647895	0.1722534267883517
SLC20A1	0.6838383571000869	-0.1765939721332223		-0.9256123742624354		0.4701645866514781				-0.0705501876268339	0.9202378932464712	0.0593708473937155				
MSI2_1	0.683942645284865	0.2234969848279639		1.1336001539801348				0.9125747390022338		-0.7982144267374913		-0.248368892692838		0.7581533188928855		0.4446439744392609
TSPAN13	0.683942645284865	-0.0098046348637588	0.4812486311564811	0.4483383310859086	0.2740332182960688	0.3667289984854793	0.979447295795645	0.081542678445496	0.9995177788980228	0.0016892495119398	0.1265684767331696	0.6488447190542672	0.9933878205304212	-0.159217180457599	0.8773214403720999	0.0039584074109306
SERPINB7	0.683942645284865	0.283954543852138	0.5410383626097941	-0.4471331309819639	0.5432550833311208	0.5087015563089334	0.7647913406102945	0.1369849093552133	0.9995177788980228	0.833670932889591	0.445919867896868	-0.0613740019750252	0.9933878205304212	-0.2255389732360004	0.8113770227604923	-0.7231966455119121
DOP1B	0.683942645284865	-0.0425731747381803	0.9886281016509556	-0.0557874271956961	0.6105692689553867	0.0695490230048054	0.188230903867817	-0.1230603058864705	0.9995177788980228	0.045353776221261	0.1918586382053369	0.2167128687769475	0.9933878205304212	0.1679363340330493	0.8113770227604923	0.1079374961018864
DPH7	0.683942645284865	-0.0299078682673599	0.7053070984668601	0.173718262528201	0.9209327428758306	0.0852154368034021	0.7979193554008766	-0.0614531982583841	0.9995177788980228	-0.2460838062536776	0.121454793107444	0.2798067537023598	0.9977727675372288	0.3314427775855613		-0.2839237004278399
PDCL3	0.683942645284865	0.0524041251427789	0.495940502922174	0.0824579355116394	0.8986031354202196	0.091043049460266	0.1356318002997308	0.2199859729300399	0.9995177788980228	0.1104492179258684	0.8964347967471672	-0.0016903957685041	0.9933878205304212	0.1410696027792841	0.5473262504187352	0.1936383582681458
IGHV3OR15-7	0.683942645284865	-0.2998488641122812	0.5048449038002566	-0.0172147774140807	0.5501691705900225	-0.2023952611147397	0.9659921246124684	-0.1064740772171095		0.1425008821655495	0.8554313424522467	0.3903079466282619	0.9933878205304212	-0.3108225861245106	0.4188863977684841	-0.7091523595913003
DCTN4	0.683942645284865	-0.3858324361928282	0.7490175490835949	-0.116620221169251	0.5121652968429921	-0.0274312439389117	0.2637030020362965	-0.0744893545028801	0.9995177788980228	0.0417704797349749	0.3257107432590095	0.0844595139248696			0.5450557828436436	-0.0148680856799643
RRAGA	0.683942645284865	0.00617692850847	0.8992660942858026	-0.082132049319151	0.820768939517881	0.0787998914008021	0.7606856306149496	0.0003898257314105	0.9995177788980228	0.3235867374891974	0.8794060941829943	0.2911249867563938	0.9933878205304212	0.0673112897794485	0.9939653646426868	0.0405996229292782
GCA	0.683942645284865	-0.1075285976213855	0.9537402846286857	-0.0453797253323209	0.9671330380474036	0.1243703669425304	0.0167802928897547	-0.3810895042167974	0.9995177788980228	0.0972883591282096	0.1566353312740769	0.0882907184783921	0.9933878205304212	0.0620696066527255	0.5050440961337377	-0.2644963095148789
C9orf40	0.683942645284865	-0.0796604835007137	0.6278636322480331	0.0847994268237872	0.4903093507706905	-0.1104419831678722	0.3345011503088068	0.0930046030361335	0.9995177788980228	0.0749093069868065	0.5906442670472464	0.2816961985172508	0.9933878205304212	-0.1044514629206005		-0.3425742653794863
GALNT10	0.684080862488914	-0.0840741272845448	0.7990954035932447	0.2104959358558176	0.1966153545209701	0.4089743246794768	0.6386441468881002	-0.1098590699963182	0.9995177788980228	-0.1059844879253022	0.1815006151454178	0.5328757076301569	0.9933878205304212	0.2218665254960115		-0.1620913998730078
PPP2CB	0.684080862488914	0.0864522720630898	0.9319207897427664	0.0467604561081227	0.9447603626705668	-0.0867944195855585	0.7324946539935998	0.0175504930358894	0.9995177788980228	-0.184618593566217	0.3817858916687768	-0.0030382409909197	0.9968128386369188	0.0493902117172257	0.2879425228733247	-0.5888884124760523
ECT2	0.684080862488914	0.2462497676605295	0.1475656933948634	0.3872230513511105	0.9218839451012096	-0.118105181513064	0.0155402684464583	0.4459948924819308	0.9995177788980228	0.1109135475957208	0.0656484941998537	-0.2717874128463791		0.7661531015012599	0.931116489895404	0.1069716737715555
ZC3H12C	0.6841283096475544	-0.0075813849147046		0.5928449844965407	0.955184805707051	0.0293049430252914	0.7255769960765377	0.0649516330827761		-0.5883769326502204	0.7703829451168516	-0.0881169384843172		2.0839647158271752		
UBIAD1	0.684401599803061	0.0133811187452366	0.5621023369905054	-0.1732228817942687	0.7163315307741096	0.1712426796469746	0.1678075151085699	-0.0575519064027556		-0.0038861656100781	0.6874207240622947	0.2306485720714643	0.9933878205304212	0.2937378137856257		
MAB21L1	0.6845720231400835	0.170249158859292														
EPB41L2_2	0.6845720231400835	-0.1777020791526684					0.8437668894499233	0.0677119571624977				0.6976534410498543				
TXNDC17	0.6845720231400835	0.1227272946610895	0.6506571196886368	-0.0349424040261379	0.6049032835282345	0.31848704935339	0.203293563663723	-0.0923597175516146	0.9995177788980228	0.1087594853573765	0.118376228774628	0.2507233349458975	0.9933878205304212	0.0315727961945757	0.831611974767733	0.0192675112393452
MAGI2	0.6845720231400835	-0.0122979830133331		0.1252336450745828	0.5208039583693729	0.2833769322103698	0.52053799287678	-0.1179454627637408		-0.5242958069865118		-0.0093440628467753				
TRIM2	0.6845851047729175	-0.0334942398947255	0.236738998728645	0.3871231716044203	0.5501691705900225	0.2534175150664897	0.3057005750156809	0.3803558710122861	0.9995177788980228	0.202174314599751	0.0474262231538657	0.5593110906648757	0.9933878205304212	-0.0410521029930688	0.4624659689793147	0.1353347941813041
CD99_1	0.6846281604097261	-0.0162322388713107	0.6253481451714052	-0.2351610521792277	0.97756554823372	-0.2021334187941441	0.6410199550624508	0.0707223708806363	0.9995177788980228	0.01011870712101	0.2824944474922312	0.0114027011922885				0.0927741087642033
SNX24	0.6846281604097261	-0.0392356515843026	0.3501114553505746	0.3648344975126427	0.8604326041556245	0.1551805798107555	0.639576519507952	-0.0921908089082137	0.9995177788980228	-0.313892683959903	0.3867560905505962	0.3091367392773989	0.9933878205304212	0.0649978191191742		0.9127687459809656
BICD2	0.6847607608008222	0.0114304460763783	0.9729619622243866	-0.0400781046863034	0.9644379566472916	-0.0137048406446922		0.3001027594689418	0.9995177788980228	0.2105689824145029		-0.1167617382013155	0.9949511816027132	0.0413142932224133	0.9995811792951398	-0.0274188223438436
HNRNPA0	0.6848173308634538	0.0727818290064625	0.7224960858478956	0.1400176248043774	0.9595161780964346	-0.0113670035089121	0.3714867443121744	0.109674879678618	0.9995177788980228	-0.0421908111354536	0.8009981447818524	-0.0543634570447153	0.9982612320008898	0.0287703441333935	0.4822304541999748	0.1807758266568058
ANAPC13	0.6848173308634538	0.3447431181412241	0.6549697719123969	0.0872336457262079	0.8543584352368077	-0.0788787128808241	0.3383862349743967	0.0937231225313244	0.9995177788980228	0.2916437234321571	0.926872208534296	-0.1160705219396067	0.9933878205304212	-0.1883917944939153		0.1886935449641171
XRCC4	0.6848426025594495	-0.0334886753821095		2.240485736085571	0.9754497295314511	0.0156352087670406	0.7529367693674569	-0.743327542982346		-1.0885480720869012	0.5193489615595078	-0.8951816370044039	0.9933878205304212	-0.1195438526395609	0.7455522413410067	0.0371616757823467
CD34	0.684946942301491	-0.1088978269271976	0.3091485880369763	-0.2661810958675286	0.3672551278622052	-0.2140381399950222	0.495322033992829	-0.0443707616287056	0.9995177788980228	-0.1524622228129004	0.9833079996421582	0.0040805212950729	0.9933878205304212	-0.0185013086241525	0.6563051582264522	-0.2361240913783007
HCFC2	0.684946942301491	0.0884313130716094	0.4223929253124046	-0.1014864952855187	0.9460315649147848	-0.0046328365564516	0.2298608836805479	-0.0563726310285392	0.9995177788980228	-0.1211287805810918	0.7686034173921862	-0.0274864650433546	0.9933878205304212	-0.0552966593638881		
PITPNM1	0.684946942301491	-0.0076192714779708	0.488753132733269	-0.2909473935316864	0.955184805707051	-0.0596630941649003	0.0379585236178303	-0.2154896270224959	0.9995177788980228	-0.105125982923818	0.957339487845699	0.0639030390015289	0.9933878205304212	-0.0093216207167081	0.8670123112149479	0.094482861083307
TMPO_3	0.684946942301491	0.0320981922899363	0.9096816297998734	-0.0051253349199154	0.371067866834177	-0.205547716496552	0.0766301955170941	0.1302572544954916	0.9995177788980228	0.0447934157665068	0.1466741538575033	-0.0512450800995782	0.9933878205304212	-0.1014977655158002		
MRPL52	0.684964459632685	-0.1581095614930259	0.8819512750429062	-0.1140364474904558	0.6532346883045987	0.0442072224973042	0.986439591615553	0.0956439668613082	0.9995177788980228	-0.1897098241495527	0.8279706223790313	0.0073421552356709	0.9933878205304212	0.0106746892566818	0.4563329188783582	0.2139180223751431
RHOJ	0.6851430532939928	0.3505853898182423		-0.587044333530149	0.4841340961082986	-0.2647518706731517	0.102548746001778	-0.4622913129795538					0.9933878205304212	-0.0005362133621709		-0.0385274761780305
RNF216	0.6851430532939928	0.0745831855486969	0.4745081074396193	-0.0135223467905278	0.8418656323773125	0.0806994078203438	0.6052243196306164	-0.0062040145651618	0.9995177788980228	0.0681639331259376	0.5991686050383509	0.1222677495158262	0.9933878205304212	0.1179337355378926		
ABAT	0.6851430532939928	0.1366875619167444	0.7094491635904439	-0.045257101411158	0.7888200838444183	0.45351938037882	0.0306796229098155	-0.3068473535040823	0.9995177788980228	-0.6733237678839439	0.7694949365783326	0.0720524573061904	0.9933878205304212	0.1898769592283091	0.915851801820909	0.4393149131944831
RCC1	0.6851430532939928	0.0824267699648153	0.5875019880420024	0.1151238886085064	0.3492061708024878	0.4246155281067789	0.3714867443121744	-0.0643771166545921	0.9995177788980228	-0.1884596683127535	0.4264428823675506	-0.0569510293686601	0.9933878205304212	-0.0349912213167336	0.8839906851604591	-0.1062280785095239
C16orf91	0.6851430532939928	0.0319707825615473		0.3098607853086577	0.6758527693575045	0.0151642072358733	0.6437017928438025	-0.1414620943400653		-0.1509168551062902	0.9984019707904588	-0.042030366409282	0.9933878205304212	-0.2355743720582097	0.915851801820909	-0.0138769298808458
ZBTB2	0.6852497542348076	0.0876141330080315	0.7612863138576036	-0.1664793307363403	0.6140948080856857	-0.0376635914817473	0.7410508267369683	-0.005476188735221	0.9995177788980228	0.1431854480974896	0.1843507641601622	-0.1846403449007478	0.9933878205304212	-0.4757927703554898		
GPR137B	0.6856600983033379	-0.1282999880220856				0.1884070129362705	0.3556749276265696	0.0488415115548459					0.9933878205304212	0.1862610843993728		
HLA-DRB5	0.6860408860414585	0.0465050094052053	0.7450367103912325	0.0070156470055078	0.523107774306772	0.0860514685744799	0.3459079368987287	-0.3715407408525788	0.9995177788980228	-0.3837746637637114	0.8170783824898911	-0.1129210098338457	0.9517457623762045	0.3487267961549616	0.901235671192798	0.1192358366417352
LRRC49	0.6861163581418157	0.1116597494261704			0.9705126303571168	0.1206271575508743	0.3471429583253972	-0.5029022093510136		0.0449115999461096	0.9137723725296746	-0.2057402134255621				
CIZ1	0.6861163581418157	0.0694224193133941	0.7489358773577354	-0.0485882499006518	0.9740898270754442	-0.0067016043776231	0.0448781895400074	0.152867624333151	0.9995177788980228	-0.0835646983406643	0.0964195190641517	-0.1162948050211429	0.9933878205304212	0.093245918851796	0.8322692785253966	-0.1916222091031816
TBCCD1	0.6861163581418157	-0.0277856977501578				-0.1142977947744565	0.9317614545936964	-0.076964492791669		-0.3137926238033559		0.1842623284832498				
CCNT2	0.6862836451631719	0.069691781137017	0.7158909225093703	0.1128981043077885	0.9160508579823964	-0.0564030258504217	0.1168546160064084	0.1542395260617333	0.9995177788980228	-0.1813016886000706			0.9935399437513338	0.0067880333254155		0.3013463534195395
MAP4K5	0.6863047164545247	-0.0615084478951253	0.7069517441968732	0.030087757652387	0.295500899985627	0.1460028167905971	0.6273785172190117	-0.0875900649087331	0.9995177788980228	0.1411037031183264	0.7784382686153085	-0.0146242795657212	0.9933878205304212	-0.1070623975507345	0.8128991399991787	0.0806427840902461
SLCO3A1	0.6864268901188263	-0.2380959702219485	0.8161611885720816	0.1409360239027197	0.6965484597520496	-0.1994727140778689	0.0520339929022195	0.3915663514472047		-0.0634527800056563	0.8049247448228151	-0.1317764838515867	0.9949511816027132	-0.1373983984258071		-0.1572333816140734
USP47	0.6864268901188263	0.0466862284241251		0.2215725265268151	0.9955922396131388	0.086651044379673	0.7126461465197717	0.0861777720494529		0.0208088798601266		-0.0106546238224147	0.9933878205304212	-0.0131226518410354	0.4270017322326142	0.0656924003690946
PLOD1	0.6865720388493206	0.0121862609379519	0.9125786762089728	0.0257483344682736	0.8357351528339241	-0.0069295991061846	0.5050246106739538	0.2737197688282791	0.9995177788980228	0.1585653237735655	0.6242811604449496	-0.1516781828187472	0.9933878205304212	-0.080820886319195	0.9937919452496494	-0.009881611474853
TRIM65	0.6865720388493206	-0.0599935413505008	0.8616085400649778	-0.0526633475619746	0.7440695872653155	-0.0564852669186812	0.767554033123912	-0.0208931459719803	0.9995177788980228	-0.1962015816716551	0.4182356547925628	0.0004267475723942	0.9933878205304212	0.0380528992408208	0.8455987001458762	-0.0562891535234939
RNF138	0.6866666212518724	0.128826814023105		-0.5565025524212199			0.0226630138761646	0.2939176081360042	0.9995177788980228	0.3280651790360247	0.6310953451061965	-0.1100494511387069	0.9933878205304212	-0.2586911063993113		
C15orf41	0.6866666212518724	0.1849624365465132		-0.2370043421572898		1.0431680492858622	0.9841442640175888	0.1555905109939601		-0.4756679095908893	0.5121781533166365	-0.5095508679392076	0.9933878205304212	-0.0554868037357918		
FBXW2	0.6866666212518724	-0.1404847971963647	0.5535950132784541	-0.137920958267653	0.9769653852823948	-0.003287886308307	0.3676712464282434	-0.0734339794455909	0.9995177788980228	-0.1462715332703217	0.2740090183341192	0.2441606446650812	0.9933878205304212	0.1043325130007701		-0.04717335378084
CETN3	0.6866666212518724	0.2325557852177269	0.9133361720736084	-0.0375006825921335	0.8929880693295436	0.1306913174467414	0.2273716923933059	0.0880857230783007	0.9995177788980228	-0.0180141494724921	0.2904048850092505	0.1470809258866072	0.9943872414453016	0.0271665499205795		-0.0363424866282624
NISCH	0.6866666212518724	-0.0775266712740503	0.9062963058664312	-0.0298813426295172	0.9816070255291256	-0.0753590570042224	0.7204093089229691	-0.0176732377128647	0.9995177788980228	-0.0911127765699379	0.8312217574450631	0.0456555238183167	0.9933878205304212	-0.0503808849780984	0.4743133210703987	-0.0500498007159038
PSMD5	0.6866666212518724	-0.0311949997695286	0.8159817851998121	-0.0194744819559193	0.9444474382810386	0.0192768100867759	0.1978774668381846	-0.067225191095293	0.9995177788980228	0.1330104875054605	0.3089531808102497	0.1687456951885941	0.9933878205304212	0.2469627128183891	0.3263980606588073	-0.0503364575431675
TRPM2	0.6866666212518724	-0.1327604434252141				-0.0072832535507387	0.0549016571209692	-0.3422014854222546				-0.7365034371590387		0.552317445466965		
AHCYL2	0.6866666212518724	0.0373895756227184	0.8355080816729258	0.0487374656595793	0.7041981984888237	0.0708453387042027	0.0430662025996425	-0.2819342053694633	0.9995177788980228	0.1430948517454391		0.3832180361514012	0.9933878205304212	0.2369427506242001	0.6842200643104742	-0.1200958810262342
CLOCK	0.6866666212518724	0.0652651307641072	0.6048024828546793	0.2571594627499785	0.9754497295314511	0.0519265299800526	0.5542498882243518	0.0536497516124043	0.9995177788980228	-0.081621503427022	0.2730268166272843	0.1362372994383633		-0.0757821283973907		
GUCY1A2	0.6866666212518724	-0.0766688564344804	0.5741052793445837	-0.4478080263591373	0.3030219052521957	-0.2700823407124257	0.3878868990368506	-0.0293481624755553	0.9995177788980228	0.2017851524186689	0.6604385329804573	-0.082065471754662	0.9933878205304212	-0.2473360059817437		
SLC30A6	0.686769647853844	0.1469460058796698	0.9968563889273806	0.0166496924666006	0.6438756309359154	-0.0661904926611054	0.9996850590832675	0.0175436181355088	0.9995177788980228	0.0278153942396306	0.5710495845623348	0.1117297604759048	0.9933878205304212	-0.062512428008036		-0.2576747160032724
SFXN5	0.6868912290513685	-0.0344133799418457	0.9849824530006468	-0.0284298757521206	0.967061233819314	0.023085520390051	0.4000450177003927	-0.0398481829929071	0.9995177788980228	-0.2205189262908211	0.92690864413002	0.0817035459727506	0.9933878205304212	0.012275666305765	0.7357438966697426	0.0550490455898717
METAP2_1	0.6868912290513685	-0.1776599994050762		-0.2667882490739828	0.9033110576509358	-0.0242401340395517	0.8058397844021482	-0.0092718405752112	0.9995177788980228	-0.1886203032344324		-0.3441334137745224				-0.013532913921777
SEL1L3	0.6871900535712344	0.1013248480844239	0.6706580085036362	-0.4045345315285598	0.5357405055795272	0.0831796546561385	0.7303449141563223	-0.0577720061626791		-0.0496129861952745	0.9392120031373132	0.2294453293781035	0.9933878205304212	-0.0460933725046075	0.9429655124242337	0.0150974733936397
TSPAN11	0.687419951482007	0.3350196863933909			0.9218748038615876	0.1305835767321106	0.6057598517471221	-0.0506127544004595				-0.2857485560774311				
SLC26A2	0.6875658501716622	-0.2098638016278258	0.6283294394721225	-0.2200447802677629	0.972399054828923	-0.0231270208084559	0.8979786569469798	0.0175359000483954		-0.2551131976008571	0.0207365412144766	1.0343451976664202	0.9933878205304212	-0.2906932340952135	0.5084808506664984	-0.2941216530070001
RBM43	0.6877509815655488	0.0679119438500617		0.3401655550509357	0.5869873259224757	0.1910778558348287	0.6054460063741767	0.0600945929077152		0.6488665139293257		-0.222414059647857	0.9397012093313704	0.3726858838621183		
MYL6_1	0.6879109328981444	-0.0322296930589338	0.9795388304952743	0.0355627491374761	0.7270089136049755	0.0157126795144364	0.7643469681516678	0.0331910758200315	0.9995177788980228	0.1155426036761229	0.9162781567735558	0.1188013912875103	0.9933878205304212	0.2357560693277491	0.7819531494806486	-0.0857272546030394
MAU2	0.6879109328981444	-0.0456677712517148	0.4114784157085469	0.1841616812879962	0.5266396967953441	0.0742015865174305	0.1889952682948196	0.1233834261631656	0.9995177788980228	-0.0048989580150768	0.5300668461193757	-0.0598798919474043	0.9933878205304212	-0.1296655585124657	0.744135860943549	0.0793169200980372
YIPF3	0.6880983357573662	0.0568462987195701	0.8699016867931861	0.004159714079897	0.801529239829561	0.0929997686017891	0.489617741019586	-0.0961226389858289	0.9995177788980228	-0.1446107054246681	0.9880413345768252	0.1170940140073373	0.9933878205304212	-0.0061821600924307	0.8448102105948166	-0.0222265881403167
RPRD1A	0.6880983357573662	0.0504959411578838	0.2453722845918176	0.2370480167636586	0.6630912097849843	0.0304349794173415	0.0210327822304932	0.3500932374193439	0.9995177788980228	-0.008953062132092	0.2577790341297513	-0.1285306412422535	0.9933878205304212	-0.0538689141943962	0.9517617904696288	0.0577769094971039
MYO5A_1	0.6880983357573662	-0.1551671600327733	0.8673105756606719	-0.0449672529779885	0.97457644900227	0.0277960145184259	0.2114845526184763	-0.1903878285649902	0.9995177788980228	-0.0333354605422728	0.7381144940242406	0.0076582361352688				
TMTC4	0.6883023549680628	-0.1639318342794595			0.436413077612	0.1436936225993754	0.9651138163683308	0.0735379059844767		0.373217723842238	0.8865240873988723	-0.0310875534237062	0.9933878205304212	0.3372472889053348		
PICK1	0.6883672629301708	-0.0650320984615078	0.5191133548261005	0.0820911735002187	0.7709133342637842	0.0776232693510614	0.9505910845899228	0.0403103009973033	0.9995177788980228	0.2670691966487588	0.0749345474995781	0.3122411409633265	0.9933878205304212	0.0911270540663711	0.9272253845747096	0.0911320987815997
USP43	0.6884816640278513	-0.4691832430211811	0.3324490514699414	-0.3437660941271083	0.6980353012873254	0.0977741558408968	0.8101181011176471	-0.0049629482931337	0.9995177788980228	0.3116814400795933	0.0043206011062393	0.7803116026334909	0.9933878205304212	0.4377802222665607		
KLHL18	0.6885051485416419	0.0246091566554014	0.5018926013785384	-0.3523671601539853	0.86231114465688	-0.0666616982732524	0.8950651330543457	0.037046947026571		0.0413154116963845	0.8876707224573899	0.148098521003634				
LGR6	0.6885051485416419	-0.2756418598881112														
PPM1E	0.6885051485416419	-0.1189874919452123				-0.0344716211669045	0.8330650472305947	0.2575024540852961		-0.0969925291159441		0.1077287149498547				
BPTF	0.6885312112290014	0.0616752185253872	0.3625805591953863	0.1089591017849453	0.9749779535132604	-0.0240724743187215	0.0138133808846014	0.2490191293436119	0.9995177788980228	-0.4063909634246041	0.0193236918837676	-0.2210756011505505	0.9982612320008898	0.037512987110718	0.957673458748176	-0.0434739788899385
PRKCB	0.6885312112290014	-0.116131092451253	0.3030797341194515	-0.46639218195976	0.057599060699542	-0.294880817566078	0.0196659991732142	-0.4072090224330082	0.9995177788980228	0.1472457816101027	0.4938336794030794	-0.2656995379640872	0.9933878205304212	0.1864841048094412	0.3857780859785902	-0.3028515568695624
METTL18	0.6887563200582278	0.172779927299409	0.854742993425972	-0.1161533078321603	0.8936513232073522	-0.0111402550875769	0.9764389791298026	-0.0506155554604692	0.9995177788980228	0.0771747041599155	0.3891451509295742	-0.1916114338799914	0.9933878205304212	0.0654654164171475		
CDCP1	0.6888202102104262	-0.0551331500744591	0.5800409513927097	0.201671114216559	0.7049549609102196	-0.1272921324696128	0.6602178661851941	0.0878191281819322	0.9995177788980228	-0.0634785205705572	0.2289909672472601	0.357198130638519	0.9933878205304212	0.1298317093391112	0.9127846847600032	0.0302554838306097
CELSR2	0.6890291689473549	0.0652213099673595	0.8126072566158796	-0.0043458510478195	0.5114665816587037	0.4450047153124234	0.9789106203131192	0.0725187173272416	0.9995177788980228	-0.169393224566086	0.5787285193692207	0.0825583074344447	0.9933878205304212	0.1589861702983128		
