,Comparison,Correlation,P_value,fdr_bh_p_val,Cancer Type
1124,PPM1A_proteomics,-0.3213996131412922,0.0004611264649883608,0.004137115109063829,Brca
1125,CCDC125_proteomics,-0.4132084200738346,0.00046155235693312835,0.004137115109063829,Brca
1126,DNMT3A_proteomics,0.3213740339002975,0.0004616365077143502,0.004137115109063829,Brca
1127,MED12_proteomics,-0.3210893208207875,0.00046734877022201017,0.004184594485143885,Brca
1128,RHOH_proteomics,-0.3916368498552203,0.00046791320780018497,0.004185937465705818,Brca
1129,TFAP2C_proteomics,0.32102899890824843,0.00046856734384065476,0.004188079798929746,Brca
1130,PON3_proteomics,0.3208321195010973,0.00047256491721579455,0.004214004531197203,Brca
1131,ATAD2B_proteomics,0.32083116985911564,0.0004725842752277801,0.004214004531197203,Brca
1132,CYB5R1_proteomics,-0.32082453627111485,0.000472719518202617,0.004214004531197203,Brca
1133,CASP4_proteomics,0.3206991827551875,0.0004752818818849085,0.004233110235482871,Brca
1134,INPP4B_proteomics,-0.3206172265392851,0.0004769640608020712,0.004240928259305031,Brca
1135,HEPH_proteomics,0.3707951752647509,0.00047699945570005097,0.004240928259305031,Brca
1136,DNTTIP1_proteomics,-0.32048834303080165,0.0004796205242771669,0.004260481350219336,Brca
1137,RRAGB_proteomics,0.32046096466776336,0.0004801865797258039,0.0042617613842096825,Brca
1138,GPNMB_proteomics,0.3203744002564576,0.00048198037071040233,0.004273926026492593,Brca
1139,USP20_proteomics,0.37467691933223934,0.0004834946990057257,0.004280687521064849,Brca
1140,APOM_proteomics,0.32029694910139306,0.00048359054074603887,0.004280687521064849,Brca
1141,RAPGEF2_proteomics,0.3201981670893497,0.00048565135035774236,0.0042921281119738365,Brca
1142,SSH3_proteomics,-0.32019426538772405,0.0004857329140580293,0.0042921281119738365,Brca
1143,COG2_proteomics,-0.32011791907814624,0.0004873314451959639,0.004302489157761569,Brca
1144,MRPL28_proteomics,-0.3200056372015596,0.0004896911867783887,0.00431954671306701,Brca
1145,HDGFRP3_proteomics,-0.3199450821041483,0.0004909681857687601,0.0043270320037211854,Brca
1146,FBXO28_proteomics,-0.3198237729351699,0.0004935356008894284,0.004345867104606127,Brca
1147,TBL1X_proteomics,-0.3194549372646208,0.0005014177825514814,0.004411428226280454,Brca
1148,RAB3IP_proteomics,-0.3193551436783486,0.0005035702296378474,0.0044265094163118005,Brca
1149,FAM65A_proteomics,0.3191756249933222,0.0005074636750207925,0.004455315434129342,Brca
1150,ARFGEF2_proteomics,-0.3191634140802405,0.0005077295113547401,0.004455315434129342,Brca
1151,C9orf142_proteomics,-0.31905679135271736,0.0005100561773389434,0.0044718466936834456,Brca
1152,SLC25A23_proteomics,-0.35339186888637386,0.0005113791410163651,0.004477182949088731,Brca
1153,NHLRC2_proteomics,-0.3189885066051049,0.0005115513983414253,0.004477182949088731,Brca
1154,RPL14_proteomics,0.3188799773447435,0.0005139361442606635,0.004494160222539135,Brca
1155,B3GLCT_proteomics,0.3188327073755515,0.0005149780140851068,0.0044993753825774896,Brca
1156,ASCC2_proteomics,0.3187931146005464,0.0005158521664601594,0.004503117442737778,Brca
1157,C5orf45_proteomics,-0.3186880790065496,0.000518177819364716,0.004519512932282929,Brca
1158,MSRB3_proteomics,0.3185134287891208,0.0005220662031007954,0.004549498404933592,Brca
1159,GLYATL1_proteomics,0.3184361728423988,0.0005237947604108173,0.0045606267932321145,Brca
1160,PPP1R10_proteomics,-0.31833398720222394,0.0005260891888141875,0.004576658748512742,Brca
1161,ATAD3A_proteomics,0.31829691145797745,0.0005269239522088479,0.00457997583245212,Brca
1162,CLUH_proteomics,0.3182358525709896,0.0005283013526249486,0.00458799970895269,Brca
1163,IFT46_proteomics,-0.31803528345781906,0.0005328492323704859,0.004621324870494829,Brca
1164,TMEM173_proteomics,0.3180262983081805,0.0005330538093194533,0.004621324870494829,Brca
1165,KAT8_proteomics,-0.3179935187679068,0.000533800757422668,0.004623831603746953,Brca
1166,ATP8B1_proteomics,-0.317921209744794,0.0005354518682301967,0.004634159270886878,Brca
1167,APOL1_proteomics,0.31786516844295754,0.0005367347482400824,0.00464128506611715,Brca
1168,IKBKB_proteomics,-0.31778179783951954,0.0005386484709153405,0.004653849064366928,Brca
1169,LIN37_proteomics,-0.31761167375486554,0.0005425730402402117,0.004683750176432597,Brca
1170,RPS9_proteomics,0.31754865935561893,0.0005440333689353583,0.004692345880655096,Brca
1171,PON1_proteomics,0.3175196691406043,0.0005447064159116542,0.0046941423214229595,Brca
1172,ATRAID_proteomics,0.3429371275133276,0.0005466385303176845,0.00470075122065687,Brca
1173,AFF3_proteomics,-0.317434626711575,0.0005466852085306688,0.00470075122065687,Brca
1174,POTEF_proteomics,0.3174267177196889,0.0005468695727001804,0.00470075122065687,Brca
1175,GCLM_proteomics,0.3173788408330341,0.000547986837138363,0.0047063495366475045,Brca
1176,KRT7_proteomics,0.3172580040603729,0.0005508160433811348,0.0047266287494897715,Brca
1177,FGD5_proteomics,0.31713338618790576,0.0005537478336018177,0.004740766484738907,Brca
1178,S100A12_proteomics,0.3171290268520108,0.0005538506515123089,0.004740766484738907,Brca
1179,IGF1R_proteomics,-0.31712813333359324,0.0005538717279199913,0.004740766484738907,Brca
1180,C1orf21_proteomics,-0.31701864754607056,0.0005564598758369428,0.004758886321721527,Brca
1181,DCXR_proteomics,-0.31699676017892603,0.0005569786050257301,0.004759292648697017,Brca
1182,TUBB3_proteomics,0.3169556682583321,0.0005579536812909524,0.0047635944049354345,Brca
1183,G6PD_proteomics,0.3168261232539737,0.000561037950435362,0.004785881165031382,Brca
1184,POLR1B_proteomics,0.3167292239096098,0.0005633552091303173,0.004800717257433009,Brca
1185,HK2_proteomics,0.3167136781651393,0.0005637277888431236,0.004800717257433009,Brca
1186,FAS_proteomics,0.3165261362952961,0.0005682404185150089,0.0048350701154183575,Brca
1187,SH3GLB1_proteomics,0.31649077701122097,0.0005690949425627035,0.004838033939768954,Brca
1188,SULT1E1_proteomics,0.4987303431227351,0.0005695467677609194,0.004838033939768954,Brca
1189,MRPS30_proteomics,-0.31639131701211315,0.0005715049166511335,0.004850587948047436,Brca
1190,ZSCAN18_proteomics,-0.3161559084927081,0.000577246407357707,0.00489453871337247,Brca
1191,RPL27A_proteomics,0.31613934014659,0.0005776524897366321,0.00489453871337247,Brca
1192,MOCS2_proteomics,-0.3160708201188708,0.0005793346716569915,0.00490056966812028,Brca
1193,MOCS2_proteomics,-0.3160708201188708,0.0005793346716569915,0.00490056966812028,Brca
1194,PTPRJ_proteomics,0.31559304916424186,0.0005911897009717611,0.004996666091895219,Brca
1195,H6PD_proteomics,0.3151357247184697,0.0006027456847868584,0.0050846777412022325,Brca
1196,TXNIP_proteomics,0.3151307050461952,0.0006028736681559929,0.0050846777412022325,Brca
1197,CCDC181_proteomics,0.4335511182305145,0.0006031132607881459,0.0050846777412022325,Brca
1198,APOA2_proteomics,0.3150709374478454,0.0006043994428260773,0.005091271369927757,Brca
1199,DOCK7_proteomics,0.31497171150441405,0.0006069403596356203,0.005106723525872962,Brca
1200,IVD_proteomics,-0.31495983878471,0.00060724504500727,0.005106723525872962,Brca
1201,SERPINE2_proteomics,0.3149041387034813,0.0006086763320586535,0.005114501625451249,Brca
1202,MAP7D1_proteomics,0.3147756016714155,0.0006119910894119151,0.0051380798030426795,Brca
1203,CKAP4_proteomics,0.3145008431855101,0.0006191323016168449,0.005193717812566556,Brca
1204,PRDX4_proteomics,0.3143897965066628,0.0006220401449227919,0.005213780467817592,Brca
1205,PEX19_proteomics,-0.3141870747557649,0.0006273809253025353,0.005254185195319739,Brca
1206,RBFA_proteomics,-0.31416485246754866,0.00062796893238142,0.005254752458204095,Brca
1207,CLSTN2_proteomics,-0.314064118798636,0.00063064071808538,0.005266275482030992,Brca
1208,COPZ2_proteomics,0.3140613398082833,0.0006307145736432691,0.005266275482030992,Brca
1209,PXDN_proteomics,0.31405397917948485,0.0006309102310155942,0.005266275482030992,Brca
1210,F13B_proteomics,0.3139213318706501,0.0006344457715533058,0.005287446082910074,Brca
1211,ALPL_proteomics,0.3139195447073717,0.0006344935299492088,0.005287446082910074,Brca
1212,TLR2_proteomics,0.3673434292560128,0.0006350909627521714,0.0052880616024706785,Brca
1213,MAGI3_proteomics,-0.3138670787854377,0.0006358970487506954,0.005290412020084039,Brca
1214,CCDC50_proteomics,0.3137784401632062,0.0006382746999770541,0.005301459267901518,Brca
1215,CCDC50_proteomics,0.3137784401632062,0.0006382746999770541,0.005301459267901518,Brca
1216,GTF3C3_proteomics,-0.31367173099142376,0.0006411478992293832,0.005320948054409837,Brca
1217,CDA_proteomics,0.31358216649773085,0.0006435686255257456,0.005336652806083769,Brca
1218,SHROOM3_proteomics,-0.3135192846320499,0.0006452731885941159,0.0053462920263559885,Brca
1219,OXCT1_proteomics,0.31350025935288706,0.0006457897299162677,0.0053462920263559885,Brca
1220,BBC3_proteomics,-0.32308923147912866,0.0006483930453439218,0.005363447795228182,Brca
1221,XRN2_proteomics,-0.3133098492770053,0.0006509803543398318,0.005378273438277397,Brca
1222,PGR_proteomics,-0.3132999834952775,0.0006512503381201245,0.005378273438277397,Brca
1223,FAIM_proteomics,0.3131813835537995,0.0006545039562315558,0.005398122731773812,Brca
1224,PDE12_proteomics,-0.31317342551386634,0.0006547228065765266,0.005398122731773812,Brca
1225,NCF4_proteomics,0.31313645795696593,0.0006557403147147809,0.005402102103278374,Brca
1226,DNAJB11_proteomics,0.3131016903196162,0.0006566985951256527,0.005405587457839521,Brca
1227,FGFR1OP_proteomics,-0.31299896512233794,0.0006595374616465694,0.005424534497255986,Brca
1228,AKAP5_proteomics,-0.3129679152770769,0.000660397754133324,0.0054271906564252025,Brca
1229,S100A8_proteomics,0.3128223126511461,0.0006644456889508491,0.005456017445856566,Brca
1230,NDUFAB1_proteomics,-0.31277097503890283,0.0006658783573753331,0.0054633398939812035,Brca
1231,ERCC1_proteomics,-0.3126707409117745,0.0006686837414776314,0.005480880813513653,Brca
1232,ABT1_proteomics,0.3126558445922005,0.0006691015884220131,0.005480880813513653,Brca
1233,EFS_proteomics,0.3123842853881088,0.0006767610206708129,0.005530743248729559,Brca
1234,TTL_proteomics,0.3249434795912975,0.0006774485523622483,0.005530743248729559,Brca
1235,KIF13B_proteomics,-0.3123534860759953,0.0006776347857919303,0.005530743248729559,Brca
1236,CDYL2_proteomics,-0.3123465463492713,0.000677831806052234,0.005530743248729559,Brca
1237,RPL8_proteomics,0.31233335850315835,0.0006782063564878395,0.005530743248729559,Brca
1238,NUBP2_proteomics,-0.31232392677754706,0.0006784743450669233,0.005530743248729559,Brca
1239,NMT2_proteomics,0.3122182502647347,0.0006814836346572424,0.005550794120998508,Brca
1240,C9orf40_proteomics,0.31219862829565403,0.0006820437438552704,0.005550879784801153,Brca
1241,APIP_proteomics,-0.31205159942479216,0.0006862541361157086,0.005580649577108418,Brca
1242,TTPAL_proteomics,0.3119806044468447,0.0006882957051821202,0.005592748690538547,Brca
1243,RRP1B_proteomics,0.31183871355375004,0.0006923926930492353,0.005620856891319095,Brca
1244,WDR46_proteomics,0.3118061995138354,0.0006933346539687052,0.005620856891319095,Brca
1245,CA8_proteomics,-0.3117878529505046,0.0006938666888119088,0.005620856891319095,Brca
1246,ARPC3_proteomics,0.311783911240739,0.0006939810439084072,0.005620856891319095,Brca
1247,CAPZA1_proteomics,0.3116774846287605,0.0006970751843874427,0.005641393719802222,Brca
1248,FBXL6_proteomics,-0.3115851667914418,0.000699769379696608,0.005658663518763604,Brca
1249,BAIAP2_proteomics,-0.3115519076827345,0.0007007423474900048,0.00566199816771924,Brca
1250,RUNX2_proteomics,0.3115048563684329,0.0007021209134560746,0.005668602099045846,Brca
1251,PGK1_proteomics,0.3114470468253621,0.0007038180910277291,0.0056777657503035645,Brca
1252,APOA1_proteomics,0.313969207425198,0.0007079390602842469,0.005701901522225593,Brca
1253,APOA1_proteomics,0.313969207425198,0.0007079390602842469,0.005701901522225593,Brca
1254,PCGF6_proteomics,0.3112841248118368,0.0007086214261472165,0.005702849724372021,Brca
1255,MAPK8IP3_proteomics,0.31121423169623585,0.0007106912405800595,0.005714953447339651,Brca
1256,MST1_proteomics,0.3111512946468113,0.0007125597987792247,0.0057254208175578115,Brca
1257,ZER1_proteomics,-0.3110280866648558,0.0007162308036843318,0.005750342700486288,Brca
1258,SGSM3_proteomics,-0.31097377064826515,0.0007178546586613541,0.00575880226567091,Brca
1259,SH3BGRL3_proteomics,0.3109105188296827,0.0007197499148984894,0.005769423921011703,Brca
1260,LAIR1_proteomics,0.31087112910530823,0.0007209324916218951,0.005774320511801064,Brca
1261,EEF1A1_proteomics,0.31073389872670504,0.00072506641016453,0.005802829431586175,Brca
1262,PRKAG2_proteomics,0.3201999609071117,0.0007293563576466382,0.005832540943967575,Brca
1263,XDH_proteomics,0.31180464834002675,0.000732612186296232,0.0058492583402505426,Brca
1264,INPP5J_proteomics,-0.3215356439653832,0.0007326257278290077,0.0058492583402505426,Brca
1265,MEMO1_proteomics,0.3104605649361213,0.0007333650993821367,0.0058492583402505426,Brca
1266,TMEM26_proteomics,-0.3514039570083122,0.0007337633977324195,0.0058492583402505426,Brca
1267,WDFY2_proteomics,0.3214474236284456,0.0007352377801305853,0.0058526551756789575,Brca
1268,TRIP4_proteomics,0.3103956589252373,0.0007353484572214454,0.0058526551756789575,Brca
1269,SELENBP1_proteomics,-0.31011762081871264,0.0007439003240648508,0.005911403047250191,Brca
1270,SELENBP1_proteomics,-0.31011762081871264,0.0007439003240648508,0.005911403047250191,Brca
1271,LRRC25_proteomics,0.3760874295556002,0.0007494064062781771,0.0059504753957622565,Brca
1272,C11orf58_proteomics,-0.3099131538123045,0.0007502473420668503,0.005952473020326149,Brca
1273,TACO1_proteomics,-0.3098205238405548,0.0007531390379063593,0.005970725496745862,Brca
1274,NCCRP1_proteomics,0.3097393966618177,0.0007556800267953652,0.005986171192653479,Brca
1275,RASAL2_proteomics,0.3097034337672657,0.0007568089330588465,0.00599041553596736,Brca
1276,CHCHD4_proteomics,-0.3096681459587533,0.0007579181493438613,0.005994497500683631,Brca
1277,TTC19_proteomics,-0.30963374341361005,0.0007590009723267008,0.0059983644917837855,Brca
1278,RNF219_proteomics,0.3095248712240393,0.0007624370794027332,0.0060177998371052826,Brca
1279,CHI3L1_proteomics,0.31767349628239394,0.0007626518605440358,0.0060177998371052826,Brca
1280,NECAP2_proteomics,0.3094657124221564,0.0007643101554534008,0.006026176869695043,Brca
1281,DPP8_proteomics,-0.30931374295591313,0.0007691411251511662,0.006059536165387503,Brca
1282,C3_proteomics,0.30924020523462736,0.0007714888490089603,0.006073294914256041,Brca
1283,FAM98C_proteomics,-0.30917287420244355,0.0007736441758072719,0.006080944442449562,Brca
1284,FBLN2_proteomics,0.30917223343801004,0.0007736647137175928,0.006080944442449562,Brca
1285,FMO3_proteomics,0.37748953345005537,0.000774836964771259,0.0060854225071459685,Brca
1286,PRKD3_proteomics,0.3323888683117389,0.0007756760861719299,0.006087279308730764,Brca
1287,SYNPO_proteomics,0.3089742371607558,0.00078003490081224,0.006116733306058714,Brca
1288,PPP2CA_proteomics,-0.3088573610596197,0.000783817696877454,0.006141628191204254,Brca
1289,SOGA1_proteomics,-0.3088267564424084,0.0007848110134207883,0.006144644368643381,Brca
1290,EXT1_proteomics,0.3573391057356626,0.000787077845303327,0.006157619084092643,Brca
1291,HARS2_proteomics,-0.3086969877437011,0.0007890356616001819,0.006158275611741856,Brca
1292,DVL3_proteomics,0.30869163760081664,0.0007892102828084253,0.006158275611741856,Brca
1293,HEXIM1_proteomics,-0.30868262549081205,0.0007895045055317714,0.006158275611741856,Brca
1294,CA3_proteomics,0.30867968016237524,0.0007896006848718517,0.006158275611741856,Brca
1295,NTHL1_proteomics,-0.3086164346996015,0.0007916685482302281,0.0061696391490164365,Brca
1296,RCAN1_proteomics,0.3317685768613985,0.0007945747381544651,0.00618751338115659,Brca
1297,ZNF609_proteomics,-0.3083705782769624,0.0007997542224551237,0.006223049034512134,Brca
1298,CUL1_proteomics,0.30818099101436564,0.0008060408846808843,0.0062671385183040275,Brca
1299,PDZK1_proteomics,-0.30800527726267063,0.000811907869103555,0.006307899598419927,Brca
1300,NNMT_proteomics,0.3078542601653715,0.0008169814553447099,0.00634243866178445,Brca
1301,POLR3GL_proteomics,-0.3078101408303422,0.0008184691614481273,0.0063491079344286366,Brca
1302,RPL4_proteomics,0.3077435996085012,0.0008207176254802,0.006361663865963177,Brca
1303,POFUT2_proteomics,0.3076742282910023,0.0008230677384537633,0.006374987851520714,Brca
1304,DIAPH1_proteomics,0.3076331442083624,0.0008244624587769065,0.006380098672017822,Brca
1305,LZTFL1_proteomics,-0.3076106127202478,0.0008252282747319423,0.006380098672017822,Brca
1306,SNX27_proteomics,-0.30759901647500193,0.0008256226697353758,0.006380098672017822,Brca
1307,PRKCI_proteomics,-0.3074931832669707,0.0008292300985272197,0.006403076448872263,Brca
1308,KRT23_proteomics,0.30740892666375363,0.0008321123753288937,0.006415572043874115,Brca
1309,COIL_proteomics,-0.3074087406042485,0.0008321187502450585,0.006415572043874115,Brca
1310,SPTBN2_proteomics,0.3073332904358813,0.0008347075701272612,0.006430622775198579,Brca
1311,RALA_proteomics,0.3071526388881399,0.0008409360022236567,0.006473668919557113,Brca
1312,RRAS_proteomics,0.30704234316085843,0.0008447596142048014,0.006498150878498473,Brca
1313,AKT3_proteomics,0.3070032122727079,0.0008461199798249438,0.006503661945381989,Brca
1314,PSMG1_proteomics,0.3069649718659012,0.0008474513246500767,0.0065089417330538215,Brca
1315,F10_proteomics,0.3066602287290926,0.0008581296963498606,0.006585949797213975,Brca
1316,PLEKHA6_proteomics,-0.3065915141346129,0.0008605544395075229,0.006599544296906591,Brca
1317,ABCF1_proteomics,0.3064591367184624,0.0008652433405631741,0.006630468694755735,Brca
1318,SPP1_proteomics,0.30642334506267704,0.0008665151138205695,0.006635180174061979,Brca
1319,HAUS5_proteomics,0.3063400358819742,0.0008694819369659213,0.006647929821276157,Brca
1320,SMARCE1_proteomics,-0.3063396258024723,0.0008694965637530499,0.006647929821276157,Brca
1321,RASEF_proteomics,-0.30631254230644955,0.0008704630810829607,0.006650285263946976,Brca
1322,DMXL1_proteomics,-0.3061297048747579,0.0008770136779584012,0.006695266929236471,Brca
1323,ABCE1_proteomics,0.3059733571929484,0.0008826509453796875,0.00673321340508674,Brca
1324,PRKAA1_proteomics,0.3058604767312592,0.0008867415399255408,0.006744571223867759,Brca
1325,RGS12_proteomics,-0.30584991285732305,0.0008871252424615049,0.006744571223867759,Brca
1326,LILRB4_proteomics,0.3305284756578093,0.0008872808746803947,0.006744571223867759,Brca
1327,SDHAF3_proteomics,0.30584101406012765,0.0008874485836676727,0.006744571223867759,Brca
1328,MOB3B_proteomics,0.3885520175772963,0.0008874787283683418,0.006744571223867759,Brca
1329,FYCO1_proteomics,-0.3057932002929989,0.0008891877613501504,0.00675247848844851,Brca
1330,SDR39U1_proteomics,-0.3057204267192438,0.0008918408100958223,0.006767537326797749,Brca
1331,KDM8_proteomics,-0.31653546866323057,0.0008948612396083869,0.0067808591167450106,Brca
1332,XIRP2_proteomics,0.3056356894991782,0.0008949391289723864,0.0067808591167450106,Brca
1333,SERPINB7_proteomics,0.305485681346115,0.0009004481509936224,0.006817486000776301,Brca
1334,GGT1_proteomics,0.3054174789938758,0.0009029631096243604,0.006821893810243136,Brca
1335,SLC16A1_proteomics,0.3054013349994498,0.000903559358025816,0.006821893810243136,Brca
1336,CCDC117_proteomics,-0.3053977894965776,0.0009036903527828812,0.006821893810243136,Brca
1337,BAG3_proteomics,-0.3053966604476703,0.0009037320710995363,0.006821893810243136,Brca
1338,HNRNPH2_proteomics,-0.3053213810427815,0.0009065176186982816,0.00683387893775129,Brca
1339,CLCA2_proteomics,0.32674217484037155,0.0009069635793208833,0.00683387893775129,Brca
1340,ABCG1_proteomics,-0.3438054821922316,0.0009073496688638099,0.00683387893775129,Brca
1341,GSG2_proteomics,0.4464539605557778,0.0009080578531079725,0.0068341164801717725,Brca
1342,LDHB_proteomics,0.3050618087809013,0.0009161828263193187,0.006890131456310589,Brca
1343,BAIAP2L1_proteomics,0.30499503058756583,0.0009186845108677898,0.0069038047319677645,Brca
1344,DEFA3_proteomics,0.3048487029836407,0.0009241881720691653,0.006940000399924586,Brca
1345,TBCD_proteomics,-0.3047958817331221,0.0009261822727512812,0.006949807544418975,Brca
1346,UVSSA_proteomics,-0.304730510454971,0.0009286556060399779,0.006963193482556628,Brca
1347,ASCC3_proteomics,0.3047029001206875,0.0009297020600432678,0.0069658685507692905,Brca
1348,KIF2C_proteomics,0.3046762583460405,0.0009307128265793595,0.006968272459934421,Brca
1349,RASSF1_proteomics,0.3046560548676512,0.0009314799991523996,0.006968850364029063,Brca
1350,METTL1_proteomics,0.30447883255716657,0.000938234353349731,0.00701418724561975,Brca
1351,KIAA1328_proteomics,-0.3152325282639701,0.0009422144943476207,0.007036527655937401,Brca
1352,ALG5_proteomics,0.3043644876408787,0.0009426160315330003,0.007036527655937401,Brca
1353,PSMG2_proteomics,0.3043269847326131,0.0009440572045256359,0.007041642603575428,Brca
1354,CTIF_proteomics,0.3043103883814514,0.0009446956166182877,0.007041642603575428,Brca
1355,MYO5B_proteomics,-0.304268009845306,0.0009463275829083359,0.007045930106510624,Brca
1356,GTF3C1_proteomics,-0.3042592288436766,0.0009466660549044473,0.007045930106510624,Brca
1357,SBSN_proteomics,0.31506807325191305,0.0009483512277926108,0.007049835383433046,Brca
1358,AIFM2_proteomics,0.3042094541085771,0.0009485867609985652,0.007049835383433046,Brca
1359,WDR4_proteomics,0.3040900724548121,0.0009532079798985908,0.007078971027188064,Brca
1360,SKP2_proteomics,0.4125056951004406,0.0009546739584737704,0.007079433917562511,Brca
1361,FAM172A_proteomics,-0.3040494886448763,0.0009547836436079195,0.007079433917562511,Brca
1362,TMOD3_proteomics,0.3040343216507885,0.0009553731118453172,0.007079433917562511,Brca
1363,DLGAP5_proteomics,0.3039298268153373,0.0009594433713312234,0.007104382734930612,Brca
1364,ESPN_proteomics,-0.3146782095463352,0.0009630452713865614,0.007120934043422252,Brca
1365,ATP6V1B2_proteomics,0.3038365843283354,0.0009630887032984947,0.007120934043422252,Brca
1366,GPBP1L1_proteomics,0.3037559690631337,0.0009662505676231912,0.00713908612508722,Brca
1367,KRT18_proteomics,-0.3036735482912687,0.0009694930500534066,0.007157806875394301,Brca
1368,SPARC_proteomics,0.30359750516300904,0.0009724934463848744,0.007174714250173288,Brca
1369,FOPNL_proteomics,-0.4184278217402428,0.0009738762569500177,0.007179671675324948,Brca
1370,GART_proteomics,0.3035225464427297,0.0009754593565319513,0.00718609737488892,Brca
1371,FBXL17_proteomics,-0.3034652429725223,0.0009777322680128637,0.0071975917688993606,Brca
1372,PLP2_proteomics,0.31420589736632193,0.000981125071903807,0.007217307520923852,Brca
1373,COG1_proteomics,-0.3033245882135083,0.0009833317919701954,0.007225262239962605,Brca
1374,RBM27_proteomics,-0.3033169380592613,0.000983637186133523,0.007225262239962605,Brca
1375,PATL1_proteomics,0.3032310940518374,0.000987070024988235,0.007245208758997946,Brca
1376,MIPEP_proteomics,-0.3031726653026576,0.0009894128034086973,0.007257130947296906,Brca
1377,NADK2_proteomics,-0.30313059487748645,0.0009911028171349003,0.007258126907553284,Brca
1378,LY75-CD302_proteomics,0.3031019617565964,0.0009922545476373258,0.007258126907553284,Brca
1379,FAM219A_proteomics,0.3139158463963509,0.0009923810021910142,0.007258126907553284,Brca
1380,PFN1_proteomics,0.3030841974434074,0.0009929697086931376,0.007258126907553284,Brca
1381,SLC11A2_proteomics,0.3212689200672678,0.0009933433346720935,0.007258126907553284,Brca
1382,FGB_proteomics,0.3030466701645084,0.0009944820412712103,0.007258126907553284,Brca
1383,OSBPL9_proteomics,0.3030361825212188,0.0009949050645921872,0.007258126907553284,Brca
1384,EXOC1_proteomics,-0.3030264543634219,0.0009952976006892377,0.007258126907553284,Brca
1385,AP1M2_proteomics,-0.302972149578375,0.000997491426363,0.0072688769164980516,Brca
1386,S100B_proteomics,0.30294631907956404,0.0009985364861125842,0.007271246221872458,Brca
1387,RAB17_proteomics,-0.3256942902764114,0.0010031553127301158,0.007299617189174473,Brca
1388,VGLL4_proteomics,0.30278131726093843,0.001005235821287496,0.007309490133192016,Brca
1389,MMADHC_proteomics,0.3106199061762766,0.001011564125654806,0.0073486726468243785,Brca
1390,PKP2_proteomics,0.3162736063742693,0.0010131679111962766,0.0073486726468243785,Brca
1391,PKP2_proteomics,0.3162736063742693,0.0010131679111962766,0.0073486726468243785,Brca
1392,ISCU_proteomics,-0.3025597035009641,0.0010142982857939491,0.0073486726468243785,Brca
1393,ABHD6_proteomics,0.3696667476787466,0.0010143553026359386,0.0073486726468243785,Brca
1394,EIF5A2_proteomics,0.31192884936266263,0.0010149899348831694,0.0073486726468243785,Brca
1395,HSPB8_proteomics,-0.3024295890840973,0.0010196537618383363,0.0073771511422401105,Brca
1396,PHLDA2_proteomics,0.32365514037850895,0.001020754173559172,0.007379826165316849,Brca
1397,IGF2BP1_proteomics,0.3131577310794688,0.001022359684326189,0.007386146503358017,Brca
1398,ERLIN1_proteomics,0.3023178750311653,0.0010242724718603393,0.007394676172830181,Brca
1399,VAC14_proteomics,0.30202733257103803,0.0010363742600130363,0.007470879399784388,Brca
1400,ASNSD1_proteomics,0.32481823803792925,0.001037046823613635,0.007470879399784388,Brca
1401,ASNSD1_proteomics,0.32481823803792925,0.001037046823613635,0.007470879399784388,Brca
1402,FAM114A2_proteomics,-0.3019878956267088,0.0010380269270449489,0.0074726100949066175,Brca
1403,TRIM38_proteomics,0.301762007647748,0.0010475395656168443,0.007535719097386129,Brca
1404,CREBBP_proteomics,-0.3015611179532707,0.0010560662565950293,0.007591650670184908,Brca
1405,CXXC1_proteomics,-0.3015408707739896,0.0010569291457162221,0.007592449766524781,Brca
1406,ATP1A1_proteomics,0.30149401317817826,0.0010589285793913765,0.007601406291295593,Brca
1407,LOXL2_proteomics,0.3013557626439463,0.001064847925558592,0.007635078028857215,Brca
1408,LRRC8D_proteomics,0.3509019396968648,0.0010656150086321813,0.007635078028857215,Brca
1409,THRAP3_proteomics,-0.3013315636782485,0.001065887130761255,0.007635078028857215,Brca
1410,RAD54B_proteomics,0.44500422152251584,0.001068060428202341,0.007641815059484263,Brca
1411,CGN_proteomics,-0.30127394084738396,0.001068365424424308,0.007641815059484263,Brca
1412,SNX3_proteomics,0.3012569428543097,0.0010690974929753727,0.007641815059484263,Brca
1413,CFP_proteomics,0.3010789084595921,0.001076792623572731,0.007691375882662364,Brca
1414,APOC2_proteomics,0.30104465834854816,0.0010782787910841867,0.007696548261448966,Brca
1415,LANCL2_proteomics,0.30098089285215235,0.001081050666223323,0.007701061911125822,Brca
1416,FGD4_proteomics,0.3009775176095677,0.0010811975684762813,0.007701061911125822,Brca
1417,KIF14_proteomics,0.300969291017086,0.0010815556945981614,0.007701061911125822,Brca
1418,HDAC11_proteomics,-0.35249932120004457,0.0010819610744443114,0.007701061911125822,Brca
1419,GSTP1_proteomics,0.30090631561155434,0.0010843007746640123,0.007712280157821496,Brca
1420,RPL35_proteomics,0.30081176845178703,0.0010884339976045378,0.007734321693741963,Brca
1421,ZNF830_proteomics,-0.30080041632646826,0.0010889312325248583,0.007734321693741963,Brca
1422,FUCA1_proteomics,-0.300690093706931,0.00109377428432873,0.007763260907744323,Brca
1423,PCM1_proteomics,-0.3005675668954103,0.0010991761164092456,0.007796122735767823,Brca
1424,KAT6B_proteomics,-0.3005060400372576,0.0011018978171213774,0.007809942423105905,Brca
1425,CCL21_proteomics,0.3003618671414479,0.0011082995464824442,0.007849807447035548,Brca
