,Proteomics,Gbm_P_Value,Gbm_Median,Hnscc_P_Value,Hnscc_Median,Luad_P_Value,Luad_Median,Lscc_P_Value,Lscc_Median,Brca_P_Value,Brca_Median,Ov_P_Value,Ov_Median,En_P_Value,En_Median,Colon_P_Value,Colon_Median
5398,ODF2_proteomics,0.15787661159939134,-0.08402765667501275,0.001198141434259239,0.15519133923610084,0.41487686595535456,0.23250000000000004,0.6426014872574141,-0.0726500000000001,0.01358029346428169,0.5327500000000001,0.2344109033630506,-0.014220082000000023,0.005069398930035477,-0.31699999999999995,0.677419023447156,-0.1157
5399,LRRK2_proteomics,0.15803855743855091,0.25187672925714955,0.0005989236187713819,0.4136310995829504,0.07431253025318904,0.9196,0.04098612872332506,0.1497499999999996,0.7111106915945331,0.0050000000000000044,0.822914080709296,-0.02757710950000003,0.9394844727286883,-0.08299999999999999,,
5400,ISYNA1_proteomics,0.15817999537038907,-0.18072503957543043,0.0003653090790952275,-0.36446380150589874,0.6480311353168076,-0.3547,0.06534116945986802,-1.0594999999999999,0.47721674712302,0.060450000000000004,0.9728717317409687,-0.028332727999999974,0.3920042420782427,0.0282,0.6166615876344292,0.016999999999999987
5401,PFKM_proteomics,0.15831984674758054,0.26214389038678454,0.7170622496374951,-0.03198586295340178,0.6219693661594279,-0.19984999999999997,0.45314972445094714,-0.1017,,,0.7817768406371967,0.03787742449999999,0.84381340180485,-0.03400000000000003,0.5589210033731012,-0.011499999999999955
5402,CEP78_proteomics,0.15843212685046842,-0.18487888348629788,0.8629762090873214,-0.13853120608170144,0.6433365135220399,-0.09384999999999999,0.059462140005346026,-0.3488,0.4970399654471631,0.37834999999999996,0.43617570888842117,-0.1568490295,0.00023176596173977144,-0.5095,,
5403,RAB11A_proteomics,0.15850171296238724,0.11284956965265931,,,0.1569390225936554,-0.03245000000000001,0.43790710197986227,-0.07839999999999997,0.3297367058379923,-0.13415000000000002,0.6532984841180591,0.019361685000000017,0.5901826562166199,0.007000000000000006,0.0793818254748346,-0.12170000000000002
5404,NECTIN1_proteomics,0.15859266164312183,0.3837955705270687,0.10857087406976974,-0.24286998092919987,0.027179859922749888,-0.6433,0.03979120681481202,-0.6417499999999999,0.7725957280897966,0.1835,0.25897993326440844,-0.08829764299999998,0.03351673535785312,-0.42000000000000004,0.502834160410527,-0.0762
5405,KRT14_proteomics,0.15861483005602806,-0.18080463979886802,0.2639548314322267,0.5572033408554518,0.6998220703695008,-0.5366499999999998,0.8701672997052428,-1.10405,0.6579680777685997,0.77135,0.5131480839992831,-0.10483497749999993,0.8740084036311513,-0.155,0.8612065252035261,0.22999999999999998
5406,LRRC8C_proteomics,0.15863474557944493,0.1828012413074848,0.03748341914515694,0.20284155539154725,0.14521960752895846,0.18600000000000005,0.06670717439665405,0.3077500000000001,0.5013044019954864,0.30485,0.3921411332156246,-0.16005255899999998,0.5261480195855881,0.08760000000000001,,
5407,TFCP2L1_proteomics,0.15868445287181573,-0.3603106800516819,0.817456725349623,-0.08786605065060016,0.9034047395388966,0.05925,0.0956215780958175,-0.49019999999999997,0.9442476978567002,0.1356,0.6276459223488908,0.24278334450000003,0.41959706784670203,0.08330000000000001,0.6018961344307718,0.11909999999999998
5408,NDUFS3_proteomics,0.15869980052612262,0.2428912153202079,0.174523024804181,-0.05917714155959786,0.5305989645718546,0.2983,0.4801026435922442,-0.0009500000000000064,0.8427069783479586,-0.07145000000000001,0.23685580884787938,-0.10052418299999999,0.3444207904448944,0.0983,0.7811969535570589,0.008000000000000007
5409,AP3S2_proteomics,0.15870893261767785,0.1819942259565216,0.32811715081653614,0.1341926510139011,,,,,,,,,0.44107615221232643,-0.006500000000000006,,
5410,CHCHD1_proteomics,0.15874708403097945,0.08822748880295445,0.9896886670966019,0.04104566653280273,0.7104084588612005,-0.38165000000000004,0.6835587046147665,-0.01424999999999993,0.6984414169105081,-0.26915,0.29892396397945725,-0.240861175,0.9970168133825172,0.002799999999999997,0.18711317922747378,-0.22585
5411,TLK2_proteomics,0.15880286185732467,-0.1850724007071827,0.23694439226351172,-0.09400941258820339,0.8117258428048851,-0.02149999999999999,0.0007309949398853858,-0.23089999999999997,0.9092579381439332,0.22419999999999995,0.7667438900552799,-0.047958699500000035,0.1220345633868568,0.1396,0.6417589147973191,0.0723
5412,GPATCH2L_proteomics,0.15883814496632745,0.3045239975638731,0.9325605211541994,-0.1384590222360984,,,,,,,,,,,,
5413,FAM168B_proteomics,0.15885657118403027,0.503631138920136,0.9756626643370832,-0.14965483715169725,0.10456738331986778,-0.4239,0.0012899308686652449,-0.6288,0.14972289720872667,-0.2921,0.6452359917758714,0.01572346899999988,0.8565054276562332,-0.04000000000000001,,
5414,CEP76_proteomics,0.15887829144254464,-0.22688807996739188,0.08667871438904044,0.09905483174139817,0.5382206651637487,0.2293,0.06798132609616668,-0.58815,0.18261449202663688,0.1997,0.9453766187306243,0.07175583150000002,0.3574646320306749,0.0369,,
5415,CSMD2_proteomics,0.15890034033165076,0.12209488885229536,,,,,,,,,,,,,,
5416,PRPS1_proteomics,0.15905374075937154,0.23369471576016568,0.06175026085128667,-0.10885884189280048,0.3184944231937555,-0.15654999999999997,0.039534760507610484,-0.17659999999999998,0.3919909266518502,0.11859999999999998,0.34750480265661665,-0.112783632,0.12405547827869857,0.1832,0.1644114256250465,0.11009999999999999
5417,TMEM126B_proteomics,0.15921360502987453,0.19406582960941343,0.06269699218915005,-0.24940775642150115,0.7069116406930904,0.1358,0.6134262233087692,0.08180000000000004,,,0.3468490388456399,-0.01901696750000001,0.6817285470023785,-0.0442,0.3058592107460937,0.038000000000000006
5418,SHMT1_proteomics,0.15922569052261232,0.235922883752515,0.03555025241287002,-0.020288972146449424,0.8546392783855699,0.029549999999999993,0.8407198674600196,-0.2599,0.2208427566643491,0.009000000000000001,0.13044300092927938,0.1155981845,0.08006309770868603,-0.1956,0.24497869518185733,0.23349999999999999
5419,ITGB1_proteomics,0.15924558690680557,0.37229179858962075,0.9409125533266707,-0.050972436940451615,0.05876681383882497,0.42519999999999997,0.8644996814084028,-0.006500000000000006,0.20257338631702557,-0.19474999999999998,0.7411292790417628,-0.06981400399999999,0.7533395023181833,-0.15000000000000002,0.10014006728050176,-0.15449999999999997
5420,RPRD2_proteomics,0.15928025945212643,-0.1684043172918604,0.018023185310368634,-0.3188464105126485,0.45174797982882675,0.24004999999999999,0.03578306492637689,-0.3889,0.48781116876327146,-0.12535000000000002,0.22422640144956565,0.165327063,0.008201904281095417,0.1765,0.5561603076687265,-0.030450000000000005
5421,PARP4_proteomics,0.15930212198131483,0.30771469385598377,0.5802917342112607,0.0443067884528503,0.37702410282162113,-0.31789999999999996,0.0045266686603816055,0.9412499999999999,0.9504693666658877,-0.2294,0.5220233535533028,-0.06733969850000002,0.9886476102865964,0.147,0.6900736315870379,-0.10989999999999998
5422,LEF1_proteomics,0.15950967813636194,-0.2737384797760049,0.38450606385073194,0.044647556422098944,,,0.28386392912582475,-0.11010000000000002,0.09701586473829436,0.43475,0.32957971866415015,0.2787520115,0.08658998075436224,-0.5537,,
5423,RGS18_proteomics,0.1595468282353932,0.2722523519363796,0.11826873557853247,0.25184982778255005,0.28362932446548084,0.4465500000000001,0.05258566186383282,0.27005,,,,,0.8813109873331533,-0.1174,,
5424,MPP7_proteomics,0.15962476872518286,0.448643538943173,0.5220847551700484,-0.008989895501901657,0.07385147289115387,-1.2886,0.14034450697644502,0.9223,0.10197116442589958,0.41364999999999996,0.3797575688024689,-0.298213938,0.10220726167725967,-0.4945,0.8210714513555646,-0.07349999999999998
5425,TENM2_proteomics,0.15975193569694962,0.18551323531678998,0.9698737174002339,0.22931891020224882,,,0.38851439220856565,-0.2451,0.4566456022043296,0.11230000000000001,,,,,,
5426,NME1_proteomics,0.1597522280780374,-0.01362682106442715,0.13352924467048033,-0.2368647692386503,0.63152484946512,0.3136,0.10236781477135883,-0.44355,0.6949479450272361,-0.18555,0.45267313162733835,-0.02641867600000001,0.44466683032853493,0.053999999999999965,0.22149603537163895,-0.02685
5427,APP_proteomics,0.15999903761806658,0.19641305936560133,0.08536536463491545,-0.1375498706059446,0.08673250645273937,-1.27745,0.05097386671759196,-0.6194500000000001,0.6109743229272552,-0.3879,0.709832650621754,-0.010687905499999997,0.8695636441407726,0.11699999999999994,0.6439319905789105,-0.13840000000000002
5428,KNOP1_proteomics,0.16009916217491016,-0.13450313320845628,0.9725202090201335,0.006699800461152705,0.9426313733094526,-0.474,0.5132456050481315,0.05920000000000003,0.03160742303306918,-0.50535,0.16961204193702067,0.048571198999999954,0.01652900491805389,0.264,0.6765987095085753,0.08650000000000002
5429,RNF2_proteomics,0.1602032298479527,-0.232249229626177,0.5389200812308639,-0.007838572211099404,0.2104370160842158,0.07499999999999998,0.15334552801512327,-0.2984,0.48530543872156107,0.11495,0.719845556534479,0.012967496500000009,0.7146938938478611,0.0657,0.3418508903682287,-0.003850000000000006
5430,ATP6V0D2_proteomics,0.16021580449196035,0.3272488022364165,0.5406338513712863,0.21585746825384788,0.6110566770757597,0.1019000000000001,0.5771223180126097,-0.5297499999999999,,,,,0.08401409705750754,-0.278,,
5431,MN1_proteomics,0.16028231648797578,-0.9739366287954201,0.9392486309294612,-0.08379306129724995,,,,,,,,,,,,
5432,CALM2_proteomics,0.16031028820988402,0.0958776250643351,,,0.8904268956184284,0.03699999999999992,0.7576259516411834,0.023050000000000015,0.4827267867831716,-0.5882,0.5038075682822063,-0.1344333769999999,0.3914751920454683,0.0647,0.8986625408451339,0.06799999999999995
5433,LLPH_proteomics,0.16040547193845367,-0.0520005006216986,0.07802232408692172,-0.18629581092164926,0.26660713898635435,0.5883,0.0832211008203026,-0.4376,0.570864785722219,0.06955000000000001,0.531279509136358,-0.07679824900000001,0.21939918065074668,0.0707,0.9709014469667852,0.14300000000000002
5434,GRIA2_proteomics,0.1605747007091863,0.11070678508751006,,,,,,,0.2098029535248289,0.9567,,,,,,
5435,WFS1_proteomics,0.16072076029410973,0.15589697719699375,0.9884871087982952,0.11165959857290275,0.23062749417396256,0.06500000000000017,0.9315671050337235,-0.18254999999999977,0.7979227119408456,-0.030350000000000044,0.25072277950815813,0.1369021175,0.1061814616021651,-0.40210000000000007,0.4364214211371572,-0.0595
5436,ANKS6_proteomics,0.1608792177144291,-0.2741389446822007,0.45166642144809066,0.1340517478473977,0.20915096657723026,-0.08744999999999997,0.5289181676331948,-0.16440000000000002,,,0.5169153989103688,0.2289196515,0.467140279271125,-0.033699999999999994,,
5437,NFAM1_proteomics,0.1609014452839891,0.42505290795390627,,0.12964986067150086,0.37219733662495513,0.5968,,,,,,,,,,
5438,FAM210A_proteomics,0.16091049327027415,-0.1006825170763445,0.45367398963708605,0.1505762509567461,0.22401254058295764,-0.6319499999999999,0.2361977761244154,0.01429999999999998,0.9216777124545003,0.078,0.44581446433833216,-0.028136829000000002,0.05164838033095812,0.163,0.37139570595146876,-0.20740000000000003
5439,NSD3_proteomics,0.1609175335740932,-0.1581385088345937,0.3760900708528587,-0.24762242149655123,0.2752680435074615,0.48105,0.09418835552818045,-0.2582,,,0.921485890451292,-0.0071424215000000235,0.04997554882458943,0.19230000000000003,0.6512253933194023,0.12900000000000006
5440,NBR1_proteomics,0.1609766313659595,0.1098933866158396,0.15158350183386818,0.010663865762797542,0.17362038513605726,0.2286,0.6016005384673448,-0.14035,0.24394005784893347,0.1698,0.8865873136057846,0.041127002999999995,0.39190697624247794,-0.0468,,
5441,KRT16_proteomics,0.16112220489576248,-0.4628792925418909,0.30376051715904345,0.6737443997733976,0.8039943062653903,-0.21660000000000013,0.716278994808738,-1.3797500000000003,0.048964924279549696,-1.5682,0.720318428916702,0.14512024099999987,0.37445628817963783,-0.0828,0.05799143203707242,0.34105
5442,RIT2_proteomics,0.16114683275454073,0.17380847289164508,,,,,,,,,,,,,,
5443,SIGLEC9_proteomics,0.16128504221226603,0.3101637069234334,0.6492141844565069,0.032787702471601676,0.9425613809675136,0.37795,0.013695960047144467,0.38420000000000004,,,,,,,,
5444,SERPINB10_proteomics,0.16142577319022458,0.6527298765268738,0.005211509738244969,0.4106529347672456,0.8074989362270985,-0.6840999999999999,0.02295185408837244,1.7889,0.7036281918846509,-0.6098000000000001,0.6032983257487721,-0.2340191495,0.28782080906325014,-0.539,0.14028747735532682,0.12095
5445,CDKN2D_proteomics,0.161522761609365,0.15338648247864017,0.013353085498901449,0.9467542924816481,,,,,,,,,,,,
5446,SNX21_proteomics,0.161771401043621,-0.2801836073364889,0.8531795794820344,-0.08052280332945116,0.5477717052071686,-0.34275,0.7628574321622077,0.040549999999999975,0.15892685234449713,-0.32905000000000006,0.6608292950892258,-0.139107722,0.9132427167306504,-0.07100000000000006,0.6286294597106059,-0.1925
5447,DCUN1D3_proteomics,0.1618199257126891,0.06573359842996744,0.2811958769981814,0.03918700468314995,0.7754602425060043,0.38195,0.06064204995249178,0.18839999999999998,0.7083654626375009,-0.12805,0.37132855087568983,0.12743513950000002,0.5076777730951171,-0.2518,0.9591466584969113,-0.018049999999999997
5448,LUC7L_proteomics,0.16185502998217002,-0.16664161048692203,0.22604491954305792,0.04289826075519798,0.558859659291679,-0.07169999999999999,0.92482324514078,0.1936,0.048295145971243264,0.4877999999999999,0.4090680569747198,0.053602480999999993,0.7722009785149948,0.12459999999999999,0.10154182620844567,0.1726
5449,PNMA8B_proteomics,0.16192058761144804,-0.021412111788879945,0.4185335215975826,-0.07141412306900108,0.42790968611010005,-0.27535,0.03676726923992836,-0.5720000000000001,,,0.5745784477831836,0.04956361749999999,,,,
5450,MAN2B2_proteomics,0.16196682194152554,0.19030919529721302,0.1510954586865837,0.08985876266175197,0.42212628269944086,-0.17820000000000003,0.9663825639854016,0.12445000000000006,0.03547005199457334,0.17645,0.37274273993465357,-0.1585445585,0.03519551338538977,-0.20740000000000003,,
5451,PRMT9_proteomics,0.16215615603139286,-0.1002700705279587,0.09412225359408813,0.2004312607031551,0.3247075560213788,-0.16825,0.1749270996756755,0.08749999999999998,0.35801857646088986,-0.21565,0.5739610692834072,0.061079202000000006,0.9672139565695889,0.030199999999999998,,
5452,UNC5A_proteomics,0.16217929866073244,0.22733960439933276,,,,,,,,,,,,,,
5453,SLC2A13_proteomics,0.16226829952650831,0.4739344622466415,0.7105627561852541,-0.25046748723435286,0.3172680355847101,0.1777,0.7963382158660203,0.00044999999999995044,,,,,0.5022252189196605,0.15899999999999997,,
5454,RNF139_proteomics,0.1623206933746989,0.045143585061726055,0.471489231595833,-0.08838856376824467,0.10431442798330892,-0.5566,0.047088872940067986,-0.37909999999999994,0.5553698815367345,0.29795,0.6186421812680418,-0.034923017999999986,0.3141193570816358,-0.05009999999999999,,
5455,METRNL_proteomics,0.1624660277547133,0.14869759400371718,0.010101237872772567,0.43983998465335006,0.35872533592056266,0.17169999999999996,0.6774189745979183,-0.12290000000000001,0.8120360942661811,0.4108,0.17096475467568736,-0.029417055499999956,0.5791930255016955,-0.2043,0.5210012662450436,0.6065
5456,TRIQK_proteomics,0.16258094748025928,0.450722913143737,0.9339894457709459,-0.1317478638219498,,,,,,,,,0.1739620153497942,-0.8899999999999999,0.8183110187653378,-0.18
5457,EMILIN3_proteomics,0.1626377665484233,-0.09758171338246302,0.5734904077425114,0.06091736807769976,,,,,,,0.8176327751394542,0.35813382400000005,0.1203818621304451,-0.33399999999999996,0.986172368268617,0.10000000000000009
5458,AVEN_proteomics,0.16290301609415891,0.12560617190535583,0.08319159508968597,-0.05707451000369801,0.03698955779603186,0.17945,0.7308768864366567,0.16925,0.47880908247523,-0.37690000000000007,0.3334225492348175,-0.0032091035,0.019850958872621526,-0.1115,0.4996407865738315,0.0626
5459,MT-CYB_proteomics,0.16296009598646713,0.624399062637522,,,,,,,,,0.9040125355457678,-0.0344893775,0.216455202497084,-0.41200000000000003,,
5460,SCRIB_proteomics,0.16300411318416386,-0.1808489027820465,0.01588730287199733,-0.2410294159913029,0.8885775754726589,-0.40225,0.31731645723228624,-0.45580000000000004,0.3650391332494831,0.27515,0.8906122470963995,-0.17159271750000002,0.873967791410255,-0.08399999999999999,0.9830387933897766,-0.008149999999999998
5461,PEX13_proteomics,0.16301112842928833,-0.12289290524013435,0.7875166469177093,-0.002691394809097858,0.5303810661796451,-0.70115,0.40102086761388234,0.1384,0.011544576220802402,-0.5808,0.9332081378193507,0.024205160500000017,0.13345925441422998,0.08790000000000002,0.7030252142557659,-0.102
5462,CCDC80_proteomics,0.163323678202669,-0.20560198021595721,0.3110326413228754,-0.18541771926659578,0.7392850826219279,-0.03065000000000001,0.8891245021984006,-0.4239,0.8973934132828072,0.11809999999999998,0.5029739834750502,-0.258917655,0.4405789055190392,0.101,0.6321139169568066,0.06215
5463,CLCC1_proteomics,0.16339621011129754,-0.18791697103772478,0.020020183287552586,-0.18015079506370313,0.17753888265234544,-0.23429999999999998,0.8093988035874862,0.047299999999999995,0.13152624216391975,-0.6911499999999999,0.6686861828293403,0.055826649500000006,0.6856158775369289,-0.08610000000000001,0.7056552669103602,-0.06855
5464,SMIM15_proteomics,0.16342129321694457,-0.0862369279023279,0.264493997427394,-0.5007050235820998,,,,,,,,,0.5288800707028198,-0.3525,0.7281760306042437,0.14500000000000007
5465,HBG1_proteomics,0.16344516492362554,0.7884407767999395,0.4467066614802705,0.29018860040005023,0.6771963958239247,-0.86565,0.323628565574698,-0.40470000000000006,0.695688097800767,-0.59985,0.4946917028741764,0.41419635450000003,0.4051483300498462,-0.6425,0.4281825161982967,0.15699999999999992
5466,TMSB10_proteomics,0.16346069760818785,-0.2718355917349865,0.14252440299000868,0.18567841935374574,0.18369722141523562,-0.24270000000000003,0.25006992624203694,0.5136999999999999,4.3138001777484545e-05,-0.8763,0.6683515104081245,-0.059723222500000006,0.530152468546095,-0.1711,0.3581359585359404,-0.1819
5467,TCEAL7_proteomics,0.16355471000761362,0.2128353592968077,,,,,,,,,,,0.4936274460515845,-0.3700000000000001,,
5468,PENK_proteomics,0.16358579695452788,0.5878409025888465,,,,,,,,,,,,,0.6668272162802207,-0.29800000000000004
5469,ATF1_proteomics,0.16359703490859576,-0.1397189212557064,0.7071938776120159,0.046632790271999625,0.0011214334689157082,0.6284000000000001,0.014746267570313037,-0.4255,0.04524020629428992,0.3387,0.6885681233900374,-8.71399999999925e-05,0.3363319270270029,0.23099999999999998,0.8487858120125126,-0.038500000000000006
5470,GATD3A_proteomics,0.16361226699110074,0.298498252953026,,,0.00469976757389211,-0.3862,0.8878951217681534,-0.07165000000000005,,,,,0.767589309966165,-0.081,,
5471,ZBTB16_proteomics,0.16367292486243978,0.30279757988758244,,,0.7581145342915485,0.23040000000000016,0.6962877191243252,0.3551000000000002,,,0.43615956086862995,0.2885208225,0.3870331151297145,-0.7240000000000001,,
5472,EHD4_proteomics,0.1637613033394481,0.24962856344690096,0.019002026103065058,0.19661246798670362,0.05540037799374875,0.23399999999999999,0.03045010077706039,0.48030000000000017,0.4862569516936517,0.17530000000000007,0.6093946197236325,0.120159928,0.9671278635259161,-0.03599999999999999,0.6868138008144067,0.030049999999999993
5473,AGK_proteomics,0.16390856772161147,-0.11171657046238807,0.06528531777617093,-0.14480478459930168,0.42666420503207125,-0.03670000000000001,0.29712062103194053,-0.2427999999999999,0.5095377904973029,0.2099,0.5860835386367207,0.06707068349999999,0.603016143075541,0.10679999999999999,0.754954727996851,-0.02035
5474,FAM241B_proteomics,0.16407328790393474,0.29598838286563545,0.533098260557084,-0.12178544781604828,0.7927405389440887,0.56765,0.5213793610940434,0.2275,,,,,0.7835850287238014,-0.01100000000000001,,
5475,CAPRIN2_proteomics,0.16418309726342398,0.1491094622411456,,0.2432865795178003,,,,,,,,,,,,
5476,SLC25A5_proteomics,0.16420439972174714,-0.2181614505878374,0.18831931090970247,-0.007249602085902751,0.007714477662579146,-1.0402,0.16064672779814695,-0.36995,0.036339927338365295,-0.6717,0.22530659818546145,-0.17994844399999993,0.3770824469001388,0.22300000000000003,0.7164509134357895,0.0919
5477,EPDR1_proteomics,0.16423600096327076,0.15573590176002974,0.7042628574213157,-0.02350470199604615,0.17149359506088127,-1.56225,0.8878301287414239,-0.2859499999999999,0.8677908455557984,-1.1698499999999998,0.8994531456778996,0.0008637620000000457,0.13931437018238216,-0.3319999999999999,0.9220924724554077,-0.09095000000000002
5478,OTUD4_proteomics,0.1642661458095946,-0.04052770026064838,0.086661588245692,0.09906955359859992,0.31040578348721304,0.23545000000000002,,,0.2564695857008295,-0.009100000000000004,0.3931986948789681,-0.08319640649999999,0.20597558976596414,0.087,0.7723887383650976,-0.030749999999999996
5479,SDK2_proteomics,0.1643820737672969,0.27329247016155267,0.0721752428668322,-0.252895113162495,0.9118986205646246,0.18669999999999987,0.13505290827821317,0.41865,,,,,0.16446358116637316,-0.196,,
5480,ALG13_proteomics,0.16472914291304694,0.05548122289114952,0.21522757443541132,0.22220212275960094,0.8762527365205343,-0.1749,0.5860804532065282,0.24430000000000002,0.31118494849566314,0.5143,0.026069433440783028,0.2022670525,0.007154540099437984,-0.37,0.23116497911976708,-0.07350000000000001
5481,KIF21B_proteomics,0.16478826508009517,0.2880870394993525,0.6348449125210701,-0.0604279370103491,0.0030699901714633317,0.627,0.0760375487719752,0.208,0.25153591495052824,0.40855,0.03152392221868385,-0.22828007299999994,,,,
5482,SLC12A4_proteomics,0.16479432932628515,-0.1890643189493468,0.5903071870068488,-0.01088430814035135,0.028536241993765536,0.25270000000000004,0.40168888245954504,0.121,0.5347207649833989,-0.023400000000000032,0.7194677932344989,-0.1610011055,0.746010091733219,0.0040000000000000036,0.9093184133710845,0.17215
5483,ACAD10_proteomics,0.16489138856463836,-0.1425095940154919,0.1913974625556129,-0.1858499677632537,0.20267896710737457,-0.50315,0.2635219191301865,-0.291,0.19172020283433572,-0.16825,0.8135036245647213,0.02839895699999999,0.37199070025897707,0.222,0.6649030003525729,-0.1063
5484,ANGEL1_proteomics,0.16494553262291173,0.1159160092612385,0.6626742646252646,0.0004462296802003607,,,,,,,0.630211699264615,0.1606441015,,,,
5485,SMIM4_proteomics,0.16495329253984034,-0.0765876125252074,0.1547872684688148,-0.47640826959170113,,,,,,,,,0.15157212345886972,0.30700000000000005,,
5486,SLC1A3_proteomics,0.164956887963869,-0.569946497688011,0.781838698737895,-0.11975038006200123,,,0.5614769095752621,-0.25965000000000005,,,0.007381134794121973,-0.586791363,0.806628417831871,0.2975,,
5487,ZNF687_proteomics,0.16497576130097855,-0.11889099530206984,0.0045766431050490025,-0.1869395658356936,0.9826094785935241,-0.06634999999999999,0.013877719701728275,-0.6243,0.9978379486420166,0.09145,0.19319669726770605,0.07969302450000001,0.1094178178922739,0.1287,0.5330004051621393,0.02385
5488,ACOT13_proteomics,0.16516281216761397,0.2379005124685731,0.0003198649304083504,-0.36704607295930103,0.20206485188095938,-0.44975000000000004,0.23273894477234747,-0.07540000000000001,0.40552313516129124,-0.01479999999999998,0.6950293105113434,0.07199211099999998,0.5142671180374581,-0.214,0.35558556003306796,-0.2249
5489,ZNF740_proteomics,0.1653043505915974,-0.054867951825089405,0.589751958500695,0.07298284330415328,0.02306382742340376,0.61515,0.07995299417773628,-0.37265000000000004,0.001652740863459066,0.47945000000000004,0.6497645046467627,-0.11702009300000005,0.10127717391258977,0.1456,0.8111210432281386,0.027699999999999995
5490,IFFO2_proteomics,0.16532263167586117,0.18147094534270555,0.0929815513644824,0.380910215642146,,,0.03474667404734263,0.9220999999999999,0.42509364796467575,-0.77965,,,0.02370071441566984,-0.5615,,
5491,CA5B_proteomics,0.16538395569738976,-0.4259805405098645,0.1723040946020169,0.08574992840179974,0.6057643171778355,0.14415,0.8748379940743246,-0.20179999999999987,0.9938496013914986,0.14545000000000002,0.8837931129957446,0.12550715,0.3193138660312395,-0.07599999999999998,,
5492,ACAD8_proteomics,0.1654313346268825,-0.19397091398659827,0.4416383582547557,0.060418997872201174,0.014789778399024213,-1.4537499999999999,0.13364129252753443,0.12704999999999994,0.7702641712914007,0.13305,0.9695906284224247,0.0166723585,0.08180165336372879,-0.33199999999999996,0.5743892487487301,-0.051399999999999994
5493,VPS37C_proteomics,0.16553581022452968,0.08040886950288752,0.018496638573699105,-0.21690077364900517,0.0005994855440770325,-0.8162999999999999,0.842230595632529,-0.10945,0.8309552167655679,0.017150000000000026,0.07152154232848613,0.06774750899999998,0.49804069899902026,0.09160000000000001,0.9234579424697577,-0.02675000000000001
5494,AKT1_proteomics,0.16556353733985937,-0.1695648871507652,0.6840583319344323,0.000479148778094185,0.021914720323777587,-0.2801,0.5378921980193431,-0.030149999999999982,0.7141083653614098,0.13185,0.42995137581610865,-0.14581220699999997,0.732836660262023,0.05159999999999999,0.3541855989118733,0.006699999999999998
5495,ZNF264_proteomics,0.16562701120194465,-0.2378543240800367,,,0.7131913844115783,0.17915000000000003,0.17206449462981901,-0.27730000000000005,0.6166173727331774,0.5995499999999999,,,0.42630105580570476,-0.17835,,
5496,CAVIN2_proteomics,0.16567175971770826,0.5630865655047215,0.5170019774194929,0.03623148469250381,0.13030356825868838,0.36045000000000016,0.4967122990622863,-0.38704999999999945,,,0.9359200938307564,0.03831422550000002,0.9937650582043189,-0.007000000000000062,,
5497,ARMCX3_proteomics,0.16574932434592846,-0.08323955157516726,0.1931393390528232,-0.11664640235769852,0.2501516574397564,-0.8088000000000001,0.03257497691101953,-0.56155,0.2165473031200691,0.04444999999999999,0.7909691343718621,-0.124612663,0.3531093480038756,-0.184,0.30658922236522823,-0.015999999999999986
5498,ADGRB3_proteomics,0.1658514918422317,0.0740323758792401,,,,,,,,,,,,,,
5499,MTO1_proteomics,0.1659040802791513,-0.09718645014190251,0.8467259203968623,-0.04586783457295596,0.4170116628228666,-0.037250000000000005,0.9608447549768536,0.1687,0.08949192525365075,-0.1921,0.7670016000931857,0.035175111499999995,0.4026507299300748,0.1342,0.3960151689412046,-0.366
5500,ALPL_proteomics,0.1659830560411885,0.433687336895854,0.07928974727505048,0.16639318689905025,0.9402238838811524,0.5715000000000001,0.6923260484322312,0.7557499999999998,0.6014749120055566,0.036599999999999966,0.0634665797071375,0.12198792549999998,0.6700058488620678,0.0030000000000000027,0.11568145387462336,0.15610000000000002
5501,OGFR_proteomics,0.16618646212606553,-0.0129579872106989,0.0031265341997165834,0.3414307168485031,0.4362278894439787,0.0819,0.21435080805268283,0.39325000000000004,0.09226787536917527,-0.28315,0.9785422400500114,-0.027489424,8.502759394637536e-05,0.39,0.029022838543083487,0.17055
5502,DHRS13_proteomics,0.1663698670332802,-0.1764088422078492,0.044156836026010296,-0.15147146004725087,0.9988379013488613,-0.06715,0.13802835590608303,-0.41500000000000004,0.6988862072229385,0.054700000000000026,0.1425931172335016,0.09263305600000002,0.8380442580401939,-0.27065,,
5503,TMOD1_proteomics,0.16649705012139152,0.2886704738493846,0.6108134005480441,0.20252194626370112,0.3287647088874399,0.5660999999999996,0.6226043868644814,-0.5789,0.13323853950878942,0.1939,0.29058078799567627,-0.16125373649999997,0.13741964895649464,-0.4790000000000001,0.16492565260421346,-0.2015
5504,MRPS18C_proteomics,0.166601039862959,-0.1785984995364434,0.4915377340378675,0.010993755164300012,0.9345518874921007,0.02195,0.17423539099600743,-0.15090000000000003,0.5300489144234504,-0.24895,0.08757071626036311,-0.22071040050000004,0.4798671495420933,0.08084,0.0035778527152890496,-0.3541
5505,DAZAP2_proteomics,0.1667036982812293,0.05173269532041616,0.43760890107069306,0.11293033751614345,0.8748664449473651,0.07915000000000005,0.8240607721762624,-0.013399999999999967,0.159529200279203,0.15335,0.4044140744429452,-0.14788226650000003,0.830299776963767,-0.1312,0.9941865516686904,0.102
5506,PTPN5_proteomics,0.16671200112757284,0.3947601157416407,,,,,,,,,,,,,,
