Proteomics,En_P_Value,En_Median
ERICH1,0.6440066660124482,0.1775
MOXD1,0.644222480690459,0.03999999999999998
MGAT3,0.6444627626802211,0.478
RPL12,0.6444627626802211,-0.017
LARP4,0.6445637301131969,-0.11800000000000002
NPEPPS,0.6448773762411574,0.04672
GPD1,0.6448773762411574,0.07050000000000001
ANKRD13D,0.6449560387941885,0.02099999999999999
RANGRF,0.6449560387941885,0.329
RB1,0.6449560387941885,-0.13199999999999998
RBMS2,0.6450677353004001,-0.10300000000000002
PRKAR1A,0.645444477236611,0.14
RAPH1,0.645444477236611,0.1669
RAB9B,0.645444477236611,-0.2338
HSP90AB1,0.645444477236611,-0.087
ABCD4,0.645444477236611,0.1396
GID4,0.6458782136155209,-0.0782
RGPD6,0.6458782136155209,-0.06300000000000003
ZFAND3,0.6460029668549198,0.1478
ZNF8,0.6460029668549198,-0.0728
CREBRF,0.6460029668549198,-0.16519999999999999
SPRR3,0.6460029668549198,0.5559000000000001
PHLDA2,0.6466162686532958,0.006500000000000006
TMEM161A,0.6466162686532958,0.057800000000000004
AFAP1L1,0.6472281239659325,0.267
PEX19,0.6472807541099731,-0.10200000000000001
WRB-SH3BGR,0.6472807541099731,0.40023
CHMP6,0.6472807541099731,0.2063
TRAF6,0.6472807541099731,-0.16949999999999998
SUSD2,0.6472807541099731,-0.0712
PCLAF,0.6472807541099731,-0.322
AACS,0.6472807541099731,0.3219
PAK4,0.6472807541099731,-0.0362
MANEA,0.6472807541099731,-0.05400000000000002
NUDCD3,0.6472807541099731,-0.04689999999999998
PGAM5,0.6472807541099731,0.1659
QARS,0.6473322969852883,-0.045
PPP1R14A,0.6475219197442424,-0.256
ANXA9,0.6476767882593492,0.441785
MFF,0.6476767882593492,-0.15700000000000003
C3,0.6478538263272549,0.11399999999999999
MMP9,0.6479359942331048,0.3129
H1F0,0.6479463979885709,-0.19899999999999998
DENND4A,0.6482020057903272,-0.0049999999999999906
TEAD3,0.6487643229964173,-0.23045999999999997
TIA1,0.6487643229964173,-0.1936
MAIP1,0.6487643229964173,-0.07199999999999995
GCAT,0.6490411368124899,-0.2405
CAST,0.6490411368124899,0.021900000000000003
GIGYF1,0.6490905455047643,-0.009000000000000008
NCOA6,0.6490905455047643,-0.11900000000000001
BRAT1,0.6493310886495186,0.0534
APOL2,0.6494074810223771,-0.23200000000000004
RNF114,0.6498300427780445,-0.2114
SAP18,0.6498300427780445,-0.06340000000000001
ASAP3,0.6498306507738759,-0.14939999999999998
UNKL,0.6498306507738759,-0.2537
NR2F2,0.6498306507738759,0.03899999999999998
LAMA1,0.6498306507738759,-0.5429999999999999
NT5DC1,0.6498306507738759,0.1441
ENPP2,0.6499278201974614,0.32700000000000007
NEFH,0.6499278201974614,0.022499999999999964
DENND5B,0.6500220234057674,-0.26625
MED8,0.6500708523624001,-0.1338
ZBTB24,0.6500708523624001,-0.00990000000000002
TMCO6,0.6500708523624001,-0.13449999999999998
ACSL1,0.6500758429955817,-0.0038999999999999972
MINDY2,0.6500758429955817,-0.10799999999999998
ATF1,0.6504037721587229,-0.23099999999999998
AMOT,0.6505119150571619,0.3486
BPI,0.6509434037051537,0.21999999999999997
PNPO,0.6509976982766517,0.0867
RGL1,0.6509976982766517,-0.1516
MYCBP,0.6511540528049821,0.13920000000000002
BUD23,0.6511540528049821,0.01949999999999999
INA,0.6511540528049821,-0.139
THUMPD2,0.6515740774628043,0.019250000000000003
EIF2B1,0.6515740774628043,-0.02274
SENP7,0.6515740774628043,-0.0963
ZSCAN2,0.6518860191110952,-0.1155
FAM91A1,0.6518860191110952,0.028299999999999992
FAHD2A,0.6519294587729654,0.036000000000000004
SCML2,0.6519498604951369,-0.2444
ALAD,0.6523020641252592,0.04500000000000001
IDO1,0.652659452025169,-0.256
TRIM47,0.652888981970452,-0.28120000000000006
MMP24OS,0.653129445072535,-0.0424
GPALPP1,0.6531336286083199,-0.0051
SRSF12,0.6531336286083199,-0.11860000000000001
CEP85,0.6531336286083199,-0.22975600000000002
GLYCTK,0.6531336286083199,0.14165
ZNF592,0.6531336286083199,0.008329999999999999
MRPL39,0.6531336286083199,-0.1578
LBH,0.6531564025616033,0.016000000000000014
AHDC1,0.6531564025616033,-0.05099999999999999
XG,0.6531654762335007,0.1649
ARAP1,0.6531654762335007,-0.04400000000000001
GAS7,0.6537212225906954,0.24500000000000005
CCAR1,0.6537212225906954,-0.11130000000000001
CHRAC1,0.6537212225906954,-0.0985
RAD17,0.6537255760840233,0.01823
ICMT,0.6538543488405679,-0.2246
UBE3A,0.6538543488405679,0.1083
ST7,0.6538543488405679,0.06425
LRRC4B,0.6538543488405679,0.40599999999999997
CPXM2,0.6540117983886531,-0.195
PALLD,0.6544249078799336,0.08299999999999996
ARHGEF16,0.6545557444559649,0.02699999999999997
EXOSC10,0.6545557444559649,-0.0664
FBXO2,0.6545557444559649,-0.28500000000000003
KLHL8,0.6545557444559649,0.1846
PLEC,0.6546547654215373,-0.2731
RPTOR,0.6548817356077576,-0.0956
DPP8,0.6548817356077576,-0.1306
SMARCD3,0.6548817356077576,0.10099999999999998
ATP2A3,0.6549432803063483,0.34093999999999997
CD9,0.6549432803063483,0.572
KIAA0930,0.6555652961295714,-0.0527
GEMIN6,0.6555652961295714,-0.073
UQCC2,0.6555652961295714,-0.0461
FAM192A,0.6555652961295714,-0.15399999999999997
CYB5A,0.6555652961295714,0.15050000000000002
DEFA3,0.6555652961295714,1.412
GOLPH3L,0.6555652961295714,0.3142
CCDC43,0.6555652961295714,-0.1359
RIOK2,0.6555652961295714,0.11805
BCHE,0.6555652961295714,0.17600000000000005
AMBP,0.6555739902128996,0.10400000000000004
ENGASE,0.6555739902128996,-0.0878
SNX29,0.6555739902128996,-0.006200000000000011
MRVI1,0.6555739902128996,0.12599999999999995
CWF19L2,0.6555739902128996,-0.11459
CRP,0.6555739902128996,0.295
FBXO6,0.6557190125055697,-0.07249999999999998
NCK2,0.6557843731167571,0.09699999999999998
HDAC5,0.6560594281331263,-0.15700000000000003
CCNT1,0.6561909637532812,-0.1051
RICTOR,0.6561909637532812,-0.05099999999999999
TTC39C,0.6561909637532812,0.0040000000000000036
CACUL1,0.6561909637532812,0.1679
CROT,0.6562344101427983,0.24290000000000003
ATPAF2,0.656422411439535,0.090395
NR2C1,0.6565331941678346,0.20885
NDUFS3,0.656679279438156,-0.0983
RCAN1,0.6569397662320012,-0.32630000000000003
TWIST2,0.6569397662320012,0.07700000000000001
PLOD1,0.6569397662320012,0.088
GBE1,0.6569546203966266,0.183408
CASP7,0.657110126813484,0.2112
GOLGA5,0.6571479152073039,0.0963
RWDD2A,0.6571934744594864,0.11550000000000002
FITM2,0.6577474030938941,-0.0592
ATIC,0.6578286323498767,-0.1653
E2F4,0.6578524501989574,-0.0184
DCK,0.6582904586202183,-0.056999999999999995
SPG11,0.6583755938952414,0.0309
NCCRP1,0.6587907595854917,0.16319999999999998
RAB1B,0.6588355361869869,0.24839999999999998
SREBF2,0.6588910555774411,-0.038449999999999984
CCDC86,0.6591592462534452,-0.052000000000000005
SHE,0.6591592462534452,0.27399999999999997
HK3,0.6591592462534452,-0.42100000000000004
FLNB,0.6592284624623297,0.177
UBE2R2,0.6592483507379115,0.0448
NONO,0.6592483507379115,-0.0875
SAMD1,0.6594236418161256,-0.07810000000000002
DHPS,0.6594236418161256,-0.127
PHLPP1,0.6594236418161256,-0.14705
GTF2H5,0.6594236418161256,-0.049699999999999994
PIGH,0.6594236418161256,0.4295
EVPL,0.6594236418161256,-0.10499999999999998
COMTD1,0.6595258048575918,-0.044300000000000006
OTUD3,0.6597516011446829,-0.010649999999999993
WDR13,0.6597516011446829,-0.0247
RAB17,0.6598100188412829,0.11420000000000001
WDR37,0.6598100188412829,-0.037099999999999994
EIF2B3,0.6598999742214389,0.0467
FAM208A,0.6598999742214389,0.011800000000000001
EEF1A1,0.6606047462606554,-0.07300000000000001
SERINC5,0.6607066527581882,-0.013000000000000012
EIF4ENIF1,0.660792613785737,-0.0955
PPP1R16A,0.660792613785737,0.3405
SERPING1,0.660792613785737,-0.11199999999999993
NDUFS4,0.6611959382593485,0.009900000000000006
YIPF1,0.6611959382593485,0.2622
FAM120C,0.6611959382593485,0.14899999999999997
RILPL1,0.6611959382593485,0.16599999999999998
TSPAN13,0.6611959382593485,0.42000000000000004
MTHFSD,0.6611959382593485,0.1697
CCPG1,0.6611959382593485,0.1733
AGPAT2,0.6611959382593485,0.2065
MARS,0.6611959382593485,0.14799999999999996
ARHGEF5,0.6611959382593485,0.18960000000000002
RANBP9,0.6611959382593485,-0.031799999999999995
CD4,0.6611959382593485,-0.29417000000000004
GALNT6,0.6613888202377418,0.3893
MED29,0.6613888202377418,-0.2097
SDHAF2,0.6614790850355294,-0.11199999999999999
ANKRD40,0.6615763847805218,-0.2281
GRAMD2B,0.6615763847805218,0.16205
TRIM5,0.6615763847805218,0.10129999999999999
FAHD1,0.6617137772130058,0.09971999999999999
ASAP2,0.662178675347197,-0.046
MRTFB,0.662178675347197,0.043440000000000006
COA1,0.662178675347197,-0.12099999999999994
GPAA1,0.6621979670868574,-0.08300000000000002
UBR4,0.6621979670868574,-0.10190000000000002
YWHAH,0.6623581569516839,0.113
REEP6,0.6624206824825286,0.20750000000000002
ADD2,0.6625312419858648,-0.027999999999999983
PRKCD,0.6625312419858648,-0.09299999999999997
NAA35,0.6625312419858648,0.014590000000000002
CPT2,0.6631663171063192,0.14150000000000001
TMEM259,0.6631663171063192,0.537
DYNLL2,0.6631663171063192,-0.04299999999999998
RPS6KC1,0.6634668263971425,-0.0989
HAGH,0.6635240267865115,-0.2223
PYGL,0.6635240267865115,0.18539999999999998
NPAT,0.6635463980073453,-0.009500000000000001
ZFYVE21,0.6635463980073453,0.179
ARMCX3,0.6636628189470253,0.184
RXRA,0.6636986507212959,0.07299999999999998
RNF167,0.6636986507212959,0.0601
EML2,0.6636986507212959,0.11676
HAUS3,0.6636986507212959,0.1111
KLHL7,0.6636986507212959,-0.0262
STK38L,0.6638010862642421,0.12316
ARHGAP9,0.6639597472966162,-0.24810000000000001
C8orf88,0.6642025291531124,-0.30350000000000005
ECM1,0.6642025291531124,0.07100000000000006
ENG,0.6642025291531124,-0.21370000000000003
SLC3A2,0.6642025291531124,0.0
IHH,0.6642025291531124,0.8145
GJA1,0.6643642061052718,-0.0323
FNTB,0.6643684093477327,-0.28
LTBP1,0.6647235087918847,0.19440000000000002
LIMD1,0.6649626512630068,-0.028300000000000006
BRI3BP,0.6650394454945171,0.0184
BLOC1S5,0.6650394454945171,0.0814
PPP2R5D,0.6650394454945171,0.134
GTF2A2,0.6652996360538475,-0.0030000000000000165
TMEM209,0.6654178397886678,0.0405
TECPR2,0.6656883892546775,0.0049999999999999906
UCHL3,0.6658291315617957,0.09100000000000003
EMC4,0.6659474990576029,0.2104
SRSF11,0.6659474990576029,-0.06129999999999999
HELLS,0.6659474990576029,-0.10799999999999998
MZT2B,0.6659474990576029,0.10500000000000002
THAP12,0.6659474990576029,-0.0384
TDP2,0.6659474990576029,-0.1577
CHMP4B,0.6659474990576029,-0.01200000000000001
NFIB,0.6662570444906029,0.10799999999999998
GDPGP1,0.6663169864109109,0.0918
APOA1,0.6671370891572328,-0.14900000000000002
GHDC,0.6673849110873195,0.11510000000000001
CEP76,0.6675299134045735,-0.0369
HAUS1,0.6682946107230032,-0.1049
DNAJC11,0.6682946107230032,-0.07199999999999998
TMEM63A,0.6683475216424062,0.688
ECE1,0.6683475216424062,-0.01920000000000001
REPIN1,0.6683475216424062,0.04200000000000004
ACBD5,0.6684889594649952,0.39114000000000004
LGALS9B,0.6687210173737423,0.0737
CARD9,0.6687474346808843,-0.12397999999999998
WDR20,0.6687474346808843,0.043100000000000006
BRD3,0.6687474346808843,-0.01100000000000001
POTEE,0.6687474346808843,0.07750000000000001
INTS10,0.6691621536741135,-0.07769999999999999
ITGA9,0.6691621536741135,0.10799999999999998
DNM3,0.6691621536741135,-0.3785
ARAP3,0.6691621536741135,-0.18819999999999998
CSTF1,0.6696424833250084,-0.0144
PTPRM,0.6696741479911053,0.3197
TMED10,0.6700209779003524,0.359
MGA,0.6701221437002605,-0.0568
RDH14,0.6701221437002605,-0.0252
ZNF276,0.6703349810703588,-0.03061
ANKRD11,0.6707252263031526,0.0274
ERC1,0.6707252263031526,0.06500000000000003
USF1,0.6707252263031526,-0.18189999999999998
SKI,0.6708260018898105,0.30500000000000005
DGKH,0.6712722040332049,0.11499999999999999
APBA3,0.6714549058096699,-0.19240000000000002
NMT2,0.6724561138171238,-0.19899999999999998
GLMN,0.6724561138171238,0.06140000000000001
PSTPIP2,0.6724561138171238,-0.242
SERPINC1,0.6724561138171238,0.02900000000000008
FADS2,0.6724561138171238,0.358
CACNB2,0.6727163235135013,0.2875
RHOQ,0.6727273102777133,0.015549999999999994
MAST3,0.6728435301386262,-0.1281
PAEP,0.6728582287563942,0.738
CHCHD7,0.6728582287563942,0.1483
BTRC,0.6728582287563942,0.1641
HERC6,0.6728582287563942,-0.06395
ZCCHC12,0.6728582287563942,0.10849999999999999
ALPP,0.6728582287563942,0.2637
GSDMA,0.6728582287563942,-0.2502
OSBPL9,0.6728582287563942,-0.0956
DEFA1B,0.6728582287563942,-0.01749999999999996
CALB1,0.6728582287563942,0.41400000000000003
CAB39L,0.6728582287563942,0.28
ZC2HC1A,0.6732488167393337,0.178
DPP4,0.673261930807199,-0.16085
UBN1,0.673261930807199,-0.1345
AQP1,0.673261930807199,0.196
HNRNPA1L2,0.673261930807199,0.06369999999999999
PNPLA4,0.673261930807199,-0.2389
CHN1,0.6733662282148608,-0.1764
CRTAC1,0.6741136159449587,-0.086
SLC25A17,0.6742177876595855,0.261
DNAJC2,0.6742177876595855,-0.0497
MIS18BP1,0.6742177876595855,-0.16116499999999997
MED11,0.6744935953308938,-0.0586
AFG1L,0.6749157104721474,0.06130000000000001
DCXR,0.6749157104721474,-0.2985
CUL7,0.6749157104721474,-0.04300000000000001
KDM3B,0.6749361578145651,0.03830000000000001
ABAT,0.6752245242056885,0.122
STAT6,0.675381196734954,0.0344
FEN1,0.6760386433598656,-0.12999999999999995
RBBP8NL,0.6760386433598656,-0.1512
ANGEL2,0.6760386433598656,0.03309999999999999
CNN3,0.6761405561380701,0.222
GID8,0.6761405561380701,-0.1194
FDXR,0.6761405561380701,0.08940000000000001
B4GALNT3,0.6761405561380701,-0.048600000000000004
IGBP1,0.6761405561380701,-0.0533
GAGE5,0.6761405561380701,0.7716500000000001
DHX15,0.6764691865262997,-0.0040000000000000036
VARS2,0.6764691865262997,0.08
FAM98A,0.676500695355218,0.1104
ZNF507,0.676500695355218,0.02035000000000002
TUT7,0.676500695355218,0.16069999999999998
CAPN5,0.676500695355218,0.151
KLF4,0.676500695355218,-0.022999999999999965
ANTXR2,0.676500695355218,0.3340000000000001
M6PR,0.676500695355218,-0.016000000000000014
LIN37,0.676500695355218,-0.1679
PPBP,0.6765885696589129,0.568
ZC3H4,0.6767380511839123,-0.0857
PIAS1,0.6770182783524363,-0.0827
SNAPC4,0.6774932672109045,0.14543
NARS2,0.6774932672109045,-0.0736
ZSCAN21,0.6774932672109045,0.08555000000000001
LRRC8E,0.6775313904835726,0.13640000000000002
DNAJC7,0.6775313904835726,0.0763
DTD2,0.6775313904835726,-0.0527
IRF3,0.677887435971717,-0.038
PBK,0.677887435971717,-0.032999999999999974
ABCC1,0.677887435971717,0.472
SGCE,0.677887435971717,0.192
TBC1D22B,0.677887435971717,0.0634
SS18L1,0.677887435971717,-0.11979
SOX4,0.677887435971717,0.2136
DIAPH1,0.6780014235426628,0.14008
FHIT,0.6780014235426628,0.24
NLN,0.6780014235426628,0.0469
YAF2,0.6780748067495699,-0.04325
CDC20B,0.6782961845287929,0.16518
LRPAP1,0.6782961845287929,-0.02480000000000001
ITGB5,0.6786214886576967,0.014099999999999998
PPP6C,0.6786214886576967,0.02800000000000001
TIMELESS,0.6789100982181522,-0.1185
WWP1,0.6789100982181522,0.0636
MAP3K7,0.6789100982181522,-0.076
KNTC1,0.6789100982181522,-0.11599999999999999
CMTM3,0.6789100982181522,-0.3328
RASSF5,0.6789530174548691,0.06
ABI2,0.6791964186969652,0.19899999999999998
EFNB2,0.6792647210671003,0.871
NDUFAF6,0.6794394749460189,-0.0946
ATRX,0.6796163990197459,-0.02990000000000001
ACAD10,0.6799211648810496,-0.222
GFM2,0.6799863281068749,0.0756
TRAPPC4,0.6806843081814018,0.0317
ANGPTL2,0.6806843081814018,-0.31880000000000003
ZBED1,0.6806843081814018,0.0021999999999999997
BCL2L14,0.6807434699001239,0.3943
JPT2,0.6807571911919448,0.13560000000000003
MMAB,0.6810226597907684,0.255
PMM2,0.6810226597907684,0.20212
SCUBE3,0.6816086214907356,-0.20521
SEPT5,0.6816086214907356,0.16799999999999998
GUCY1B1,0.6816086214907356,0.3340000000000001
GOPC,0.6816486635775721,0.10969999999999999
IFI44L,0.6822831086307225,-0.7287499999999999
STIP1,0.6823761286802595,-0.1608
KRT16,0.6825872244909569,0.0828
C8orf59,0.682650365462196,-0.123
RSPH4A,0.682650365462196,0.35600000000000004
C1orf52,0.6833644113415875,0.008300000000000005
PHB,0.6833644113415875,-0.13269999999999998
OSBPL10,0.6836984816082775,-0.1322
BST2,0.6836984816082775,0.303
MTCH2,0.6839049974235905,0.182
AP3M2,0.6846204969086456,0.12619999999999998
HDAC11,0.684766698971585,0.146105
PLEKHJ1,0.6850226181953911,0.124
PSPH,0.6851021344727724,0.22920000000000001
RAP2A,0.6851021344727724,0.09200000000000003
PDCL3,0.6852939527962276,-0.073
UHRF1BP1,0.6854749945074181,0.0349
COQ10B,0.6854749945074181,0.08898
SLC25A5,0.6854749945074181,-0.22300000000000003
JMJD8,0.6854749945074181,0.1096
DCAF15,0.6854749945074181,-0.04965
SFRP4,0.6854749945074181,0.5609999999999999
FAM219B,0.6858973972873049,0.19995000000000002
WNT5A,0.6858973972873049,-0.1364
SREK1,0.6858973972873049,0.030899999999999997
CEP63,0.6858973972873049,0.0754
ALDH1L1,0.6859587099884799,0.04200000000000004
MIPEP,0.6862528857971787,-0.0069999999999999785
BORCS5,0.686370440538554,-0.01465
MYH14,0.686370440538554,0.2780000000000001
CNRIP1,0.6864052603925408,0.395
POU2F2,0.6864052603925408,-0.22100000000000003
MRPL37,0.6864052603925408,-0.0939
GGH,0.6864052603925408,-0.13800000000000007
YLPM1,0.6864052603925408,-0.0239
RFK,0.6864106839819462,0.18739999999999998
TBC1D7,0.6865783160490392,-0.06369999999999999
ZNF33A,0.6865783160490392,-0.20645000000000002
POLR2K,0.6865783160490392,-0.1989
MRPS36,0.6865783160490392,-0.13440000000000002
CTTNBP2NL,0.6865783160490392,-0.1482
ITSN1,0.6865783160490392,0.157
GNAQ,0.6865783160490392,0.2141
RNF40,0.6865783160490392,0.037570000000000006
DDB1,0.6865783160490392,0.02071
AXIN1,0.6865783160490392,0.11012
PET117,0.6867642703550187,0.04799999999999999
CRTAP,0.6870046553591392,-0.11285
WAC,0.6870046553591392,0.019809999999999998
BECN1,0.6870412500234365,-0.0173
OSBPL5,0.6870412500234365,0.026999999999999996
TTC9C,0.6871138838154391,-0.006199999999999997
UBE2E1,0.6871138838154391,-0.139
GGACT,0.6873650041023657,0.0884
ATL1,0.6873650041023657,0.094
STARD3NL,0.687507359302239,0.20600000000000002
DGKA,0.6877602857347966,0.0464
KLF5,0.6877602857347966,-0.12029999999999998
PPIL1,0.6879123430358691,-0.0286
JUNB,0.6879123430358691,0.041900000000000014
DOK3,0.6879123430358691,-0.07949999999999999
MRPS35,0.6879123430358691,-0.1
TMEM94,0.6881375811945237,0.2236
TXNDC5,0.6881375811945237,-0.07439999999999998
BAIAP2,0.6881375811945237,-0.08300000000000002
HSPA12A,0.688148599324419,0.286
FMOD,0.6883622067008056,0.386
SMIM12,0.6883990452825616,-0.33449999999999996
ARHGEF10L,0.6885608771672387,0.08586
C1S,0.688791237213896,-0.16999999999999998
SH3GL2,0.688791237213896,-0.16790000000000002
RAI1,0.6896110613244252,-0.045899999999999996
TCAF2,0.6898512317855622,-0.3282
ACE,0.6899162857538199,-0.07921
WRAP53,0.6899162857538199,-0.059899999999999995
BLOC1S6,0.6899162857538199,-0.12349
GYPA,0.6899682850222982,0.21735
KLHL36,0.6906726339889686,-0.0647
STX12,0.6909084938277541,0.0998
KIAA1328,0.6916875666528384,0.15494000000000002
GK2,0.6918132513700735,-0.12
GNA12,0.691901568635535,-0.1261
RAB11FIP5,0.691901568635535,-0.17200000000000001
DMAC2,0.6919490260345075,-0.11141999999999999
RFX1,0.692283352017733,0.032100000000000004
GRK6,0.692283352017733,0.0558
LRRC57,0.6924773745451465,0.12999999999999998
DARS,0.6924773745451465,-0.022000000000000006
CASP9,0.6924773745451465,-0.0378
MOCOS,0.6924773745451465,0.28909000000000007
TYW1,0.6924987217771992,0.196
SLU7,0.6924987217771992,-0.026499999999999996
FKBP4,0.6924987217771992,-0.2036
ZNF16,0.6926750423048783,0.32080000000000003
SOGA1,0.6926750423048783,0.0121706
ARF1,0.6926750423048783,0.516
NOMO2,0.6926750423048783,-0.14200000000000007
VPS72,0.6926750423048783,-0.1203
IGFBP5,0.6926750423048783,0.17999999999999994
PTPRCAP,0.6926750423048783,-0.271
OSBPL7,0.6929695896177809,-0.05679999999999999
ZBTB16,0.6932099197884335,0.7240000000000001
NCOA3,0.6933993916710518,-0.1391
RCOR2,0.6933993916710518,-0.15915
CMTR2,0.693406837461117,0.1039
ZNF407,0.693406837461117,0.08000000000000002
MRPS34,0.6934639799969579,-0.04099999999999998
APOA2,0.6936337962491962,0.27
CDK18,0.6936515977234085,0.07390000000000001
ATR,0.6936515977234085,-0.012500000000000011
ID1,0.6936515977234085,0.0697
LXN,0.6936515977234085,0.11355000000000001
ATP13A1,0.6936515977234085,0.14599999999999996
SRPRB,0.6936515977234085,0.09910000000000002
PRRX1,0.6936515977234085,0.016000000000000014
NFRKB,0.6936515977234085,-0.039400000000000004
GTF2H4,0.6936515977234085,0.1069
KXD1,0.6936515977234085,0.024900000000000005
TINF2,0.6936515977234085,-0.07440000000000001
NDUFA7,0.6940339171776706,0.05709999999999999
TSTD1,0.6940535871660196,0.092
U2AF2,0.6940535871660196,-0.038900000000000004
LETMD1,0.6940535871660196,-0.10217499999999999
NDUFV3,0.6942278041438683,-0.1594
KMT2A,0.6943457022827673,0.033
AKR7A2,0.6943457022827673,0.1819
EPS8L2,0.6943457022827673,0.19500000000000003
PLEKHM1,0.6943457022827673,-0.00515
PAGE4,0.6943457022827673,0.8990000000000001
MARVELD3,0.6943457022827673,0.08794999999999997
EXOC2,0.694505362232079,0.054099999999999995
MICU1,0.6948284985618403,0.13199999999999998
LYPLA2,0.6949845525742719,0.04819999999999999
RPA2,0.6949845525742719,0.1755
VSNL1,0.6949845525742719,0.06459999999999999
ZNF609,0.6950798696022769,-0.03996
L3MBTL3,0.6950798696022769,-0.2281
PATJ,0.6950798696022769,0.07400000000000001
CRKL,0.6950798696022769,-0.11689999999999998
FKBP1A,0.6950798696022769,-0.323
RIT1,0.6950798696022769,-0.08589999999999998
GP1BB,0.6950798696022769,0.43119999999999997
EFR3A,0.6957734229537357,0.0776
CALM2,0.6957734229537357,-0.0647
PDGFRB,0.6957734229537357,0.17099999999999999
LRRFIP2,0.6957734229537357,0.13700000000000004
VAMP5,0.6959886550522384,-0.24430000000000002
NBR1,0.6962974199604256,0.0468
ISYNA1,0.6963485558091494,-0.0282
ZBED5,0.6966768805193279,0.0975
FKBP7,0.6966768805193279,0.02699999999999997
APOPT1,0.6966768805193279,0.0673
PLLP,0.6966768805193279,0.22240000000000001
UHRF1,0.6966768805193279,-0.15460000000000002
MUL1,0.6966768805193279,-0.074
PRODH,0.6966768805193279,0.3842
NT5C2,0.6967282441741405,0.14340000000000003
GCA,0.6968659063767152,0.13229999999999997
CITED4,0.6968659063767152,0.22042
NCF2,0.6968659063767152,-0.21200000000000008
COX6B1,0.6972283925813688,0.13476000000000002
SDF2L1,0.6973094032129782,-0.03400000000000003
LGALS9,0.697814773059036,-0.063
SENP6,0.6980528553283294,-0.1386
PKD2,0.6981069353683215,0.069
OMD,0.6982760954423345,0.08799999999999997
LIPA,0.6983209285139419,-0.23500000000000001
DCDC2,0.6983269084826693,0.01100000000000001
ASNSD1,0.6983269084826693,-0.10250000000000001
METTL3,0.6983269084826693,0.07199999999999998
CARNMT1,0.6983269084826693,-0.311
CHMP1B,0.6983491166808792,-0.22139999999999999
KBTBD7,0.6983766455610662,0.3005
NCALD,0.6991919163269554,0.4515
UBAP2,0.6991919163269554,0.193
RHOC,0.6991919163269554,0.0973
HOXB4,0.6991919163269554,-0.133
SPCS1,0.6991919163269554,-0.0305
CFB,0.6992382418534082,0.25700000000000006
GTF2H2,0.6992382418534082,0.0208
MRPL9,0.6993919377415571,-0.07640000000000001
IMPAD1,0.6993960329378136,0.24409999999999998
ARHGEF17,0.6995813133312407,0.10800000000000004
GPR89A,0.6995813133312407,-0.13399999999999998
AKT3,0.6995813133312407,0.05399999999999994
GRK5,0.700005243389591,0.21799999999999997
ZNF501,0.700005243389591,0.005999999999999978
CD200,0.700005243389591,0.01899999999999999
SHCBP1,0.7000636269226795,-0.28
LDB1,0.7003529901036989,0.14020000000000002
PELI2,0.7003529901036989,-0.18565000000000004
CA13,0.7003529901036989,0.15114
GRAMD4,0.7005247145385347,0.267
LRCH1,0.7005270723665771,0.05310000000000001
ISLR,0.7005270723665771,-0.29700000000000004
GPATCH2,0.7006336955158724,-0.1553
VPS50,0.7006424210904886,0.0491
CLIC3,0.7006424210904886,-0.31200000000000006
TRIM56,0.7007306070753477,0.038900000000000004
ADRM1,0.7008250332371356,0.0203
ZNF292,0.7008250332371356,-0.0729
LEFTY1,0.7008250332371356,-0.29900000000000004
MKRN2,0.7009497081743346,0.0534
TIMM21,0.7009497081743346,-0.043999999999999984
SRPK2,0.7009497081743346,0.16820000000000002
SERPINB2,0.7009497081743346,-0.34099999999999997
NCK1,0.7011411576696811,-0.1375
MAPT,0.7011929928929002,0.262
CA1,0.7017654269942832,0.5837
LYRM1,0.7017654269942832,0.23079999999999998
CYP2J2,0.7017654269942832,0.128
LRP1,0.7017654269942832,-0.196
ATXN3,0.7022885283725396,-0.035
TMUB1,0.7022885283725396,0.209399
ATP6V0A1,0.7023819833373465,0.177
REXO2,0.7025024138643866,0.022999999999999993
L3HYPDH,0.7025497727678042,-0.33099999999999996
NAB1,0.7025497727678042,-0.11508
LDHB,0.7025497727678042,0.11280000000000001
LIMS2,0.7025497727678042,0.19200000000000006
HEPH,0.7025497727678042,-0.05550000000000002
SDK1,0.7025497727678042,0.2727
C6orf89,0.7025497727678042,0.07700000000000001
ZMYND11,0.702824684821292,0.04500000000000001
ICOSLG,0.7032788901832667,0.10300000000000009
UPRT,0.7033435975731368,0.12940000000000002
SECTM1,0.7033435975731368,0.12990000000000002
ZNF408,0.7033435975731368,-0.1507
PLBD1,0.7033435975731368,-0.267
ATP6AP1,0.7035551532549682,0.00721
GK,0.7035551532549682,0.066
NUDT2,0.7035551532549682,0.12890000000000001
KDM2B,0.703732482113029,0.02576
MTO1,0.7047947360869341,-0.1342
MEIS1,0.7048988605482218,-0.041000000000000036
KIN,0.7054990273877779,-0.0005000000000000074
EDRF1,0.7056022938002091,0.059
C6orf106,0.7058868686398894,-0.030999999999999986
KIF26B,0.7058953649101062,-0.18309999999999998
HBG1,0.7083129676662372,0.6425
ING1,0.7083129676662372,-0.1256
TPSAB1,0.7084448961061975,-0.014500000000000013
SAFB,0.7084500986191571,-0.0699
PEBP1,0.7085880433263406,0.1106
TFDP1,0.7089126336683508,-0.053000000000000005
ATP5F1C,0.7089126336683508,0.16620000000000001
