Proteomics,Lscc_P_Value,Lscc_Median
SSX2IP,0.9998477192481203,0.1595
ST13,0.9998477192481203,-0.0769
ST14,0.9998477192481203,-0.11935000000000001
SSR1,0.9998477192481203,-0.1775
ST3GAL1,0.9998477192481203,0.4739
ST5,0.9998477192481203,0.13145
ST6GAL1,0.9998477192481203,0.39790000000000003
ST6GALNAC1,0.9998477192481203,-1.0461
ST7,0.9998477192481203,-0.40735
ST8SIA4,0.9998477192481203,-0.33135000000000003
STAB1,0.9998477192481203,-0.1369499999999999
STAB2,0.9998477192481203,0.9037
STAC,0.9998477192481203,-0.17885000000000018
ST3GAL5,0.9998477192481203,0.8048
SRSF10,0.9998477192481203,0.06094999999999999
SSNA1,0.9998477192481203,-0.05384999999999998
SSH1,0.9998477192481203,-0.1659
SRSF12,0.9998477192481203,-0.003500000000000003
SRSF2,0.9998477192481203,0.045599999999999974
SRSF3,0.9998477192481203,0.037949999999999984
SRSF4,0.9998477192481203,-0.19575
SRSF5,0.9998477192481203,0.11744999999999994
SRSF6,0.9998477192481203,-0.11075000000000002
SRSF7,0.9998477192481203,-0.09024999999999997
SRSF8,0.9998477192481203,0.14434999999999998
SSH2,0.9998477192481203,0.0552
SRSF9,0.9998477192481203,0.16854999999999998
SS18,0.9998477192481203,-0.13030000000000003
SS18L1,0.9998477192481203,-0.16675
SS18L2,0.9998477192481203,0.06709999999999999
SSB,0.9998477192481203,-0.039949999999999986
SSBP1,0.9998477192481203,-0.32075
SSBP3,0.9998477192481203,-0.496
SSBP4,0.9998477192481203,-0.059599999999999986
SSC5D,0.9998477192481203,0.031099999999999905
SRXN1,0.9998477192481203,0.4421499999999998
MPPE1,0.9998477192481203,0.15439999999999998
MFAP2,0.9998477192481203,-0.07604999999999995
MPP6,0.9998477192481203,0.0855
CISD3,0.9998477192481203,0.039349999999999996
CIT,0.9998477192481203,0.12760000000000002
CIZ1,0.9998477192481203,-0.15255
CKAP2,0.9998477192481203,-0.45244999999999996
CKAP2L,0.9998477192481203,-0.10300000000000004
CKAP4,0.9998477192481203,0.12559999999999993
CKAP5,0.9998477192481203,0.14700000000000002
CKB,0.9998477192481203,-0.03485000000000005
CKM,0.9998477192481203,-0.3165499999999999
CKMT1A,0.9998477192481203,0.11754999999999999
CKMT2,0.9998477192481203,0.0519
CKS1B,0.9998477192481203,-0.37444999999999995
CKS2,0.9998477192481203,0.17285
CLASP1,0.9998477192481203,0.27249999999999996
CLASP1_isoform_1,0.9998477192481203,0.007700000000000012
CLASRP,0.9998477192481203,0.056599999999999956
CLC,0.9998477192481203,0.42015
CIRBP,0.9998477192481203,0.17170000000000002
CIR1,0.9998477192481203,0.04645000000000002
CIP2A,0.9998477192481203,0.40210000000000007
CINP,0.9998477192481203,-0.08839999999999999
CHST15,0.9998477192481203,0.11310000000000003
CHST3,0.9998477192481203,-0.41915
CHST7,0.9998477192481203,-0.00945
CHSY1,0.9998477192481203,0.10394999999999999
CHSY3,0.9998477192481203,0.43775
CHTF18,0.9998477192481203,0.28154999999999997
CHTF8,0.9998477192481203,-0.1643
CHTOP,0.9998477192481203,-0.12229999999999999
CLCA1,0.9998477192481203,-1.9790000000000003
CHURC1,0.9998477192481203,0.3086
CIAO1,0.9998477192481203,-0.06745000000000001
CIAO2A,0.9998477192481203,0.0672
CIAO3,0.9998477192481203,0.14565
CIAPIN1,0.9998477192481203,-0.20765
CIB1,0.9998477192481203,-0.15134999999999998
CIC,0.9998477192481203,-0.050350000000000006
CILP,0.9998477192481203,0.42884999999999995
CILP2,0.9998477192481203,-0.21139999999999998
CHURC1-FNTB,0.9998477192481203,0.3164
CLCA2,0.9998477192481203,-1.7818
CLCA4,0.9998477192481203,-1.3166499999999997
CLCC1,0.9998477192481203,-0.09525000000000002
CLIC3,0.9998477192481203,0.4108999999999998
CLIC4,0.9998477192481203,0.23630000000000007
CLIC5,0.9998477192481203,0.0118999999999998
CLIC6,0.9998477192481203,-0.44604999999999995
CLINT1,0.9998477192481203,-0.008249999999999993
CLINT1_isoform_1,0.9998477192481203,-0.3358
CLIP2,0.9998477192481203,-0.27025
CLIP4,0.9998477192481203,-0.043849999999999945
CLIC2,0.9998477192481203,-0.04305000000000003
CLK1,0.9998477192481203,0.03714999999999999
CLMN,0.9998477192481203,-0.47235000000000005
CLMP,0.9998477192481203,0.01930000000000001
CLN5,0.9998477192481203,0.1533
CLNK,0.9998477192481203,-0.40730000000000005
CLNS1A,0.9998477192481203,0.28280000000000005
CLOCK,0.9998477192481203,-0.00455
CLP1,0.9998477192481203,-0.10729999999999998
CLPB,0.9998477192481203,0.16615000000000002
CLK2,0.9998477192481203,0.3055
CHST14,0.9998477192481203,0.21375
CLIC1,0.9998477192481203,-0.27170000000000005
CLEC5A,0.9998477192481203,0.5205000000000001
CLCN3,0.9998477192481203,0.47805
CLCN5,0.9998477192481203,0.13180000000000003
CLCN7,0.9998477192481203,-0.20545
CLCNKB,0.9998477192481203,-0.36955
CLDN1,0.9998477192481203,-0.47620000000000007
CLDN18,0.9998477192481203,-0.02754999999999974
CLDN23,0.9998477192481203,-0.55615
CLDN3,0.9998477192481203,-0.6028000000000002
CLGN,0.9998477192481203,0.76765
CLDN7,0.9998477192481203,-0.3496999999999999
CLEC11A,0.9998477192481203,-0.07255
CLEC12A,0.9998477192481203,0.10364999999999999
CLEC14A,0.9998477192481203,-0.08139999999999947
CLEC16A,0.9998477192481203,-0.06740000000000002
CLEC16A_isoform_1,0.9998477192481203,0.0011500000000000017
CLEC2B,0.9998477192481203,-0.9525999999999999
CLEC3A,0.9998477192481203,-0.8944999999999999
CLEC3B,0.9998477192481203,-0.05810000000000004
CLDND1,0.9998477192481203,0.1049
CHST12,0.9998477192481203,-0.2741
CHST11,0.9998477192481203,-0.1140000000000001
CHRDL1,0.9998477192481203,-0.1392000000000002
CFTR,0.9998477192481203,-0.31145
CGAS,0.9998477192481203,-0.75545
CGGBP1,0.9998477192481203,0.03754999999999997
CGN,0.9998477192481203,-0.00804999999999989
CGNL1,0.9998477192481203,-0.18509999999999982
CGREF1,0.9998477192481203,0.23544999999999994
CHAC2,0.9998477192481203,0.33240000000000003
CHAD,0.9998477192481203,-0.06839999999999957
CFP,0.9998477192481203,0.02254999999999996
CHAF1A,0.9998477192481203,0.49029999999999996
CHAMP1,0.9998477192481203,-0.15089999999999998
CHCHD1,0.9998477192481203,-0.22999999999999998
CHCHD10,0.9998477192481203,0.47000000000000003
CHCHD2,0.9998477192481203,0.10749999999999998
CHCHD3,0.9998477192481203,0.011499999999999996
CHCHD4,0.9998477192481203,0.263
CHCHD5,0.9998477192481203,0.17670000000000002
CHCHD6,0.9998477192481203,0.16085
CHAF1B,0.9998477192481203,0.55425
CHCHD7,0.9998477192481203,-0.44614999999999994
CFLAR,0.9998477192481203,0.07580000000000009
CFL1,0.9998477192481203,0.04300000000000004
CFAP45,0.9998477192481203,-0.3600000000000001
CFAP47,0.9998477192481203,-0.035600000000000076
CFAP52,0.9998477192481203,-0.29600000000000004
CFAP54,0.9998477192481203,-0.28915
CFAP57,0.9998477192481203,0.4492
CFAP58,0.9998477192481203,-0.12649999999999995
CFAP61,0.9998477192481203,0.7161
CFAP77,0.9998477192481203,-0.11689999999999978
CFL2,0.9998477192481203,-0.06444999999999945
CFAP97,0.9998477192481203,-0.12125
CFD,0.9998477192481203,-0.4082000000000001
CFH,0.9998477192481203,-0.0646000000000001
CFHR1,0.9998477192481203,0.07784999999999997
CFHR2,0.9998477192481203,-0.037599999999999856
CFHR3,0.9998477192481203,-0.01649999999999996
CFHR4,0.9998477192481203,-0.23049999999999993
CFHR5,0.9998477192481203,0.09404999999999997
CFI,0.9998477192481203,0.09965000000000002
CFB,0.9998477192481203,0.18625000000000003
CLPP,0.9998477192481203,0.24135
CHD1,0.9998477192481203,0.007800000000000001
CHD2,0.9998477192481203,0.19075
CHMP1B,0.9998477192481203,-0.15375
CHMP2A,0.9998477192481203,0.024049999999999988
CHMP2B,0.9998477192481203,0.10445
CHMP3,0.9998477192481203,-0.0026499999999999857
CHMP4A,0.9998477192481203,-0.03755
CHMP4B,0.9998477192481203,-0.06514999999999999
CHMP4C,0.9998477192481203,-0.14550000000000002
CHMP7,0.9998477192481203,0.10720000000000002
CHMP1A,0.9998477192481203,-0.25134999999999996
CHN1,0.9998477192481203,0.39880000000000015
CHN2,0.9998477192481203,0.06270000000000009
CHORDC1,0.9998477192481203,-0.16895000000000004
CHP1,0.9998477192481203,-0.37744999999999995
CHPF,0.9998477192481203,0.0802
CHPF2,0.9998477192481203,0.06410000000000005
CHPT1,0.9998477192481203,0.2103
CHRAC1,0.9998477192481203,0.13524999999999998
CHRD,0.9998477192481203,0.18569999999999998
CHN1_isoform_1,0.9998477192481203,0.09260000000000002
CHD1L,0.9998477192481203,-0.046349999999999995
CHML,0.9998477192481203,0.5609
CHL1,0.9998477192481203,0.17390000000000005
CHD3,0.9998477192481203,0.09799999999999998
CHD4,0.9998477192481203,-0.018500000000000016
CHD4_isoform_1,0.9998477192481203,-0.11139999999999997
CHD5,0.9998477192481203,-0.5461
CHD6,0.9998477192481203,0.06290000000000001
CHD7,0.9998477192481203,-0.2982
CHD8,0.9998477192481203,-0.18830000000000002
CHD9,0.9998477192481203,-0.12505
CHM,0.9998477192481203,-0.0745
CHDH,0.9998477192481203,-0.16684999999999994
CHEK2,0.9998477192481203,-0.24079999999999996
CHERP,0.9998477192481203,0.052600000000000036
CHFR,0.9998477192481203,-0.0432
CHI3L1,0.9998477192481203,-0.24564999999999998
CHID1,0.9998477192481203,0.16035000000000002
CHIT1,0.9998477192481203,-0.5674999999999999
CHKA,0.9998477192481203,-0.2312
CHKB,0.9998477192481203,0.15954999999999997
CHEK1,0.9998477192481203,0.23129999999999995
CLPTM1,0.9998477192481203,-0.036900000000000044
CLPTM1L,0.9998477192481203,-0.09810000000000002
CLPX,0.9998477192481203,0.02485000000000004
COL6A3,0.9998477192481203,-0.3782
COL6A3_isoform_1,0.9998477192481203,-0.10904999999999987
COL6A5,0.9998477192481203,-0.015499999999999847
COL6A6,0.9998477192481203,-0.20095000000000018
COL7A1,0.9998477192481203,0.08860000000000001
COL8A1,0.9998477192481203,0.22465000000000002
COL8A2,0.9998477192481203,-0.16255
COL9A1,0.9998477192481203,-0.7176
COL6A2_isoform_1,0.9998477192481203,-0.1442
COL9A2,0.9998477192481203,-0.2732
COLEC12,0.9998477192481203,-0.08309999999999995
COLGALT1,0.9998477192481203,0.20124999999999998
COMMD1,0.9998477192481203,0.005699999999999983
COMMD10,0.9998477192481203,0.1306
COMMD2,0.9998477192481203,0.04619999999999999
COMMD3,0.9998477192481203,-0.08809999999999996
COMMD3-BMI1,0.9998477192481203,-0.01659999999999999
COMMD4,0.9998477192481203,0.1001
COLEC11,0.9998477192481203,0.6517999999999999
COMMD6,0.9998477192481203,-0.4899
COL6A2,0.9998477192481203,-0.16070000000000007
COL5A3,0.9998477192481203,0.10464999999999997
COL19A1,0.9998477192481203,-1.0753000000000001
COL1A1,0.9998477192481203,-0.19715
COL1A2,0.9998477192481203,0.13445000000000001
COL21A1,0.9998477192481203,-0.8989999999999999
COL22A1,0.9998477192481203,-0.26800000000000007
COL24A1,0.9998477192481203,-0.2294
COL27A1,0.9998477192481203,-0.13974999999999999
COL28A1,0.9998477192481203,0.0250999999999999
COL6A1,0.9998477192481203,-0.2583500000000001
COL2A1,0.9998477192481203,-0.3437499999999999
COL4A1,0.9998477192481203,-0.03179999999999994
COL4A2,0.9998477192481203,-0.09515000000000007
COL4A3,0.9998477192481203,0.0036000000000000476
COL4A3BP,0.9998477192481203,-0.1961
COL4A4,0.9998477192481203,-0.4736
COL4A6,0.9998477192481203,0.048750000000000016
COL5A1,0.9998477192481203,0.46399999999999997
COL5A2,0.9998477192481203,-0.06614999999999999
COL3A1,0.9998477192481203,-0.11009999999999998
COL18A1,0.9998477192481203,0.03675000000000006
COMMD6_isoform_1,0.9998477192481203,0.008300000000000002
COMMD8,0.9998477192481203,0.1079
COQ3,0.9998477192481203,-0.07150000000000001
COQ5,0.9998477192481203,-0.22195000000000004
COQ6,0.9998477192481203,-0.02574999999999998
COQ7,0.9998477192481203,-0.37329999999999997
COQ8A,0.9998477192481203,-0.24885000000000002
COQ8B,0.9998477192481203,-0.1757
COQ9,0.9998477192481203,-0.44170000000000004
CORO1A,0.9998477192481203,-0.1201
COQ10B,0.9998477192481203,-0.3104
CORO1B,0.9998477192481203,0.13419999999999999
CORO2A,0.9998477192481203,-0.018299999999999983
CORO2B,0.9998477192481203,-0.19209999999999994
CORO7,0.9998477192481203,0.29395000000000004
CORO7-PAM16,0.9998477192481203,0.06945000000000001
COTL1,0.9998477192481203,-0.44325000000000003
COX11,0.9998477192481203,0.1437
COX17,0.9998477192481203,-0.08845
COX19,0.9998477192481203,-0.35330000000000006
CORO1C,0.9998477192481203,-0.21375
COMMD7,0.9998477192481203,-0.14089999999999997
COPZ2,0.9998477192481203,0.17170000000000002
COPS8,0.9998477192481203,0.08199999999999999
COMMD9,0.9998477192481203,-0.07035000000000002
COMP,0.9998477192481203,-0.0677000000000001
COMT,0.9998477192481203,-0.1781
COP1,0.9998477192481203,0.24729999999999996
COPA,0.9998477192481203,-0.011200000000000043
COPB1,0.9998477192481203,0.066
COPB2,0.9998477192481203,-0.047300000000000064
COPE,0.9998477192481203,0.20425
COPZ1,0.9998477192481203,-0.0015000000000000013
COPG1,0.9998477192481203,0.2153
COPRS,0.9998477192481203,-0.45819999999999994
COPS2,0.9998477192481203,0.15585
COPS3,0.9998477192481203,0.0655
COPS4,0.9998477192481203,0.216
COPS5,0.9998477192481203,0.25195
COPS6,0.9998477192481203,0.15905
COPS7A,0.9998477192481203,0.12314999999999998
COPS7B,0.9998477192481203,0.05745
COPG2,0.9998477192481203,-0.25605
CFAP44,0.9998477192481203,0.2419
COL16A1,0.9998477192481203,-0.20645
COL14A1,0.9998477192481203,-0.6399999999999997
CNBP,0.9998477192481203,-0.06835000000000008
CNBP_isoform_1,0.9998477192481203,0.21750000000000003
CNDP1,0.9998477192481203,-0.45829999999999993
CNEP1R1,0.9998477192481203,0.29245
CNGB3,0.9998477192481203,0.3379
CNIH4,0.9998477192481203,0.16985
CNKSR1,0.9998477192481203,-0.24459999999999998
CNKSR3,0.9998477192481203,0.0504
CMYA5,0.9998477192481203,-0.1771999999999999
CNMD,0.9998477192481203,0.020349999999999646
CNN2,0.9998477192481203,0.15265
CNN3,0.9998477192481203,0.16664999999999996
CNNM2,0.9998477192481203,0.3619
CNNM3,0.9998477192481203,0.09944999999999998
CNNM4,0.9998477192481203,-0.005900000000000016
CNOT1,0.9998477192481203,-0.061350000000000016
CNOT10,0.9998477192481203,-0.01429999999999998
CNOT11,0.9998477192481203,-0.0958
CNN1,0.9998477192481203,0.2922499999999997
CNOT2,0.9998477192481203,0.009950000000000014
CMTR1,0.9998477192481203,-0.24769999999999998
CMTM4,0.9998477192481203,0.041200000000000125
CLSPN,0.9998477192481203,-0.09039999999999998
CLSTN1,0.9998477192481203,0.18914999999999987
CLSTN3,0.9998477192481203,0.45430000000000004
CLTCL1,0.9998477192481203,-0.2343
CLU,0.9998477192481203,-0.4357000000000002
CLUAP1,0.9998477192481203,0.040000000000000036
CLUH,0.9998477192481203,0.0948
CLUL1,0.9998477192481203,-0.7184999999999999
CMTM6,0.9998477192481203,-0.3127
CLYBL,0.9998477192481203,0.14364999999999994
CMAS,0.9998477192481203,0.20685
CMBL,0.9998477192481203,-0.8487000000000002
CMC1,0.9998477192481203,-0.09525
CMC4,0.9998477192481203,-0.5051
CMKLR1,0.9998477192481203,0.37825
CMPK1,0.9998477192481203,-0.05100000000000002
CMPK2,0.9998477192481203,-0.4557500000000001
CMSS1,0.9998477192481203,-0.2828
CMA1,0.9998477192481203,-0.19110000000000005
COL15A1,0.9998477192481203,-0.2647999999999999
CNOT3,0.9998477192481203,0.06269999999999998
CNOT6L,0.9998477192481203,-0.030700000000000005
COBL,0.9998477192481203,0.33684999999999965
COBLL1,0.9998477192481203,-0.21145000000000003
COBLL1_isoform_1,0.9998477192481203,0.2824
COCH,0.9998477192481203,1.4723000000000002
COG1,0.9998477192481203,-0.0015999999999999903
COG2,0.9998477192481203,-0.07685
COG3,0.9998477192481203,-0.034749999999999975
COG4,0.9998477192481203,-0.06985000000000002
COASY,0.9998477192481203,0.22210000000000002
COG5,0.9998477192481203,0.03444999999999998
COG7,0.9998477192481203,0.008850000000000025
COG8,0.9998477192481203,-0.07705000000000001
COIL,0.9998477192481203,0.18490000000000006
COL10A1,0.9998477192481203,0.12485000000000002
COL11A1,0.9998477192481203,0.14279999999999998
COL11A2,0.9998477192481203,0.7677500000000002
COL12A1,0.9998477192481203,-0.40385000000000004
COL13A1,0.9998477192481203,-0.7284499999999996
COG6,0.9998477192481203,-0.04315000000000002
CNOT4,0.9998477192481203,-0.1617
COA7,0.9998477192481203,-0.2797
COA4,0.9998477192481203,0.18055000000000002
CNOT8,0.9998477192481203,-0.09595000000000001
CNOT9,0.9998477192481203,-0.030700000000000005
CNP,0.9998477192481203,0.043600000000000014
CNPY2,0.9998477192481203,0.30649999999999994
CNPY3,0.9998477192481203,0.08335000000000001
CNPY4,0.9998477192481203,0.09125000000000003
CNRIP1,0.9998477192481203,0.003349999999999742
CNST,0.9998477192481203,0.1455
COA6,0.9998477192481203,-0.15395000000000003
CNTLN,0.9998477192481203,-0.13660000000000005
CNTN4,0.9998477192481203,0.83365
CNTNAP1,0.9998477192481203,-0.1307
CNTNAP2,0.9998477192481203,0.010800000000000143
CNTNAP4,0.9998477192481203,0.5227
CNTRL,0.9998477192481203,-0.09730000000000005
CNTROB,0.9998477192481203,-0.04799999999999999
COA1,0.9998477192481203,0.3567
COA3,0.9998477192481203,0.10485
CNTN1,0.9998477192481203,0.3023
CFAP43,0.9998477192481203,0.14775000000000002
CFAP36,0.9998477192481203,0.18745
CFAP298,0.9998477192481203,-0.0020999999999999908
CCNL1,0.9998477192481203,0.0397
CCNL2,0.9998477192481203,-0.19055
CCNT1,0.9998477192481203,-0.029449999999999976
CCNT2,0.9998477192481203,-0.12895
CCNY,0.9998477192481203,-0.20950000000000002
CCNYL1,0.9998477192481203,0.1293
CCP110,0.9998477192481203,-0.19245
CCPG1,0.9998477192481203,-0.1914
CCNK,0.9998477192481203,-0.05559999999999998
CCR1,0.9998477192481203,-0.29790000000000005
CCRL2,0.9998477192481203,-0.025599999999999845
CCS,0.9998477192481203,-0.08545
CCSAP,0.9998477192481203,-0.047850000000000004
CCSER1,0.9998477192481203,-0.2833000000000001
CCZ1,0.9998477192481203,0.0010000000000000009
CD101,0.9998477192481203,-0.38124999999999987
CD109,0.9998477192481203,-0.7095999999999998
CD14,0.9998477192481203,0.03564999999999996
CCR6,0.9998477192481203,0.6847
CD151,0.9998477192481203,-0.015549999999999953
CCNH,0.9998477192481203,-0.055950000000000055
CCND3,0.9998477192481203,-0.012800000000000034
CCDC91,0.9998477192481203,0.15415
CCDC92,0.9998477192481203,0.060799999999999965
CCDC93,0.9998477192481203,-0.20330000000000004
CCDC97,0.9998477192481203,0.0588
CCDC9B,0.9998477192481203,0.39074999999999993
CCHCR1,0.9998477192481203,0.028699999999999948
CCL14,0.9998477192481203,0.15474999999999994
CCL18,0.9998477192481203,0.40025
CCNDBP1,0.9998477192481203,0.10740000000000005
CCL20,0.9998477192481203,1.18065
CCL5,0.9998477192481203,0.08739999999999992
CCM2,0.9998477192481203,0.013299999999999979
CCM2L,0.9998477192481203,0.7676500000000002
CCNA2,0.9998477192481203,0.19230000000000003
CCNB1,0.9998477192481203,0.40064999999999995
CCNB2,0.9998477192481203,0.11104999999999998
CCNC,0.9998477192481203,-0.17825
CCND1,0.9998477192481203,-0.040549999999999975
CCL21,0.9998477192481203,0.50725
CCDC90B,0.9998477192481203,-0.03275
CD163,0.9998477192481203,0.16804999999999992
CD163L1,0.9998477192481203,0.12419999999999998
CD36,0.9998477192481203,-0.08545000000000025
CD37,0.9998477192481203,-0.03670000000000001
CD38,0.9998477192481203,0.26165
CD3D,0.9998477192481203,-0.21550000000000002
CD3E,0.9998477192481203,0.1376
CD3EAP,0.9998477192481203,0.0812000000000001
CD3G,0.9998477192481203,-0.030450000000000005
CD4,0.9998477192481203,0.06385000000000002
CD34,0.9998477192481203,-0.10389999999999988
CD40,0.9998477192481203,0.34414999999999996
CD46,0.9998477192481203,-0.5445
CD46_isoform_1,0.9998477192481203,-0.009950000000000014
CD47,0.9998477192481203,0.12919999999999998
CD48,0.9998477192481203,0.20545000000000002
CD5,0.9998477192481203,0.42865
CD53,0.9998477192481203,0.21899999999999992
CD55,0.9998477192481203,-0.12524999999999986
CD58,0.9998477192481203,-0.22230000000000003
CD44,0.9998477192481203,-0.36455000000000004
CD163_isoform_1,0.9998477192481203,0.22165
CD33,0.9998477192481203,-0.12955000000000005
CD300LF,0.9998477192481203,0.36824999999999997
CD177,0.9998477192481203,-0.36815
CD180,0.9998477192481203,-0.015250000000000041
CD19,0.9998477192481203,-1.11925
CD1A,0.9998477192481203,-0.4744999999999999
CD2,0.9998477192481203,-0.12625000000000003
CD200,0.9998477192481203,0.07529999999999992
CD207,0.9998477192481203,-0.6269
CD209,0.9998477192481203,-0.1257999999999999
CD320,0.9998477192481203,-0.1682
CD22,0.9998477192481203,-0.42890000000000006
CD248,0.9998477192481203,-0.41119999999999995
CD27,0.9998477192481203,0.40995
CD274,0.9998477192481203,0.19120000000000004
CD274_isoform_1,0.9998477192481203,0.33735000000000004
CD276,0.9998477192481203,0.4403
CD2AP,0.9998477192481203,-0.08270000000000002
CD2BP2,0.9998477192481203,0.00030000000000002247
CD300A,0.9998477192481203,0.12830000000000003
CD247,0.9998477192481203,0.19230000000000003
CD5L,0.9998477192481203,-0.41110000000000024
CCDC9,0.9998477192481203,-0.0020000000000000018
CCDC88B,0.9998477192481203,-0.14039999999999997
CCDC114,0.9998477192481203,-0.021950000000000136
CCDC115,0.9998477192481203,0.02149999999999999
CCDC117,0.9998477192481203,-0.06825000000000003
CCDC12,0.9998477192481203,-0.13090000000000002
CCDC12_isoform_1,0.9998477192481203,-0.26015
CCDC120,0.9998477192481203,-0.2563
CCDC121,0.9998477192481203,0.46635000000000026
CCDC124,0.9998477192481203,0.25485
CCDC113,0.9998477192481203,-0.8784000000000001
CCDC127,0.9998477192481203,-0.39205
CCDC130,0.9998477192481203,0.1915
CCDC134,0.9998477192481203,0.25885
CCDC137,0.9998477192481203,-0.06359999999999999
CCDC138,0.9998477192481203,-0.5225
CCDC14,0.9998477192481203,0.34235000000000004
CCDC141,0.9998477192481203,0.4704999999999999
CCDC144A,0.9998477192481203,0.6898000000000001
CCDC146,0.9998477192481203,-0.32700000000000007
CCDC13,0.9998477192481203,0.20115000000000016
CCDC149,0.9998477192481203,0.1264
CCDC110,0.9998477192481203,0.07840000000000003
CCDC102A,0.9998477192481203,-0.276
CBSL,0.9998477192481203,0.42379999999999995
CBWD1,0.9998477192481203,-0.1664
CBWD2,0.9998477192481203,0.37564999999999993
CBX1,0.9998477192481203,0.0369
CBX2,0.9998477192481203,0.24985000000000002
CBX3,0.9998477192481203,-0.1375
CBX4,0.9998477192481203,0.07439999999999997
CBX5,0.9998477192481203,0.0481
CCDC102B,0.9998477192481203,-0.25754999999999995
CBX6,0.9998477192481203,-0.4962
CBY1,0.9998477192481203,0.11595000000000022
CC2D1A,0.9998477192481203,0.1655
CC2D1B,0.9998477192481203,0.008849999999999969
CC2D2A,0.9998477192481203,0.22860000000000003
CCAR1,0.9998477192481203,-0.17685
CCAR2,0.9998477192481203,0.10915
CCAR2_isoform_1,0.9998477192481203,0.10250000000000001
CCBE1,0.9998477192481203,-0.08389999999999986
CBX8,0.9998477192481203,0.30485000000000007
CCDC88C,0.9998477192481203,-0.4149
CCDC150,0.9998477192481203,-0.4227
CCDC158,0.9998477192481203,-0.2992
CCDC59,0.9998477192481203,-0.17989999999999995
CCDC61,0.9998477192481203,0.17909999999999998
CCDC66,0.9998477192481203,-0.55305
CCDC68,0.9998477192481203,-0.15890000000000004
CCDC69,0.9998477192481203,-0.048899999999999944
CCDC7,0.9998477192481203,0.9605
CCDC71,0.9998477192481203,-0.78435
CCDC71L,0.9998477192481203,0.27890000000000004
CCDC58,0.9998477192481203,0.2854
CCDC73,0.9998477192481203,0.35314999999999996
CCDC8,0.9998477192481203,-0.6734500000000001
CCDC80,0.9998477192481203,0.49405
CCDC82,0.9998477192481203,0.2364
CCDC84,0.9998477192481203,0.21989999999999998
CCDC85A,0.9998477192481203,-0.007749999999999924
CCDC85C,0.9998477192481203,0.07830000000000001
CCDC86,0.9998477192481203,-0.09750000000000003
CCDC88A,0.9998477192481203,0.04235
CCDC77,0.9998477192481203,0.030700000000000005
CCDC151,0.9998477192481203,0.0038000000000000256
CCDC57,0.9998477192481203,0.02070000000000005
CCDC50,0.9998477192481203,-0.05920000000000003
CCDC168,0.9998477192481203,0.11755000000000004
CCDC170,0.9998477192481203,-0.14389999999999992
CCDC173,0.9998477192481203,-0.31474999999999986
CCDC174,0.9998477192481203,-0.11970000000000001
CCDC178,0.9998477192481203,0.25880000000000014
CCDC18,0.9998477192481203,-0.10200000000000004
CCDC180,0.9998477192481203,0.4654
CCDC181,0.9998477192481203,-0.9899
CCDC50_isoform_1,0.9998477192481203,-0.10955000000000001
CCDC191,0.9998477192481203,-0.8029000000000001
CCDC25,0.9998477192481203,-0.013249999999999998
CCDC28A,0.9998477192481203,0.021049999999999958
CCDC32,0.9998477192481203,0.07220000000000004
CCDC39,0.9998477192481203,-0.21340000000000003
CCDC40,0.9998477192481203,-0.2319000000000001
CCDC42,0.9998477192481203,0.07209999999999994
CCDC43,0.9998477192481203,0.14105
CCDC47,0.9998477192481203,0.2927
CCDC22,0.9998477192481203,0.035999999999999976
COX20,0.9998477192481203,0.22110000000000002
CD6,0.9998477192481203,-0.00045000000000000595
CD7,0.9998477192481203,-0.038500000000000006
CEMIP,0.9998477192481203,0.66255
CEMIP2,0.9998477192481203,0.20535000000000014
CENPB,0.9998477192481203,-0.09904999999999997
CENPC,0.9998477192481203,-0.16535
CENPE,0.9998477192481203,-0.014149999999999996
CENPF,0.9998477192481203,-0.16735
CENPH,0.9998477192481203,-0.09414999999999996
CENPI,0.9998477192481203,0.5369
CELSR3,0.9998477192481203,0.14079999999999998
CENPJ,0.9998477192481203,0.2224
CENPL,0.9998477192481203,-0.24920000000000003
CENPM,0.9998477192481203,0.17714999999999997
CENPN,0.9998477192481203,0.11669999999999997
CENPO,0.9998477192481203,-0.09465000000000001
CENPQ,0.9998477192481203,-0.68505
CENPS-CORT,0.9998477192481203,-0.5154
CENPU,0.9998477192481203,0.392
CENPV,0.9998477192481203,-0.6617999999999999
CENPK,0.9998477192481203,-0.034600000000000075
CENPX,0.9998477192481203,0.38115
CELSR1,0.9998477192481203,-0.2145
CELF2,0.9998477192481203,-0.015649999999999942
CDS2,0.9998477192481203,0.19319999999999998
CDV3,0.9998477192481203,-0.10785
CDY1B,0.9998477192481203,0.5562
CDYL,0.9998477192481203,0.060950000000000004
CDYL2,0.9998477192481203,-0.09864999999999999
CEACAM1,0.9998477192481203,-0.49160000000000004
CEACAM5,0.9998477192481203,-1.3346000000000002
CEACAM6,0.9998477192481203,-0.3446
CELF2_isoform_1,0.9998477192481203,0.13159999999999994
CEACAM7,0.9998477192481203,-1.9668
CEBPA,0.9998477192481203,0.45300000000000007
CEBPB,0.9998477192481203,-0.18485000000000001
CEBPD,0.9998477192481203,-0.15929999999999997
CEBPG,0.9998477192481203,0.1529
CEBPZ,0.9998477192481203,0.07440000000000002
CEBPZOS,0.9998477192481203,-0.3922
CECR2,0.9998477192481203,-0.41814999999999997
CELF1,0.9998477192481203,-0.013599999999999945
