Proteomics,Brca_P_Value,Brca_Median
TMEM119,0.8042217112765425,-0.37060000000000004
BRD4,0.8042217112765425,-0.029449999999999997
TCF3,0.8042217112765425,-0.19890000000000002
BCKDHA,0.8042217112765425,-0.20725
MPLKIP,0.8042217112765425,-0.19240000000000002
GRPEL1,0.8042217112765425,0.57565
TEAD3,0.8042217112765425,0.27355
ARCN1,0.8042217112765425,-0.10409999999999997
PPAT,0.8042478635880236,0.28550000000000003
SLC35B3,0.8042478635880236,0.32669999999999993
CDC40,0.8042478635880236,0.10589999999999997
USP54,0.8042478635880236,0.132
ELF3,0.8042534249445947,0.37825
ATP5J2-PTCD1,0.8042534249445947,0.3546
PNP,0.8047546031213796,0.36275
MTG1,0.8054115198772754,0.36615
MTPAP,0.8055388361685372,0.1975
EIF4G2,0.8055388361685372,0.04325
C1orf167,0.8061989535780368,-0.4031
AMOTL1,0.8061989535780368,-0.36150000000000004
MED29,0.8061989535780368,-0.14140000000000003
RAB19,0.8062261947045513,0.5724499999999999
PLEKHA7,0.8066032318207028,-0.20410000000000003
SBNO1,0.8066032318207028,-0.1147
PIK3CB,0.8066042247222139,0.015399999999999997
PRPS1,0.8066042247222139,-0.11859999999999998
TBC1D2,0.8066042247222139,0.09094999999999998
RBFOX2,0.8066042247222139,0.28450000000000003
CLPP,0.8066042247222139,-0.06415000000000001
CUEDC1,0.8066042247222139,-0.12495
LGALS8,0.8066042247222139,-0.1424
PAF1,0.8066042247222139,-0.15115
ZNF185,0.8066042247222139,0.018199999999999994
UNC13D,0.8066042247222139,0.2684
PEX14,0.8066042247222139,0.042350000000000006
SPARC,0.8066042247222139,0.6172500000000001
FAM210B,0.8066042247222139,1.09165
FBXL20,0.8066042247222139,0.17989999999999973
SVBP,0.80672033096002,0.2944
TMA7,0.8068893196476071,-0.9831000000000001
NPL,0.8068893196476071,-0.11809999999999998
RREB1,0.8069463792247292,-0.08345000000000001
COTL1,0.8069463792247292,0.46765
PHF21B,0.8069463792247292,-0.3447
UBE3B,0.8069463792247292,0.031150000000000004
SLFN11,0.8069463792247292,0.1131
HLA-A,0.8069463792247292,0.6483499999999998
UFD1L,0.8069463792247292,-0.02360000000000001
CCDC151,0.8069463792247292,-1.0813
SPTAN1_isoform_2,0.8070978380087542,0.13590000000000005
S100A8,0.8073377469590465,1.0290499999999998
PTPRN2,0.8073377469590465,-1.15215
DTL,0.8073377469590465,-0.03080000000000016
MAP2K3,0.8073377469590465,-0.07335000000000003
SNRNP27,0.8073377469590465,0.059650000000000036
PCBP1,0.8073377469590465,0.29930000000000007
BRMS1L,0.8073377469590465,-0.3362
TPI1_isoform_1,0.8073377469590465,-0.10670000000000002
ALKBH7,0.8073377469590465,0.1321
AGPAT2,0.8073377469590465,0.4179
MED18,0.8073377469590465,0.09884999999999998
GTF2H4,0.8073377469590465,0.20515
RABGAP1L,0.8073377469590465,0.2718
UBN1,0.8073377469590465,0.07150000000000001
PRDX5,0.8073377469590465,-0.055399999999999894
PKP2_isoform_1,0.8073377469590465,0.008099999999999774
ATP6AP1,0.8073377469590465,0.57925
DNAJC19,0.8073377469590465,0.07774999999999999
VASH1,0.8073377469590465,0.26635
ENPP3,0.8073377469590465,-0.11965
ANO8,0.8073377469590465,0.667
TRNT1,0.8073377469590465,0.05425000000000002
TRAF3IP1,0.8073377469590465,-0.26625
SOWAHC,0.807416243657325,0.18555000000000002
GNAI2,0.8074486468922639,0.022149999999999975
LNPK,0.8074486468922639,-0.1503500000000001
CRTAC1,0.8074486468922639,-0.28254999999999997
PFDN1,0.8075710028762103,0.2197499999999999
CXCL13,0.807705451128293,-0.5269999999999997
HLA-DMB,0.807705451128293,-0.44899999999999995
OAS1,0.8078298258469441,0.11154999999999982
UNG,0.8078298258469441,-0.03015000000000001
NOL12,0.8078298258469441,0.18385
PPP2R5E,0.8078298258469441,-0.2636
CLIC2,0.8078298258469441,-0.3615
FAM46A,0.8078298258469441,0.09435
KIAA0922,0.8078298258469441,-0.0811
CNTN4,0.8078931403641297,-0.6792500000000001
CMC1,0.8078931403641297,-0.16054999999999997
MALT1,0.808520286748208,0.20705
TBC1D10C,0.8086043009210481,-0.49450000000000005
CLCN5,0.8086043009210481,-0.01475
ELK1,0.8086043009210481,0.2122
HACD2,0.8086043009210481,0.9735
RBBP8NL,0.8086043009210481,0.071
TATDN3,0.8086043009210481,-0.2388
TIMM8A,0.8086182523549682,0.5063
ELAC1,0.8086182523549682,-0.11839999999999998
CHFR,0.8088156271539038,0.10389999999999999
ILF2,0.8088156271539038,-0.058750000000000004
SNUPN,0.8088156271539038,0.12714999999999999
JMJD1C,0.8088156271539038,-0.29500000000000004
SCAI,0.8088156271539038,-0.30524999999999997
HMGXB3,0.8088156271539038,-0.6496
CASP7,0.8088156271539038,-0.08979999999999999
TOMM6,0.8088156271539038,0.6868000000000001
LXN,0.8088156271539038,0.31525
WDR62,0.8088156271539038,0.4406
GLMP,0.8088156271539038,0.19024999999999995
NXT1,0.8088156271539038,-0.19519999999999998
NCBP1,0.8088156271539038,0.31495000000000006
LPCAT4,0.8088156271539038,-0.37795
FRMD4B,0.8088156271539038,0.25705
RPS6KA4,0.8088156271539038,-0.20679999999999998
C19orf43,0.8088156271539038,0.12440000000000004
MRPL47,0.8088156271539038,0.26699999999999996
PUDP,0.8088156271539038,-0.09564999999999999
PTPN4,0.8088156271539038,-0.66475
TMEM63B,0.8088156271539038,-0.18484999999999996
RANBP17,0.8088156271539038,-0.3794
CSNK1E,0.8088156271539038,-0.27784999999999993
CWC27,0.8088156271539038,-0.20639999999999997
DPYSL3,0.8088156271539038,0.3146
USP11,0.8088156271539038,0.0587
DNAJC8,0.8088156271539038,-0.3321
FAM118B,0.8088156271539038,0.0901
KIAA1143,0.8088156271539038,-0.28264999999999996
EEF1D,0.8088156271539038,0.30495
SETD3,0.8088156271539038,0.15350000000000003
ZNRF2,0.8088156271539038,-0.07060000000000001
ROBO2,0.8088156271539038,-0.93475
CUL5,0.8088156271539038,-0.05610000000000001
TXN2,0.8088156271539038,0.435
C11orf84,0.8088156271539038,0.1423
FAM204A,0.8088156271539038,-0.24419999999999997
RASGRF2,0.8088156271539038,-0.727
LSM8,0.8088156271539038,0.04185
GAR1,0.8088156271539038,-0.2579
CHMP2A,0.8088156271539038,-0.4445
BDH1,0.8088156271539038,-0.05675000000000002
TBP,0.8088156271539038,-0.03655000000000003
IFIT3,0.8088156271539038,0.5384
FADD,0.8088156271539038,0.4143
RCCD1,0.8088156271539038,-0.3105
NPEPPS,0.8088156271539038,-0.14834999999999998
TAPBP,0.8088156271539038,0.4558000000000002
TIMMDC1,0.8088156271539038,0.175
MRPS28,0.8088156271539038,0.19429999999999997
STEAP4,0.8088156271539038,0.2942499999999999
PRPF38A,0.8088156271539038,-0.06594999999999998
CNGB3,0.8091412417126184,-0.44520000000000004
METAP2,0.8091412417126184,0.06345
MFAP5,0.8093298097821501,-0.3786
RIOK2,0.8093298097821501,0.040449999999999986
TPR,0.8093298097821501,-0.06735
CEP170B_isoform_1,0.8096398300617754,-0.2839
TUBGCP4,0.8096398300617754,-0.0009500000000000064
EXOSC2,0.8099698812019954,0.07225
KIF3A,0.8101964558854691,0.2786
FAM84B,0.8101964558854691,0.13044999999999995
SNX13,0.8101964558854691,0.15220000000000003
HNRNPLL,0.8101964558854691,0.07329999999999998
ALG1,0.8101964558854691,0.4072999999999999
ZFX,0.8101964558854691,-0.25615
DCLK2,0.8101964558854691,0.6733000000000001
WDR3,0.8101964558854691,0.31375000000000003
CEP250,0.8103572154773853,0.13029999999999997
ARHGEF17,0.8103572154773853,-0.30250000000000005
EPB41L1,0.8103572154773853,-0.8729499999999999
CEP85,0.8103572154773853,0.08560000000000001
RPP25L,0.8105617896450205,-0.21139999999999998
EIF2B1,0.8109786048985866,0.01990000000000003
ACOT13,0.8113677313889014,0.01479999999999998
CILP2,0.8114176070334774,1.23575
CEP41,0.8116081676221504,0.0020499999999999963
ETNK1,0.8116081676221504,-0.09309999999999996
NPLOC4,0.8116081676221504,-0.029549999999999993
TMEM109,0.8123160379986016,0.4296
ACAA2,0.8125837742995861,0.44584999999999997
NSMCE1,0.8128431237308829,-0.03175
NEB,0.8128431237308829,-0.188
MGAT1,0.8130958399394493,-0.12190000000000001
SIN3B,0.8137423907822611,0.0387
MAPK14_isoform_1,0.8137423907822611,-0.19655
RALGPS1,0.8137423907822611,0.01200000000000001
DEFA3,0.8137423907822611,-0.13045000000000018
PDK3,0.8137423907822611,0.26185
CENPC,0.8137423907822611,-0.22430000000000003
EMD,0.8137423907822611,0.36455
AMN1,0.8137423907822611,-0.10985
RPL3,0.8137448113552704,0.028549999999999992
KIRREL,0.8139310247639369,-0.21330000000000002
RBBP8,0.8139310247639369,-0.05889999999999995
CDK1,0.8139310247639369,0.31310000000000004
KIF2A_isoform_1,0.8139310247639369,0.38530000000000003
EPB41L5,0.8139310247639369,-0.50125
NAXD,0.8139310247639369,-0.38655
ARHGAP45,0.8140554660421658,-0.11720000000000003
IMPACT,0.8141204393951568,-0.2159
DYRK1A,0.8141204393951568,-0.03665
SPAG9,0.8141204393951568,-0.33199999999999996
PLCG2,0.8141204393951568,-0.3927999999999999
FCN1,0.8141204393951568,-0.7237000000000002
PALLD,0.8142669107918009,0.34920000000000007
SAPCD2,0.8142919970370516,1.18905
RUSC1,0.8142919970370516,-0.15874999999999997
MBOAT2,0.8142919970370516,0.8509000000000002
NACC1,0.8142919970370516,0.26315
BCL2L2-PABPN1,0.8142919970370516,-0.1108
RUFY3_isoform_1,0.8142919970370516,-0.16259999999999997
TARS2,0.8142919970370516,0.34149999999999997
LINC01873,0.8142919970370516,0.8894499999999999
SERINC1,0.8142919970370516,-0.23340000000000005
CCNYL1,0.8142919970370516,0.09444999999999992
RAP2B,0.8142919970370516,0.10475000000000001
PIAS3,0.8142919970370516,0.0969
INTS8,0.8142919970370516,0.034650000000000014
UQCRFS1,0.8142919970370516,-0.10624999999999996
DHRS11,0.8142919970370516,0.33709999999999996
MICU2,0.8142919970370516,-0.28585
GNL2,0.8142919970370516,0.34535000000000005
MMP8,0.8142919970370516,-0.98225
CAPZA1,0.8142919970370516,-0.17735
NDUFV3_isoform_1,0.8142919970370516,-0.0695
VPS4A,0.8142919970370516,0.10704999999999999
TSSK4,0.8142919970370516,-0.17384999999999984
PYGM,0.8142919970370516,0.05434999999999998
NCS1,0.8142919970370516,0.17895000000000005
CCDC71L,0.8142919970370516,-0.26059999999999994
DNAJB6,0.8142919970370516,-0.21289999999999998
DPYD,0.8142919970370516,-0.055499999999999994
EPS15L1,0.8142919970370516,-0.28375000000000006
CHAC2,0.8142919970370516,0.4268499999999999
C11orf68,0.8142919970370516,0.24790000000000006
NWD2,0.8142919970370516,-0.4565499999999999
ITGA5,0.8142919970370516,0.24195000000000003
CTSF,0.8144360374729016,-0.7278
UNCX,0.8144360374729016,-0.18195
TMOD3,0.8144360374729016,-0.07279999999999998
KLF4,0.8144360374729016,-0.36805
VAMP5,0.8144360374729016,-0.12935000000000002
PINX1,0.8144360374729016,0.36750000000000005
PEG3,0.8144360374729016,-0.66625
SMC6,0.8145186542369283,-0.039449999999999985
DNAAF5,0.8145186542369283,-0.21955
GIMAP6,0.8145186542369283,-0.51535
RNF185,0.8145561648545496,0.6377500000000002
STOM,0.8145561648545496,0.26654999999999995
PSAP,0.8145561648545496,-0.28759999999999997
PSMD12,0.8145561648545496,0.022699999999999942
TIMM10B,0.8145561648545496,-0.55205
GRAP,0.814982519283075,-0.15375
DDA1,0.8152826249400578,-0.08364999999999999
B3GLCT,0.8152826249400578,0.3896
VWA9,0.8162140602451587,-0.0947
POLR3H,0.8162140602451587,-0.28735
BTF3L4,0.8162140602451587,0.097
LMCD1,0.8162140602451587,0.15860000000000002
ERCC5,0.8162140602451587,-0.005699999999999997
CHTF18,0.8162140602451587,0.2984999999999999
ARNT,0.8162140602451587,-0.18125
FMO5,0.8162140602451587,-1.1884000000000001
KLHL42,0.8162140602451587,-0.3055
DTWD2,0.8162140602451587,-0.4097
HMGA1_isoform_1,0.8162140602451587,-0.13439999999999996
CERS2,0.8162140602451587,-0.06660000000000021
ZBTB39,0.8163259522165205,-0.1317499999999998
RABGEF1,0.8163259522165205,-0.034499999999999975
BROX,0.8163259522165205,0.04420000000000002
HDAC5,0.8163259522165205,-0.28125
PLEKHO1,0.8163259522165205,-0.40685
FGF1,0.8163259522165205,-0.90225
ICA1L,0.8163259522165205,-0.12510000000000004
PPP4R3B,0.8163259522165205,-0.18255
ST3GAL1,0.8163259522165205,0.010499999999999954
CKS1B,0.8163259522165205,0.3971500000000001
HSD17B8,0.8163259522165205,-0.45710000000000006
EVI5L,0.8163259522165205,0.33215
HECW2,0.8167657148650936,-0.27075
MPP1,0.8167657148650936,-0.37034999999999996
MRPL1,0.8167657148650936,0.39725
MYO1C,0.8167657148650936,0.034599999999999964
DNAJA4,0.8167657148650936,-0.30525
IRX2,0.8172961257567551,-0.5054499999999997
ZDHHC17,0.8172961257567551,-0.06994999999999998
PFDN6,0.8172961257567551,0.17149999999999999
SLC25A1,0.8172961257567551,0.7900499999999999
SCCPDH,0.8172961257567551,-0.21755
CASP14,0.8172961257567551,0.2488499999999998
NDRG1,0.8172961257567551,0.20184999999999997
HNRNPU_isoform_1,0.8172961257567551,-0.06575
PFN2_isoform_1,0.8172961257567551,-0.7184499999999999
BLOC1S4,0.8172961257567551,0.11435000000000001
PMPCA,0.8182175505517029,0.34535000000000005
CUL7,0.8183122680544989,0.1361
TRIM5,0.8193242136799099,0.5362499999999999
KDM2B,0.8193242136799099,0.23515000000000003
DSG1,0.8193242136799099,-0.10960000000000014
SMARCAL1,0.8193242136799099,-0.09160000000000001
MT1G,0.8196855636529596,1.7188999999999999
TAP2,0.8198522946036542,0.42989999999999995
PRDX2,0.8198522946036542,-0.11379999999999998
UNC5B,0.8199798583791615,0.10830000000000001
IQGAP2,0.8201728219896599,0.54735
RAB8A,0.8201728219896599,-0.26975
LAMTOR3,0.8202127263684753,-0.011850000000000027
TULP3,0.8202127263684753,0.09230000000000002
CCNB2,0.8202127263684753,-0.20094999999999996
SKP2,0.8205233722030445,0.9206
ATG3,0.8205233722030445,0.12805
KIAA0319L,0.8205233722030445,0.13575000000000004
TNS2,0.8205233722030445,-0.28005
HECW1,0.8205233722030445,-0.4537999999999999
CCNY,0.8205233722030445,0.3315
ATAD2B,0.8205233722030445,0.22955
ATP9B,0.8205233722030445,0.19805
NEFL,0.8205233722030445,-0.98445
GRK2,0.8209662184166084,-0.013799999999999979
PTK2B,0.8210172619100504,-0.18040000000000006
CMIP,0.8210172619100504,0.43870000000000003
C9orf152,0.8210172619100504,0.13040000000000002
TUFM,0.8210172619100504,-0.12240000000000001
SDHAF2,0.8210172619100504,0.19845000000000002
MTSS1L,0.8210172619100504,0.029700000000000004
KNSTRN,0.8210172619100504,0.34905
B4GALT2,0.8210172619100504,0.64595
TBC1D22A,0.8210172619100504,0.15189999999999998
ARMC8,0.8210172619100504,0.1051
LSS,0.8210172619100504,-0.08800000000000008
CARS,0.8212573966518684,-0.12415000000000001
KIAA1468,0.8212573966518684,0.045899999999999996
NCOA6,0.8212573966518684,0.0716
ENO1_isoform_1,0.8212573966518684,0.10000000000000003
ARHGAP26,0.8212573966518684,-0.06779999999999997
GFOD2,0.8212573966518684,0.11985
SYDE1,0.8212573966518684,-0.12224999999999997
FUBP1,0.8212573966518684,-0.03874999999999999
REXO1,0.8212573966518684,-0.49835
GNPAT,0.8212573966518684,-0.35815
PPFIA3,0.8212573966518684,-0.09660000000000002
HIST2H2AB,0.8212573966518684,-0.5275
IFT43,0.8212573966518684,-0.14150000000000001
DCHS1,0.8212573966518684,0.1363000000000001
BRWD3,0.8212573966518684,-0.06310000000000002
MAML2,0.8212573966518684,0.52565
RRM2B,0.8212573966518684,0.3248
CORO7-PAM16,0.8212573966518684,0.01620000000000002
RAPGEF1,0.8212573966518684,-0.1446
BLMH,0.8212573966518684,-0.23214999999999997
RPF1,0.8212573966518684,0.42715
MRPS35,0.8212573966518684,0.2073
PSMA5,0.8212573966518684,-0.26455
ZMPSTE24,0.8212573966518684,0.5443
IFFO2,0.8212573966518684,0.77965
CLASP2,0.8214485870829019,-0.14585000000000004
PITX1,0.821632652594806,-0.4694
MTR,0.8217161662851779,-0.35694999999999993
HMBS,0.8217161662851779,0.17004999999999998
PCYOX1,0.821805545213023,-0.15159999999999998
SULT1E1,0.821805545213023,-0.11464999999999992
VEGFA,0.821805545213023,0.16450000000000004
RBM33,0.821805545213023,-0.0701
NT5C2,0.821805545213023,0.41870000000000007
RIOK1,0.821805545213023,-0.03469999999999995
DDX58,0.821805545213023,-0.07089999999999996
ABCF3,0.821805545213023,0.1707
TUBGCP5,0.821805545213023,-0.0751
PSME2,0.821805545213023,-0.06769999999999998
CD55,0.821805545213023,0.08600000000000002
MYO18B,0.821893591323614,0.73695
RUVBL1,0.8222630231213789,-0.03835000000000001
POLE2,0.8222737800759383,-0.5591
SLC9A3R2,0.8222737800759383,0.3017999999999999
BCKDHB,0.8222737800759383,-0.22475
PIP4K2B,0.8223280577265929,0.050699999999999995
ARHGEF6,0.8223280577265929,0.15205000000000007
FOXJ2,0.8223280577265929,0.2218
PIK3R4,0.8230716859343632,0.1799
ACTG1,0.8230716859343632,0.11704999999999999
PSMD5,0.8230716859343632,-0.20484999999999998
ZNF469,0.8230716859343632,-0.35315
PPP1R9A,0.8232528885375052,-0.35174999999999995
UBTF_isoform_1,0.8233511935240154,-0.33415
PPM1M,0.8239447897979982,-0.1893
CRISP3,0.824461847211286,0.27480000000000004
DTX2,0.8247425033732174,0.1307
SULF1,0.8247425033732174,1.0914499999999998
ANKRD13C,0.8247425033732174,-0.03765000000000002
GRPEL2,0.8247425033732174,-0.466
PRKRA,0.8247425033732174,-0.10455
CDC26,0.8247425033732174,0.08539999999999998
DHFR,0.8247425033732174,0.6797
DDX50,0.8247425033732174,-0.34209999999999996
ACO1,0.8248293349588002,0.06390000000000001
ACCS,0.8248855258453512,0.44394999999999996
KY,0.8248855258453512,0.43115
MYSM1,0.8248855258453512,0.22200000000000003
SEC14L1,0.8248855258453512,0.14794999999999997
ZNF250,0.8248855258453512,-1.0099
TTC39C,0.8249793207464923,-0.22970000000000002
RPUSD2,0.8249793207464923,0.0283
PTGS1,0.8250821678435529,-0.14379999999999998
GOLGA3,0.8252011323516872,0.05425000000000002
LYSMD3,0.8255493087663036,-0.05835
FIS1,0.8255493087663036,-0.2516
TMED8,0.8255810699646325,-0.5012000000000001
ZNF226,0.8255810699646325,-0.1854
AP1AR,0.8256253632239906,-0.16985
DNAH8,0.8256253632239906,0.4356
METTL26,0.8256253632239906,-0.4310999999999999
SLC25A19,0.8256253632239906,0.5794000000000001
ZCCHC9,0.8256253632239906,-0.29555
PTPRCAP,0.8256253632239906,-0.42790000000000017
GLI3,0.8256253632239906,0.06225
TSC22D2,0.8256253632239906,-0.01580000000000001
N6AMT1,0.8256253632239906,-0.28855
SPEN,0.8256253632239906,-0.05990000000000001
NCALD,0.8256253632239906,0.4116
PROSER2,0.8256253632239906,0.30245
RUFY1,0.8256253632239906,-0.08455000000000001
AKT1S1,0.8257088338391578,-0.11659999999999998
ING2,0.8259660401347567,-0.9744
ATP6V1D,0.8259813645304825,-0.008649999999999991
LAMTOR2,0.8264454139041384,0.012499999999999956
SPNS1,0.826687777121314,-0.11230000000000001
ZC3H7B,0.8267426007638499,0.14855
MAP4_isoform_1,0.8267426007638499,0.2771
PCYT2,0.8267426007638499,-0.012649999999999995
STAT1,0.8267426007638499,0.2419
SEPHS1,0.8267426007638499,-0.06815
NCBP2-AS2,0.8271040753931068,-0.10939999999999994
USP24,0.8271040753931068,-0.14410000000000003
HOXB6,0.8272190742810079,0.3979999999999999
RPS15_isoform_1,0.8276699757454374,-0.027950000000000003
RASSF2,0.8276699757454374,-0.03494999999999998
RPL19,0.8276699757454374,0.0205
SETX,0.8276699757454374,-0.30355
MARVELD1,0.8276699757454374,2.1647
LIN7A,0.8276699757454374,-0.009199999999999986
MAX,0.8276699757454374,-0.20625
FAHD1,0.8276699757454374,-0.22585
TIMELESS,0.8276699757454374,0.09925
BCCIP,0.8276699757454374,-0.29755
MIEN1,0.8276699757454374,-0.09335000000000004
OPA3,0.8276699757454374,-0.11939999999999999
RSL1D1,0.8276699757454374,0.66395
CHPF2,0.8276699757454374,-0.21364999999999995
MMGT1,0.8276699757454374,0.18274999999999997
ARPC5,0.8276699757454374,0.041100000000000025
C5orf30,0.8276699757454374,-0.31720000000000004
BPHL,0.827742061901318,-0.4068
UGGT2,0.827742061901318,0.03359999999999999
ZNF679,0.8278516507564062,-1.0487
ANP32B,0.8278516507564062,-0.33719999999999994
BRD9,0.8280584690837575,-0.012950000000000003
PRR15L,0.8281009965105942,-0.09989999999999999
ZC3H10,0.8281009965105942,-0.18125
BNIP3L,0.828151535603423,-0.2757
MRPL11,0.8281807334601587,0.47045000000000003
ASH2L,0.8281807334601587,0.14905000000000002
GPAM,0.8281807334601587,-0.46765
CHMP7,0.8281905883144816,0.004849999999999998
STXBP5L,0.8281905883144816,-0.277
PARG,0.8281905883144816,-0.32415
ATG16L1,0.8281905883144816,0.188
ARL6IP5,0.8281905883144816,-0.19799999999999995
ARHGAP15,0.8281905883144816,-0.07390000000000002
MAK,0.8282841875187593,0.1304
PHKG2,0.8282841875187593,0.10885
NAPA,0.8285435083644516,-0.2234
MTMR1,0.8285435083644516,-0.03174999999999999
FANCI,0.8285435083644516,0.15969999999999995
CENPE,0.8285435083644516,0.009549999999999947
RPAIN,0.8285435083644516,-0.30735
PALLD_isoform_1,0.8285435083644516,0.5026999999999999
TAF15,0.8285435083644516,0.1851
SHISA2,0.8285435083644516,-0.8595000000000002
KPTN,0.8285435083644516,0.09080000000000002
QSOX2,0.8285435083644516,0.58115
UBE2J2,0.8285435083644516,-0.05185000000000001
DNAJC25,0.8285435083644516,0.63805
BYSL,0.8285435083644516,-0.06390000000000007
MICALL2,0.8285435083644516,-0.30110000000000003
UTP20,0.8285435083644516,0.023850000000000038
PPP1R12B,0.8285435083644516,-0.36219999999999997
DCP2,0.8285435083644516,0.25730000000000003
GLTSCR2,0.8285435083644516,0.1773
ZBTB21,0.8285435083644516,0.03044999999999995
DCXR,0.828598916578531,-0.4772
EDF1_isoform_1,0.828598916578531,-0.35350000000000004
SCAMP4,0.828598916578531,-0.09655
ARHGAP29,0.828598916578531,-0.4134
SEMA4A,0.828598916578531,0.06119999999999992
ANAPC2,0.828598916578531,0.040049999999999975
KANSL1,0.828598916578531,-0.24340000000000006
FADS1,0.828598916578531,0.7333500000000001
PON2,0.828598916578531,0.13145
CIZ1,0.8286841732346387,-0.24804999999999996
RWDD2B,0.828926996621728,0.32709999999999995
MYH14,0.8289911970334025,-0.38365
XRCC4,0.8289911970334025,0.08290000000000003
CCS,0.8289911970334025,0.07385
EMILIN2,0.8289911970334025,-0.34459999999999996
ISG15,0.8289911970334025,0.2048000000000001
ALKBH2,0.8289911970334025,-0.01475000000000004
TPP1,0.8289911970334025,-0.3363
SPC24,0.8289911970334025,0.22055
DHX30,0.8289911970334025,0.15030000000000002
TGDS,0.8292697249314949,0.16700000000000004
ANXA11,0.8292697249314949,-0.30084999999999995
RARRES2,0.8293628374107823,0.14250000000000007
SPAG5,0.8293628374107823,0.33694999999999986
FAF1,0.8293628374107823,0.20255
IFT88,0.8293628374107823,-0.319
GAS7,0.8293628374107823,-0.25085
RNF13,0.8293628374107823,-0.17459999999999998
SKAP2,0.8293628374107823,-0.0419
CALML3,0.8293628374107823,-0.02310000000000001
MXRA7,0.8293628374107823,0.25085
CDK8,0.8293628374107823,0.7473000000000001
TENM1,0.8293628374107823,0.18255000000000005
FNDC1,0.8293628374107823,0.7259
PSMD8,0.8295901921781236,-0.001799999999999996
AAK1,0.8300381870882517,0.0416
SAMD4A,0.8300381870882517,0.3369000000000001
PI4K2A,0.8300381870882517,-0.08565000000000003
PIK3C3,0.8300381870882517,0.1149
SIRT6,0.8300381870882517,0.14035
PLP2,0.8300381870882517,0.3938
SCARF2,0.8300381870882517,0.6270499999999999
PDLIM4,0.8300381870882517,0.09555000000000002
BSCL2,0.8300381870882517,0.5846499999999999
CHP1,0.8300381870882517,0.22775
SLC4A7,0.8300381870882517,-0.3034499999999999
GMNN,0.8300381870882517,0.3025
ADAMTS1,0.8300381870882517,0.06140000000000001
TMUB1,0.8300381870882517,0.4394
COL6A6,0.8300381870882517,-0.0295
PLA2G12A,0.8300381870882517,-0.6075
NMNAT3,0.8300381870882517,-0.42299999999999993
CLK2,0.8300381870882517,0.4133
ADGRE5,0.8300381870882517,-0.39570000000000005
PLS3,0.8300381870882517,0.44165
GPN2,0.8300381870882517,0.22905
VLDLR,0.8300381870882517,0.5171
URB1,0.8300649589928183,0.17580000000000007
SAA1,0.8300649589928183,0.42469999999999997
CRIP1,0.8300649589928183,-0.40474999999999994
KLC4,0.8300649589928183,0.008100000000000003
CDC42SE1,0.8300649589928183,0.63245
APBB1IP,0.8301567662177411,-0.26175000000000004
UVRAG,0.8303268699256149,-0.10049999999999999
SLITRK2,0.8303268699256149,1.0030000000000001
TGS1,0.8303924614160737,0.26305
TET1,0.8303924614160737,0.13550000000000018
AIFM2,0.8305348351174179,-0.11465000000000003
EXO1,0.8305348351174179,-0.0007999999999999952
GANC,0.8307751991631517,-0.37465000000000004
DCTN2,0.830820563996959,-0.09600000000000003
UGP2_isoform_1,0.8310562509233912,0.12675
SLC25A46,0.8310562509233912,0.1633
TTC33,0.8310562509233912,0.32005
TSG101,0.8310562509233912,0.015300000000000036
ADARB2,0.8310562509233912,0.11345
RPIA,0.8310562509233912,-0.16379999999999995
SMYD4,0.8310562509233912,-0.11895
TBC1D10A,0.8310562509233912,0.09384999999999999
POMK,0.8310562509233912,-0.44565
UBE2A,0.8310562509233912,0.06064999999999998
AFAP1L1,0.8310562509233912,-0.21705000000000008
NDUFS5,0.8310562509233912,0.22060000000000007
MED7,0.8310562509233912,-0.26695
CXorf40A,0.8310562509233912,-0.19270000000000004
CFAP44,0.8310562509233912,0.59255
KCTD10,0.8310562509233912,0.07225000000000004
CDC42EP4,0.8310562509233912,-0.32704999999999995
GLIPR2,0.8310562509233912,0.3244
HELZ,0.8310562509233912,-0.021199999999999997
KLK11,0.8310562509233912,-0.36769999999999997
GDPD1,0.8310562509233912,-0.6899000000000002
MED14,0.8310562509233912,0.014800000000000008
MRPS7,0.8310562509233912,0.3138
MS4A1,0.8310562509233912,0.34335000000000004
METTL3,0.8310562509233912,0.05609999999999998
KLF5,0.8310562509233912,-0.030049999999999966
FGF2,0.8310562509233912,-0.20664999999999978
KRI1,0.8310562509233912,0.2898
E2F6,0.8312391721358424,0.050799999999999984
HAUS1,0.8312391721358424,0.051849999999999986
PNMA1,0.8312391721358424,-0.08675
FBXO42,0.8312391721358424,-0.06789999999999999
ZC2HC1A,0.8312391721358424,-0.03670000000000001
SYMPK,0.8312391721358424,-0.04245000000000004
IFITM2,0.8312391721358424,-0.2989
PPP1R1B,0.8312391721358424,0.16349999999999976
DIDO1,0.8312391721358424,-0.12444999999999999
AGO4,0.8312391721358424,-0.12075
MRM1,0.8312391721358424,0.24205
ZCRB1,0.8315039725573278,-0.14235
GNPNAT1,0.8317436907956898,-0.07519999999999999
HEBP2,0.8320836788338564,-0.23350000000000004
ABCB7_isoform_1,0.8320836788338564,0.08669999999999994
GEMIN2,0.8322295891177018,0.3067
GCN1,0.8322295891177018,0.20034999999999997
POLR2I,0.8325359000746353,-0.07394999999999999
ORC3,0.8326718363115456,0.15799999999999997
CBR4,0.8330360099913687,-0.34945000000000004
VPS28,0.833492742105102,-0.06524999999999997
