Proteomics,Hnscc_P_Value,Hnscc_Median
TCF20_proteomics,0.3095006441356065,0.040728335836949014
AQP5_proteomics,0.30965165586441135,-0.21046716774795016
SLC39A11_proteomics,0.30989668505648366,0.09986315291819636
ZFYVE26_proteomics,0.30999934614557256,-0.03027464834494964
MAPK9_proteomics,0.3100805314247152,0.0004878519028999051
MARVELD2_proteomics,0.31009436558089926,-0.09830984056434744
DAP_proteomics,0.31035038103234747,0.07566472416629466
ISCU_proteomics,0.31041776331680665,-0.08827795918650239
SGCB_proteomics,0.3104543539124663,-0.2463930305395472
PDXP_proteomics,0.3104954605631578,0.12874564932259958
PUS7L_proteomics,0.3105239333722269,-0.11274014968564927
STOM_proteomics,0.3105315458178791,-0.09306566760179891
NT5C3B_proteomics,0.3105960314780478,0.3295138785973002
NSUN5_proteomics,0.31067861292137455,-0.12214066580829908
KRTDAP_proteomics,0.3107439508340364,-0.5191247738656948
ICE1_proteomics,0.31083979528167976,0.19208332403934847
PCDHGB7_proteomics,0.3108930799197698,-0.3076687810473473
KLHL9_proteomics,0.31092017044459325,0.14559306464490263
PYGB_proteomics,0.3109573784850926,-0.10367828779795119
IPMK_proteomics,0.3109582765330381,0.10110643687999854
CCDC80_proteomics,0.3110326413228754,0.18541771926659578
PIBF1_proteomics,0.3113087905418921,-0.06780493859550063
LRRC2_proteomics,0.3113676833843999,-0.5871202727536513
CARD6_proteomics,0.3114194626470277,-0.21630201084190404
ZBTB38_proteomics,0.3115590197241784,-0.17930902787849945
LAIR1_proteomics,0.31164282282709316,-0.30810873040535114
UVRAG_proteomics,0.3116453976125573,-0.08933823674845343
PPP1R12A_proteomics,0.3117707046626462,-0.0493973229289999
EDC4_proteomics,0.31183374286165494,0.02515672035894667
FBLIM1_proteomics,0.31184805270827365,-0.2205499025138984
PAXX_proteomics,0.31188276607339144,-0.12865287207525
TRMT44_proteomics,0.31199255377581436,-0.13174805907479836
ZNF593_proteomics,0.31236534415066974,-0.08893064357480185
RER1_proteomics,0.31240622805414625,-0.03236329538360039
PHKB_proteomics,0.3124303093022628,0.07218474752105308
NME7_proteomics,0.312440643276189,0.06482502472450236
SREK1IP1_proteomics,0.31252971251368733,0.0037819990496963385
RASSF4_proteomics,0.3128308658264682,-0.04203532624649853
PIK3C3_proteomics,0.3129042689440962,-0.04128658083860515
WNT7B_proteomics,0.3129218134955471,-0.0687869839699502
ACOX3_proteomics,0.3130871688911302,-0.06191850254079867
FAM3A_proteomics,0.313096413526922,0.06105383434750422
FAM114A1_proteomics,0.3132564889860782,0.06293482713694942
TEAD4_proteomics,0.31328576457083684,0.4273525753297527
RAD23B_proteomics,0.3133837599521548,0.07533557718790007
GBP6_proteomics,0.31345004037883023,0.09604383123230065
ANXA6_proteomics,0.3134589037162175,-0.07281988603949685
SERPINB11_proteomics,0.31345990380638383,-0.3494893240561012
PDXK_proteomics,0.3134615936215597,-0.12413175814514688
MYL6_proteomics,0.3136152083310936,0.1500002120861943
ERC1_proteomics,0.3137242788320296,-0.16553443829779724
KCNAB1_proteomics,0.3137345098309,-0.5516282665693986
PTGES3L-AARSD1_proteomics,0.31395448909037427,0.10202467987815211
PSMD13_proteomics,0.313976228743333,0.020745030227402594
RAI14_proteomics,0.3140051265408412,0.07042404334884722
ATP5MF-PTCD1_proteomics,0.31404573063626307,0.012968238051698222
ELOC_proteomics,0.31416267757396843,0.09810284780625267
TTC28_proteomics,0.31418015097562496,-0.07422357689219439
MAN1C1_proteomics,0.31423242733100054,-0.2787205290792514
ELL_proteomics,0.31427225472189046,-0.11679926729854984
KCTD10_proteomics,0.31454185398912693,-0.08224471998234506
RERE_proteomics,0.3145792840284828,-0.16995771806069726
BAX_proteomics,0.3145851671850019,-0.1485944176383498
SIRT7_proteomics,0.3146983912199591,-0.13598585490199966
PROM1_proteomics,0.3148383204654962,-0.1410364268631028
JDP2_proteomics,0.3148532844894921,-0.013170981305698604
C1QTNF8_proteomics,0.31485426547946843,-0.5148930285748534
TMEM159_proteomics,0.31487215562262855,0.30755042667384913
RCE1_proteomics,0.3148954476886515,-0.005247388523095253
CEACAM1_proteomics,0.31507814958299624,-0.08569208515740101
RDH14_proteomics,0.3151279836928891,-0.0930124001284014
PIP_proteomics,0.31524184883732087,-0.15616505652885238
ADGRA2_proteomics,0.31546848576680103,-0.1522698342342501
TP53I11_proteomics,0.3154781844482151,-0.25464413478469794
COL6A5_proteomics,0.3155379846359232,-0.3737283547140038
YBX2_proteomics,0.3155962431400939,0.06190251896349963
MRPL51_proteomics,0.31580654707740297,0.12066036124755186
DUSP12_proteomics,0.31581383729003754,0.06361521648835122
FN1_proteomics,0.315872783076104,0.23622009222064833
ZCCHC8_proteomics,0.3159300828342034,-0.025716867050952885
PHKA1_proteomics,0.31613231975053874,0.12143042868499876
PTPRF_proteomics,0.316244507840971,0.30258905180280493
TRIM54_proteomics,0.31653501873699597,-0.2752778705654002
TNS4_proteomics,0.31654197002855644,0.03807205916034562
CEMIP2_proteomics,0.316623675303082,-0.044866063336701956
POMGNT2_proteomics,0.31672925958073506,0.23725060167044631
NDRG3_proteomics,0.3167510610003184,0.016848840259854114
PPOX_proteomics,0.31679495869940283,-0.14648163770079847
CD37_proteomics,0.31690205637788665,-0.19362342000885135
MSI1_proteomics,0.31691456458348183,0.31744829101539906
ECH1_proteomics,0.3169923513488792,0.18163405806209454
PHLDB3_proteomics,0.316999049614701,0.015498760913352783
TOLLIP_proteomics,0.31719406821298196,-0.0016228165477016887
BNIP1_proteomics,0.31719509208289315,-0.10382047857694943
KIAA1551_proteomics,0.31723320098035673,-0.3034921278300473
SETD9_proteomics,0.3173902378830211,0.33912484563979994
CORO7_proteomics,0.3173928093632473,-0.024752475416399022
ELAVL2_proteomics,0.31748117118665886,-0.190679747365202
PPP1R21_proteomics,0.3177107095818616,-0.024045398954498864
RPUSD3_proteomics,0.31773638514609814,0.056321336295702906
SRCAP_proteomics,0.3180182688880274,0.127224279255298
ARSK_proteomics,0.31804969665388416,0.3544149546550983
WNT5B_proteomics,0.3180871206634551,0.010317847536548186
TWF2_proteomics,0.31900797178197815,-0.05625272309089979
LYVE1_proteomics,0.3190276512165764,-0.24240448296549744
HPCAL1_proteomics,0.3190546030650881,-0.08083300067650256
MRPL22_proteomics,0.31914163429478304,0.07230893151735174
VMP1_proteomics,0.31923013349982404,0.12560843147140233
PIP5K1A_proteomics,0.31926907122419873,0.07346871006370037
CCNL2_proteomics,0.3194728957712613,-0.17222723151250463
UQCC1_proteomics,0.31950529612465195,0.03542172869245164
RAD1_proteomics,0.3198072207941149,-0.06518704601574754
JPT1_proteomics,0.32014563125746726,0.1325571106678467
PTCD3_proteomics,0.3201910085846535,-0.010079578142050849
HDAC4_proteomics,0.3202319755416109,0.08083483338590014
RABEPK_proteomics,0.320300485583792,-0.048750664746446404
TATDN3_proteomics,0.32033304636880594,0.09299502419365169
CHD6_proteomics,0.32036923876716694,0.2550508932660982
SH3GL1_proteomics,0.32042891684284275,-0.12381567715564756
CCHCR1_proteomics,0.3204344311838112,-0.9550404946058038
RBM33_proteomics,0.32047829922179444,0.059203636787746206
LRG1_proteomics,0.32057138684335407,-0.14669016018715197
TMED10_proteomics,0.32060149780980307,0.16685803901979668
VAMP3_proteomics,0.32062912534896887,-0.07534805097860087
SIVA1_proteomics,0.32082961033034557,0.27788781700610343
PTPDC1_proteomics,0.3208622097634015,0.2771520014391484
KRT72_proteomics,0.3209151042175805,-0.30095789593145383
ADAT2_proteomics,0.32094603623702433,-0.08010741797630061
ING5_proteomics,0.32094978800012985,-0.10364320198264565
SCAF4_proteomics,0.321127414916582,0.05848218393099813
MYH8_proteomics,0.3212727003822608,-0.08917659617219797
GYS1_proteomics,0.3213658060803447,-0.21147628493389803
RTF1_proteomics,0.3214303541811107,0.11330458913905161
BCCIP_proteomics,0.32160909732787824,-0.10264957836544397
SCAF1_proteomics,0.3216278176791816,0.09069375558729931
BUB1B-PAK6_proteomics,0.32166820508516963,-0.07809609591874889
R3HCC1_proteomics,0.32170719649230456,0.001532250063799978
MIA2_proteomics,0.322009132492612,0.04203743893534906
HMGN2_proteomics,0.3220314084463195,-0.08487682895445303
PDE11A_proteomics,0.32204772995446984,-0.5710391920745508
TICAM1_proteomics,0.32217531129169813,-0.02887730304674818
SESN1_proteomics,0.3225302051603587,-0.07380709002625352
BACH1_proteomics,0.32257314230234535,-0.18893490439310057
SAA2_proteomics,0.32258504395789345,-0.3511821916208966
RAMP2_proteomics,0.32278477879117695,-0.34499789222610033
SPRY4_proteomics,0.3229076199550156,0.21104426925650088
FAM120A_proteomics,0.3229717252406201,0.03056370632610239
RHOBTB3_proteomics,0.3230409586695686,0.2072677199578976
SERINC5_proteomics,0.32306839999905934,-0.03573803248055185
CETN3_proteomics,0.32330721069927204,0.056284381489152935
CCDC58_proteomics,0.32337095788527415,0.041176684934495
TNS2_proteomics,0.324227075049092,-0.018753963660849138
ZBTB11_proteomics,0.32432886237778913,-0.07532321290829813
ZNF581_proteomics,0.3243884792652326,-0.3218646767756006
FBXO3_proteomics,0.32441578248410663,-0.09220729190969834
RBM38_proteomics,0.32461538433687576,-0.18862843083729786
PXK_proteomics,0.3247270123943088,-0.04425755727274705
TOMM40L_proteomics,0.32517771531687933,-0.0762361243141001
TGFBRAP1_proteomics,0.32539532255575476,-0.036915617656202215
LARP6_proteomics,0.32545683087211763,-0.031686785868302536
ZBTB5_proteomics,0.32547285580404073,-0.29585926188419975
PGM2_proteomics,0.32550413288954483,-0.042310873739552335
HMGN3_proteomics,0.3255811441082601,0.09769353269295067
C8A_proteomics,0.3256220170223828,-0.19517063889164987
NNT_proteomics,0.3257393942637534,0.1389140342836015
HIST2H2AB_proteomics,0.3258044526596321,-0.005625295283746112
INCENP_proteomics,0.32584953274923034,0.1320500391807009
NGEF_proteomics,0.3259114447284561,-0.11516367717550224
NPDC1_proteomics,0.32596622106261897,-0.2919904090241978
ARHGAP12_proteomics,0.3260394760506783,0.08129159026430699
EXOC7_proteomics,0.3260449551075335,0.003055406376653025
CARMIL1_proteomics,0.3262729473223158,0.1226695001031537
MIEN1_proteomics,0.32641093854019343,-0.09389124036135144
SRP72_proteomics,0.32654101880655395,0.01708634177599677
VPS39_proteomics,0.3265466682400098,-0.013241170045098727
ZWILCH_proteomics,0.3267469224024838,0.09778682866880217
COX20_proteomics,0.32681311256619994,-0.05263539067625089
UBE2B_proteomics,0.32685927522750946,0.11377395849389771
TEX30_proteomics,0.32707676457946644,0.18529699367259767
POP5_proteomics,0.32708874505836716,-0.1353276171857516
LAMB3_proteomics,0.32718086092451704,-0.2903842059877988
RMDN1_proteomics,0.3272009591091435,-0.03241467234775186
HEBP2_proteomics,0.3272559748120213,-0.07356597624904992
NAPRT_proteomics,0.32729294705854006,0.0393061601200948
JCAD_proteomics,0.32730251841648206,0.03639614006129577
NHSL1_proteomics,0.3275217790652286,0.06631377949234718
FUOM_proteomics,0.3276212216761053,-0.1288744439419034
PLSCR1_proteomics,0.32769502337134604,-0.19110250695225162
PCSK1N_proteomics,0.32778375100935087,-0.2281427702175982
SLC26A2_proteomics,0.32784062633580613,-0.26804524215335235
TTC37_proteomics,0.3279864644282169,0.0286260518361523
AP3S2_proteomics,0.32811715081653614,-0.1341926510139011
SYNC_proteomics,0.328150895417906,-0.12817560539829742
QSER1_proteomics,0.3283759237948515,0.10424176205640023
PDE4D_proteomics,0.32843687871199656,-0.04631895852330459
ROCK1_proteomics,0.3284369533629362,-0.10192267468255167
C1orf122_proteomics,0.32847448526847667,-0.09848602331440048
RC3H2_proteomics,0.3285018871566021,0.13869829230230124
ZBTB7A_proteomics,0.3285329779164895,-0.07101467395545313
ALS2_proteomics,0.3286473172925797,0.04852637329905107
DNAJB12_proteomics,0.32882413052450443,-0.164435973557854
TGFB1_proteomics,0.3288358772560793,-0.06075171099505283
SPRR4_proteomics,0.3288497930574461,-1.156472051195049
TBC1D17_proteomics,0.32889956044412727,-0.12416736786604687
GTF3C6_proteomics,0.32897047910834987,0.05463599870269675
DPP7_proteomics,0.32912118047125183,0.014732697246952142
GPRC5A_proteomics,0.32915375754014164,-0.19961345887675108
FAM151B_proteomics,0.3292330417724546,0.12885042121170187
C9orf72_proteomics,0.3292894029853892,0.15202069731660117
SDC1_proteomics,0.32936661697498637,0.21760111313674813
TAMM41_proteomics,0.32968848716697485,-0.0028078757615546124
PBDC1_proteomics,0.32971019255037004,0.08981624234340302
H2AFZ_proteomics,0.3297899689099725,0.010320902290001044
SRP19_proteomics,0.32988634504568826,0.017696234500998997
ZNF618_proteomics,0.330103058660999,-0.12055111631439885
FAM43A_proteomics,0.33012061995082054,-0.15704046712639652
SERAC1_proteomics,0.33018065509043804,-0.1504173790197001
OR13C8_proteomics,0.33026277874070453,0.17126684114650104
DEPTOR_proteomics,0.33027575987537694,-0.08375479147549925
CYB5R4_proteomics,0.3304645449796827,-0.11623085741619832
RBM18_proteomics,0.3305723721825554,-0.19188159415590178
LMNB2_proteomics,0.33076562924226216,-0.10830507591940375
SMPDL3B_proteomics,0.33079455168857186,0.24120935240870267
TRMT12_proteomics,0.3309225773784116,-0.04525850705839929
NUSAP1_proteomics,0.33093410482549057,0.2182544478697963
PSMG3_proteomics,0.3311942337539424,0.12145582395859478
ALG5_proteomics,0.33124481484870627,-0.0816543675592527
PPP1R1A_proteomics,0.33124613783814316,-0.3231777220227521
SERPING1_proteomics,0.33153041149980556,0.04023309795150709
MTBP_proteomics,0.331647122120748,0.2454281255521984
GNPDA1_proteomics,0.331683856022326,0.0411195557517523
NECTIN2_proteomics,0.33189672714541363,0.014585195652852434
CRTAC1_proteomics,0.3319174769535612,-0.15912405171240707
CMTM7_proteomics,0.331989455849261,0.11804507153319932
SAA1_proteomics,0.3320202891285787,-0.06808015471050055
ABCA12_proteomics,0.33206268326886423,-0.08449657631004825
KCMF1_proteomics,0.3320772848822984,0.0724185159984998
EIF3D_proteomics,0.3320802697799825,-0.0706980985680481
RNGTT_proteomics,0.3320852521551104,0.10630260421839566
ADRM1_proteomics,0.33239211456151174,0.09453679828884987
AADAT_proteomics,0.3324262646159634,-0.38060087331215087
ULBP2_proteomics,0.3326271310486675,-0.24555202166714807
C4BPB_proteomics,0.3326626256990981,-0.12187025936214724
WDR62_proteomics,0.332679582133223,-0.10449384265135109
GK5_proteomics,0.33274735092131535,0.2521584618352506
NRCAM_proteomics,0.33276864282496077,0.013020017950100993
MYD88_proteomics,0.3328213259998326,-0.09633949139659848
FCER2_proteomics,0.3330740642524074,-0.35849522669719747
ANO9_proteomics,0.33310245256343074,0.8540602711370511
THAP4_proteomics,0.3331051370720085,-0.13028075476579914
HDGFL3_proteomics,0.33331361579568053,0.09619089993774566
CCL24_proteomics,0.3334823663245249,-0.7893761846511005
NBEA_proteomics,0.3335761726414249,-0.2783804170946951
SYNJ2_proteomics,0.33365054799620386,0.014457868531199125
ANAPC1_proteomics,0.3337281041577701,0.051352818336603434
CDC42SE2_proteomics,0.3338198180658051,-0.19207242274839942
SNX18_proteomics,0.33391082936756666,-0.0730478597449995
PRKAB1_proteomics,0.3341881248042734,0.005815612927104752
ZSWIM9_proteomics,0.33431042823171464,0.09468300587000122
ATXN1_proteomics,0.3344098118968005,-0.16058142258809838
IFT172_proteomics,0.33444511564939683,0.10852208773945904
CARS2_proteomics,0.3347039236700572,0.11697562791240301
MED6_proteomics,0.33472436453454646,0.1010888175640936
MRPL16_proteomics,0.33477197783903034,0.07124822354264992
PYM1_proteomics,0.33478630779381213,-0.029371974216306995
CDH3_proteomics,0.33478916148555793,-0.2055205134093505
TPD52L2_proteomics,0.3350110301300574,-0.18374344143584764
FOXN3_proteomics,0.335128304013946,-0.04686153879264765
ARMCX1_proteomics,0.33534152803747874,0.18820312995949706
PCOLCE2_proteomics,0.33544483329268704,0.1950655910186505
LIMA1_proteomics,0.3354670157482691,-0.2736177908891477
RAVER2_proteomics,0.3355502890749136,0.08465141909029938
ZNF84_proteomics,0.3355921935196937,-0.030018349609751027
PICALM_proteomics,0.3357738239986423,-0.03385289396165447
TTC39B_proteomics,0.3358454634043865,-0.019069379243145335
STX10_proteomics,0.3358917789144267,0.007660569218749913
SLAMF6_proteomics,0.3359901990132499,-0.6153480006629977
SCP2_proteomics,0.33601205923774735,0.002244719631999459
RIT1_proteomics,0.336146203235436,-0.08856905990054997
SNX8_proteomics,0.336151532243945,0.09353383760070244
PLEK2_proteomics,0.33630545900670783,-0.3318971024237989
BFAR_proteomics,0.3363999906903762,0.10718093776874937
CALD1_proteomics,0.33648053672155054,0.17588357878980077
TEDC1_proteomics,0.33651441326828446,-0.1679318476686973
MINDY4_proteomics,0.33654125020316406,-0.035941931998401344
TMEM9B_proteomics,0.3365902361058696,-0.06966382612424837
IQSEC1_proteomics,0.3367156352857421,-0.06645245076875028
TRERF1_proteomics,0.3368237224233508,-0.19306223154080016
ZKSCAN4_proteomics,0.3371781860149711,0.22721691204299788
PTP4A2_proteomics,0.3372190884926135,-0.021654054387553856
ACOT8_proteomics,0.3372671841144582,0.2432968832609994
SHARPIN_proteomics,0.33741107779605584,-0.1858292415202989
EFNA1_proteomics,0.3374429663524663,0.1633754290327012
PFKFB4_proteomics,0.3375678949065313,0.19630145789040299
ARHGEF10_proteomics,0.33767710555070407,-0.06307963080580237
ZNF746_proteomics,0.33769958957991075,0.27533688729474903
PPP4R1_proteomics,0.33800968668038733,-0.015931417388348024
ZCCHC17_proteomics,0.3380885665088522,-0.010143925641500573
PIGBOS1_proteomics,0.33809977616507725,-0.14369580804314808
EIF1B_proteomics,0.33820279491833327,-0.0006170078121989775
CUL5_proteomics,0.33832085272433876,0.06639606586099944
ERAP2_proteomics,0.3386542071964038,-0.34853134922785145
GNA13_proteomics,0.33880769125396826,0.009661155570746871
ELMOD3_proteomics,0.3389273873490846,0.604241741383948
GPT_proteomics,0.3390013477746531,-0.3766692717650528
UBE3C_proteomics,0.33906092211259253,0.0008945741954491382
MT-CO3_proteomics,0.33908647446843154,-0.25255351731039966
RBM28_proteomics,0.3391788606980882,0.05717933255749941
DEAF1_proteomics,0.33925981130951566,0.4692987846429002
CNKSR1_proteomics,0.33953751168083357,-0.16479346562114472
DAXX_proteomics,0.33957247550305925,-0.048019892175055645
TTC9C_proteomics,0.33966181258380723,-0.03928443457225228
CIAO1_proteomics,0.3399029105341236,-0.02654798445675155
PGM5_proteomics,0.34040794590746704,-0.09594403493150239
ZNF703_proteomics,0.34046886564696954,0.1788284364542001
NELFE_proteomics,0.34056434446753137,0.11488321610799801
TOMM5_proteomics,0.3407318201662155,0.13483037821960053
TFPT_proteomics,0.34099526007303615,-0.2498939806838969
DNPEP_proteomics,0.34119161374535767,-0.12045686147540735
MAN2B1_proteomics,0.3412519927022495,-0.054912735209498464
AHSP_proteomics,0.3414444723250579,-0.1485694385335954
NIPBL_proteomics,0.34156264743982856,0.08612387873520078
ATP5ME_proteomics,0.3418969143603321,-0.13350951685580625
POLR2G_proteomics,0.3419365514873328,0.05665540581059858
SSR4_proteomics,0.3419616042903604,0.05175062027974775
TRIM28_proteomics,0.3420467225436896,0.18059690380765048
FNDC1_proteomics,0.342416435829315,0.36995227314119816
RND3_proteomics,0.34248101663259756,-0.36490323443194583
KIF7_proteomics,0.3425043181615698,0.36499569702444745
GLB1L2_proteomics,0.34264552571672235,-0.12682793632145106
NPLOC4_proteomics,0.34276801386943956,0.06043588288825319
LNX2_proteomics,0.34311392934073903,-0.1686602468082974
HTRA1_proteomics,0.3431577291456258,0.010864467597400562
RPS2_proteomics,0.3433058426815313,-0.02193432891175462
ANKFY1_proteomics,0.3433281939534546,-0.0921187230717031
ARNTL_proteomics,0.34333382187884365,-0.1156738152314496
GTF2E2_proteomics,0.3434562338463786,0.17123988556440395
RPP14_proteomics,0.34351517016278477,0.10282142912515013
LRP6_proteomics,0.3436825218489669,0.8886503058598514
ALDH1A2_proteomics,0.34388757331942843,-0.15573074601255144
PFDN4_proteomics,0.3440002675071092,0.03584019487514922
F9_proteomics,0.3440664717525803,-0.24356492018484843
BABAM2_proteomics,0.3440970477753874,-0.02028793051945499
ANKRD29_proteomics,0.344233429642978,-0.3764024010168967
PLEKHG2_proteomics,0.34465941492274066,-0.04504193876870133
USP32_proteomics,0.3447531677899561,0.09950771732589203
EXPH5_proteomics,0.34483153980873316,-0.1854225084390002
NEDD8-MDP1_proteomics,0.34507757867274713,-0.017092516258305324
FBXO46_proteomics,0.3451202630832235,0.07346359824844839
MBD1_proteomics,0.34513574559569304,-0.0566336763691524
VPS54_proteomics,0.3451483527065148,0.0460528433869527
MMP7_proteomics,0.3452320766450976,-0.07913310893889403
SERPINB13_proteomics,0.345313380856591,-0.304731008668206
STEAP2_proteomics,0.3453366979256819,0.06033428841924504
EEF1G_proteomics,0.3454689206310949,0.03503186912590195
GLRX2_proteomics,0.3454824037101767,-0.10425139823660245
DHX37_proteomics,0.34551972126499697,0.058218116420697186
PSIP1_proteomics,0.34558892226878124,0.08239117506664684
FAM92A_proteomics,0.3456124664566722,-0.02331718541600125
MAP2K4_proteomics,0.34569508211955813,-0.038844650843255835
BRK1_proteomics,0.3459180442875486,-0.09975469973884898
GRASP_proteomics,0.34591811010892365,-0.10919986453505004
SELENOT_proteomics,0.3459723245259718,-0.16982866523579787
MED23_proteomics,0.34601181356701505,0.06500753084015187
ARHGEF3_proteomics,0.3460592918318979,0.13785064620249798
SOX13_proteomics,0.3461335203654601,0.4025959712159022
WDR92_proteomics,0.3462766730766894,0.1483169157953519
RAB38_proteomics,0.3463282021509151,-0.17005683927839854
KIFAP3_proteomics,0.34633213572323884,0.051403398999102734
MEST_proteomics,0.346730524062004,-0.14060549248175036
PPTC7_proteomics,0.3469452818994371,-0.001020987787399008
TUB_proteomics,0.3470357300804676,0.32664785631649806
MAGEA6_proteomics,0.3471639909494849,0.8180799644732488
F5_proteomics,0.3471988783985379,0.007520259244699901
RPS18_proteomics,0.34734094525487136,0.042286159014150115
LLGL1_proteomics,0.347356949716356,0.06797253709364881
REEP6_proteomics,0.34743045784906945,0.08926207668515218
CEBPB_proteomics,0.34750971032605993,-0.004463092335303287
AP3S1_proteomics,0.347710929900114,-0.012689598017551873
VPS9D1_proteomics,0.3481096016696563,-0.18903108985604788
BAK1_proteomics,0.3483388929600745,-0.1291842330455495
ECHDC3_proteomics,0.3484785686416739,-0.25279357241139877
DEFA4_proteomics,0.34885777076565927,-0.2463079120669498
MLX_proteomics,0.34887938941513086,0.004589238154000697
MIOS_proteomics,0.34887986230795265,-0.05296920190244947
RAP2A_proteomics,0.34901516230660046,0.011668960080303492
MAP3K8_proteomics,0.34901791342732047,-0.08961139443509936
HIST2H3A_proteomics,0.3496062644597425,0.9523082209327463
ARAP3_proteomics,0.34960983805114765,0.051887958986050364
HEXIM2_proteomics,0.34991241181136123,-0.0031338552724484714
KHDRBS3_proteomics,0.34992143214597515,0.2815245969454523
CDC16_proteomics,0.35007141019298393,-0.006839921429602214
UBTD2_proteomics,0.3501038508026756,0.032551130125050065
TNFRSF1A_proteomics,0.3501714486575823,0.16752419650415007
RBP7_proteomics,0.350175558449349,0.1402330772401541
TAF10_proteomics,0.3501934262035299,-0.042995797283197135
EMCN_proteomics,0.3502743989052467,-0.20539448107064828
LMCD1_proteomics,0.35036276993729,0.29175076772535036
CTSZ_proteomics,0.3503874903348485,-0.07982492571700206
BSDC1_proteomics,0.35048005371934343,0.013127323683502112
RPL38_proteomics,0.3505939290442607,0.03532996799044952
RBM17_proteomics,0.3506007610656089,0.060571398325151904
TTC33_proteomics,0.3506803485161477,0.10773380961600054
APCDD1_proteomics,0.35081563750961686,-0.2252798458299985
DNAJC14_proteomics,0.3508601038139777,-0.13880815525559953
MAN2C1_proteomics,0.35101112348157304,-0.0156692610471012
WDR41_proteomics,0.3512102013925149,0.07225518318180235
MT-ND4_proteomics,0.3512381181711204,0.03655750273964742
PFAS_proteomics,0.3512406791451472,0.018184244537497563
COLEC12_proteomics,0.3515460693795217,-0.12926110807529412
PI16_proteomics,0.35158434835177443,-0.15243305868385093
TAF6_proteomics,0.35168000041389813,-0.0744881956205532
PJA1_proteomics,0.35181022292304964,-0.05824471330560144
DDX50_proteomics,0.35202930551229783,-0.008314938992750598
KIRREL1_proteomics,0.3520548873462369,-0.030921664190152853
C6_proteomics,0.3521599329113352,-0.24547178359775046
H1F0_proteomics,0.3523439462283211,-0.19698531208780068
NABP1_proteomics,0.3523459346536387,-0.04899827573250093
MAPRE3_proteomics,0.35235207261869883,0.14436310652904893
FAM208B_proteomics,0.3524571479347801,-0.08729604481164799
MKRN2_proteomics,0.3525169441871594,0.03346092540610357
MAPK11_proteomics,0.3525852775658478,0.19514192824380316
PRMT2_proteomics,0.35260534013963707,-0.11844102173050075
MRPS35_proteomics,0.35267481157206115,-0.007052779972902101
HDAC3_proteomics,0.35306482391849314,0.09074301054414846
RPS3A_proteomics,0.35311284739230797,0.05781590566320105
CNPY3_proteomics,0.35327028284847395,0.16453429429815003
CHD1L_proteomics,0.35331975051022824,0.2973066387583003
CEP170B_proteomics,0.35333421682074284,-0.06534904998190072
SLC39A10_proteomics,0.35336561954080214,0.17377435289880339
CNTN1_proteomics,0.3534449677509961,-0.33427402604159795
MVD_proteomics,0.3536477123295536,0.0015518718326994474
IRF6_proteomics,0.3540829781719549,0.05056756041965116
MED30_proteomics,0.35409377446398393,0.05626572005065
FARS2_proteomics,0.35417608000286016,-0.06435456360614822
NAPEPLD_proteomics,0.3542931229075553,-0.07886557709394637
ASXL1_proteomics,0.35455273287002254,0.23609889065025058
CCDC106_proteomics,0.3545820708767633,0.2555536326281995
UROD_proteomics,0.35467038969306375,-0.04886522410820149
KANK2_proteomics,0.35477393554326697,-0.01705457550639622
TG_proteomics,0.3547788729369078,-0.01518127336309405
MVK_proteomics,0.35490683252562194,0.11828911039410173
MRGBP_proteomics,0.35495784556504895,0.0611014114514532
SLAMF7_proteomics,0.35496493236632254,-0.2875050777501009
VSIG8_proteomics,0.35509127678207575,-0.30442091315999775
COMMD6_proteomics,0.3551293318162658,-0.02400350759189962
EXOC2_proteomics,0.35514600299381716,-0.0600769208248515
CORO2A_proteomics,0.35550134124381283,-0.10142621684344633
ADAP1_proteomics,0.35551083680724194,-0.1119423142239988
OSCP1_proteomics,0.3556511202906921,-0.10018857462425146
UPRT_proteomics,0.3556732472754137,-0.11784247482069787
SASH1_proteomics,0.35579542259131136,-0.09754554143994909
BCKDK_proteomics,0.3558033144862446,0.051519756940045625
HMGN5_proteomics,0.3558171423187274,0.2409173297972984
HLA-DRB1_proteomics,0.35585205802234654,-0.2157767862876483
DNAJB9_proteomics,0.35591846244878933,-0.09730894263994827
ZBTB43_proteomics,0.356007197091448,-0.1564945409005496
FDXR_proteomics,0.35615164142306244,0.2184518575829948
C6orf15_proteomics,0.35631437408056965,-0.17746229665180024
UHRF1BP1L_proteomics,0.3563170113719969,-0.007619642361852641
LYRM1_proteomics,0.35649332119774657,0.423200176386203
HMG20B_proteomics,0.3565488472310483,0.05697946532409759
EIF2S1_proteomics,0.35655707602391673,0.05892934252599957
TAX1BP3_proteomics,0.3565878908310002,-0.12911949765815578
GSK3A_proteomics,0.3566169216321381,0.04659837774359943
NECTIN3_proteomics,0.35662034679351795,0.33596303682550044
PRKRIP1_proteomics,0.3566521976669649,-0.06640859086629902
CDC42_proteomics,0.3566842532353589,0.07397759687499672
RBSN_proteomics,0.3570605524900141,-0.07268951223314701
PRR15_proteomics,0.3571691525768287,-0.49052897568944687
CD5L_proteomics,0.3575628495989369,-0.2778841392412019
FAM83H_proteomics,0.35779628918843365,-0.4239163988420529
PIPOX_proteomics,0.35789594596226193,0.69342887165325
ZNF641_proteomics,0.3580476632417169,0.025570192609999154
