Comparison,Correlation_Gbm,Correlation_kidney,Correlation_Ovar,Correlation_Brca,Correlation_Luad,Correlation_hnscc,Correlation_colon,Correlation_Lscc,Pos_Neg,Num_corr
CTNNA1_proteomics,0.24076949744116466,0.19573884283455936,0.3226668907988923,0.06836764137063868,0.3163446211607261,0.35226707660438794,-0.2294636254586781,0.4206789708210336,False,4
ITGA5_proteomics,-0.2390102974782751,0.2988124297045829,0.02293413897391605,0.4718690283575349,-0.05480794896707882,0.3891455243561357,0.2799927242981516,0.2289417714452149,False,2
CHCHD2_proteomics,0.237276942674656,0.04446685872172463,-0.018042339320324608,0.12984473822263326,0.20475723698608828,0.4319130863266423,-0.16333183506134435,0.5423067079458568,False,2
CXCL10_proteomics,0.3916778306731939,,-0.0360165243874981,0.33091333768701303,-0.1565027219430896,-0.1494423441518302,,-0.1412708800946906,False,2
NFIC_proteomics,0.2363842489184197,0.13115493500769576,0.4726618015365188,-0.1487677175112222,0.31874339513933675,0.10411441518971433,0.2349525320841933,0.002216834188487953,False,2
CPN2_proteomics,-0.2360836448386877,0.1009955014315854,0.2738174421987016,0.35965312702162644,-0.22968908705383795,-0.1641386869059715,0.3575267062559485,-0.04812056673412479,False,2
APOA2_proteomics,-0.2353774151403428,-0.062089067429647364,0.3128497378571604,0.3150709374478454,-0.21893015675930644,0.030030455280485643,0.22846564924835294,0.021950688252830072,False,2
JAG1_proteomics,0.2339893478273521,0.1503251430237015,-0.2241847540700799,0.11736539063577366,-0.10531460357385407,0.5193675703808045,0.07285657402644805,0.4002673923510761,False,2
P3H2_proteomics,-0.24447584491583005,0.4011045996771321,0.3528506889603126,0.1639820519448671,-0.005721995104491104,0.230737989471138,,0.3087572872893882,False,3
ERLIN1_proteomics,-0.2323014516073506,0.1907210697524565,0.2214626446169625,0.3023178750311653,-0.16492599766308952,0.2860905860604352,0.09142944539993186,0.35704036463472555,False,2
PLVAP_proteomics,-0.2312581577258229,0.0887780767570849,-0.1236582352650954,0.1651667278460609,-0.3361204544769919,-0.324345313888901,0.14356298927217825,-0.32310899954516603,False,3
RPL3_proteomics,-0.2305910157560145,0.055327248129429074,0.013272765400101213,0.35823721395605945,-0.22582003955527524,0.3330668270183681,-0.0627149830571314,0.0006250951399188118,False,2
YWHAQ_proteomics,0.22972317397534225,0.34348453974608073,-0.1011648699515638,0.3647898178962952,0.05015495805046967,0.3446367296539157,-0.12735079319747716,0.2485581084623926,False,3
MEMO1_proteomics,-0.22866970016457736,-0.14181142251402182,-0.06368650450605892,0.3104605649361213,-0.08726210473277317,0.26267376466962844,-0.27741331057528473,0.3604237244952925,False,2
FLNA_proteomics,-0.2271948728209829,0.31942446529697266,0.10093797850811054,0.4117632053565113,-0.014122842341370562,0.2821836213147666,0.16882429457385234,-0.01519614050989397,False,2
NUDCD3_proteomics,0.2269827132487417,0.5562135224443416,0.18175372735710107,0.11746689500077608,0.5683828297279072,0.3774212466197147,-0.07254371936836426,0.22516120411918028,False,3
FN3K_proteomics,0.2267412973628619,-0.16032133415059696,0.11160583989755328,-0.4507464466767832,-0.0018572598888117048,-0.4060099439765156,0.14110585976533982,-0.0640278244596853,False,2
C5_proteomics,-0.2261995061680629,0.004246788207988829,0.40627198372172346,0.3302829882005175,-0.29948519927152417,0.16614301022879008,0.2620916320821563,-0.04114809047479777,False,2
AHDC1_proteomics,0.2258162141263993,0.09869014229501127,-0.05334253217850304,0.2952803787857375,0.3006987500228113,0.3269671454640889,,0.28949428765287977,False,2
SCCPDH_proteomics,0.2252899921029765,-0.060417568895673214,-0.15998343184669056,-0.4997769949640491,-0.06596019190547231,-0.18955226270675685,-0.31539991748499496,-0.004728132422377962,False,2
CLASP2_proteomics,0.2242794694516182,-0.433554028447844,-0.15753572609109107,-0.05495297965570767,-0.15842274612015333,-0.355816980737797,0.017666017012447452,-0.14895019815522487,False,2
MSMO1_proteomics,0.22406488314667472,0.06215118596869445,0.19791924555938367,0.3191841956898893,0.1937722560404873,0.2209484515013581,-0.09890375670618436,0.3107472087270976,False,2
H6PD_proteomics,-0.22080005259493352,0.3796135927972575,0.06349332369240547,0.3151357247184697,0.02439436417911809,-0.10500992653049084,-0.05212582411078953,-0.03994928797081319,False,2
SFXN2_proteomics,-0.2206696568833331,-0.3014246377965205,-0.14647303793711938,-0.4437727843475283,0.06762158589837836,-0.2520470703507457,-0.1897736620721953,-0.14771509829127066,False,2
HK2_proteomics,-0.21920982566247893,0.34643842151101145,0.029641474109906862,0.3167136781651393,0.11378921292674128,0.2772241760425113,0.1700268539233783,0.23291234950337225,False,2
PYM1_proteomics,-0.2185815946044677,-0.0025836375281407674,0.2090596349298607,-0.4435263119882488,-0.0683530022682228,-0.3235794328737257,-0.029778800217212038,0.027171557244178933,False,2
MMP14_proteomics,-0.2185197404517354,0.04424169155525831,-0.00994373194718532,0.5611608759369696,0.09476617274423024,0.3806904916697732,-0.030120027093531863,0.2444602716820693,False,2
FAM89A_proteomics,-0.2427851740888036,-0.16171121105352895,,0.4619356153095913,0.1257615728960217,0.3220373085528696,,0.25055817453044776,False,2
GPD1L_proteomics,0.2181125841145901,-0.3821859261761337,-0.07409577525164653,-0.3247849521794069,0.11658131874680187,-0.266472912621525,-0.12376463257883598,-0.2579490745588185,False,2
EPHB4_proteomics,0.21783565478670924,-0.01826473104416987,0.11680148711126866,0.1978211538384842,0.2558318772606045,0.35533356248207104,0.16168530861294836,0.3130680631790799,False,2
ALPL_proteomics,-0.2172040532714069,0.312203372629877,-0.10188208687240248,0.3139195447073717,0.16709351930869115,-0.03967772690353952,0.0664516523498328,-0.02340788093549513,False,2
NXN_proteomics,-0.2164855342537869,0.02180382690705133,-0.05273904930783125,0.5928643081653011,0.2662256779273597,0.33991289005012004,0.13732133117121684,0.15089136094525918,False,2
SAMHD1_proteomics,-0.2158884156442437,-0.22061019323996847,-0.3188187817882168,0.10603897346232836,-0.07132151384402567,-0.3869854638257351,0.03335985605524152,-0.21530779608529405,False,2
EFCAB14_proteomics,0.2145635424604937,0.09285383659512787,0.2089504888139405,0.35760489762482905,0.4074371841178925,0.017447146803858875,,-0.0052957028381248605,False,2
RBM34_proteomics,-0.21319291066530224,0.1890960188408467,0.0602188783424245,0.3261747060667212,-0.008116885005140045,0.30233933221541404,-0.03650889285168537,0.13238460214203546,False,2
RALGPS2_proteomics,-0.31290183076663725,0.005236985999726759,-0.15437207987844945,-0.468538408152095,0.03227989819682613,-0.050510895463888456,,-0.1442951066962198,False,2
FBXL18_proteomics,0.2122145457451841,0.047961130728876325,0.06958924696148869,0.20621888837015906,0.4461440472373779,0.34697486005577777,0.0096584720089318,0.10989838553847146,False,2
RAD50_proteomics,0.2118794518323784,0.24214045491617744,-0.029502250981728845,-0.3576732324859945,0.06423499718852185,-0.09369396161048114,-0.3729397864810128,-0.09987054655500237,False,2
PLOD1_proteomics,-0.2115344095342755,0.139683596563589,0.0771498237351978,0.5593190033157379,0.06594382899804109,0.4370437775073418,-0.017539358941617927,0.2698120409884194,False,2
SLFN11_proteomics,-0.20806100459827784,0.3254023814357949,0.2309951075917957,0.3300309543916076,0.07236894280441811,-0.0708143040240081,,-0.12365066449148028,False,2
SMAP2_proteomics,-0.2076651638703528,-0.3065578957892228,-0.14289223452483432,-0.14687467798440326,-0.21501446765192003,-0.4283908920160481,-0.01629781630345916,-0.22685077418190425,False,2
PRNP_proteomics,0.20593547786300365,0.22050553756520092,0.17546104495150922,0.2648545963356671,-0.07729148577140693,0.3895588658633055,0.2744456975259979,0.3880439064666761,False,2
KRT7_proteomics,-0.2573136284443174,-0.2505175760713679,0.3541028173618248,0.3172580040603729,0.15268778057682894,-0.2443369500876588,0.40086447711914347,0.01925338786573313,False,3
ERGIC2_proteomics,-0.2049055490296456,0.03001632460363287,0.3016985368609492,0.376259449257346,0.1059999993510668,0.022354433166026658,-0.04848144290497428,0.12225141862106093,False,2
RENBP_proteomics,-0.2047731038791551,-0.40968172662334096,-0.1721134761516422,0.07066019183778588,0.06150612398287141,-0.3535903430848322,0.2565711649684903,-0.17766199079931336,False,2
LPCAT2_proteomics,-0.2035029977931217,-0.1668365974569013,0.34894322152280105,0.4675396679270082,0.1677525717188093,0.30359329506295385,0.014211898832703337,0.31551491787521124,False,4
GM2A_proteomics,-0.20192022846588228,-0.30300598779538324,-0.4058631329686729,0.05080073745634717,-0.052914198900779724,0.1550350557991228,0.18438022150287608,0.07982441609657931,False,2
MYL6B_proteomics,0.20161246581285272,0.3733072929476111,0.028121229570990204,0.3568996841071631,-0.1122602435989025,-0.1277811834133689,-0.1848962319447693,-0.0014280361386213025,False,2
REPIN1_proteomics,0.20095052912279204,0.06146955530899306,-0.08480174340486223,-0.16200980966233278,0.09448036617601804,-0.38940737600229136,-0.08509181230318758,-0.33409056308190216,False,2
CDCP1_proteomics,-0.2220593042989324,0.053291936558913545,0.15130789719713894,0.36494090634623205,0.13881341968768054,0.3187881126744229,0.2565933601497223,0.5252347247037491,False,3
APOH_proteomics,-0.20072278918201825,0.002258106072963895,0.3419776932313448,0.2485844280228359,-0.1994684666029289,0.2549152770209808,0.3099355516513648,-0.003024403461538684,False,2
TMSB4X_proteomics,-0.2004490236372428,-0.3371021455817105,-0.07020622181188825,0.0800782726474481,0.11054168023946163,-0.3236289680058129,0.07047131367531509,-0.08839362109852303,False,2
ALDH16A1_proteomics,-0.19955034274304925,-0.3730760358203409,0.05332260415257725,-0.14123890998974895,-0.30296753063350795,-0.2459770300629671,0.07562635546788715,0.16184255649592688,False,2
TMSB10_proteomics,-0.19806742397002253,0.4668196524948384,-0.054994364068070685,0.3794501175760664,0.12171382461308668,0.24134940791566395,0.08669426963359449,-0.001845031530755159,False,2
NAT1_proteomics,-0.19808418049773305,-0.12371283643007387,0.18133192036100584,-0.33905695991992546,0.07771305092229354,-0.3560904197669248,-0.017872065767348694,-0.10522827500640897,False,2
RBM38_proteomics,0.1977998077143465,-0.15482488811658476,-0.4115649490968686,-0.04275051178616228,-0.09815188179434513,-0.16256769006637412,-0.3579567608737796,-0.02650658464412187,False,2
PTPN4_proteomics,0.2086166015146725,-0.13962087979288107,,0.12779823071609198,-0.36002157370185656,,,-0.3390162225203792,False,2
UFM1_proteomics,-0.19664523685728694,0.0188408364717482,0.07546223403677159,-0.07576579330278348,-0.4126784066355599,-0.03922325257181165,-0.3308607009790803,-0.1373317070279398,False,2
AAMP_proteomics,0.19480678956149133,0.21701277367062488,-0.31924503608997123,-0.3430295091209148,-0.18623524565766908,0.017925928668904176,0.1844755794401124,-0.016919838231257936,False,2
ICAM1_proteomics,-0.19448355076211526,0.35476689044221504,0.11909265188002854,0.44472804485480427,0.3305299685651742,-0.055757656448875856,0.23901835390007986,0.017231066044190606,False,3
FAS_proteomics,-0.19429523517372227,0.2404604904425588,0.3179401304223693,0.3165261362952961,0.15065202871540218,-0.031765958716056315,0.3052978974965425,0.12043288772634154,False,3
GPLD1_proteomics,-0.1932379845587826,0.04893597628920125,0.3449500378269797,0.33532381333097794,-0.21147032682219952,-0.1844722109827608,,-0.009717883336130951,False,2
PTP4A1_proteomics,0.1922034048450308,-0.012489157560977498,-0.37003504593613856,0.08504535888526582,-0.062165065940368615,0.15944968356606531,-0.31806928459519,0.0806876776579298,False,2
SLC16A3_proteomics,-0.19136943991879884,0.5145067279205569,0.0617729150707653,0.3180745627126265,0.1299690200852205,0.3241859591506814,0.1245460567683256,0.3071639145824832,False,4
YKT6_proteomics,0.19114208914483494,-0.016182939652860898,0.011826275235899795,0.3658736662086694,0.3502614678035463,0.3860656057438393,-0.08076401450773071,0.3458331021464692,False,4
PROZ_proteomics,-0.19049495445780326,0.09747979612820956,0.4381097850931389,0.382754394572872,-0.0943123519263234,0.04598468004330198,,0.15681231028308132,False,2
NAAA_proteomics,-0.1898016997443747,-0.13202405932944544,-0.08554887714489852,-0.12687893964513716,-0.3535892515026209,-0.3902383003594543,0.09615610918210228,-0.16265641089464272,False,2
BZW2_proteomics,-0.1896784284981483,0.2463253099750091,0.06926568300297567,0.06626219872317506,0.3238877428419372,0.3821228367552638,-0.11770163540461501,0.11118966737328334,False,2
HNRNPD_proteomics,0.1894905567515092,-0.17081778349786084,-0.3551730429094174,-0.18331634188179646,-0.035024603547831525,-0.04400841788714732,-0.3527895828281213,0.10089184137209063,False,2
FNIP2_proteomics,-0.2580373403999067,0.3526071272941462,,,0.3401687025492208,,,-0.09334766347018432,False,2
FSTL1_proteomics,-0.18787382621197574,0.02992892695693003,0.3474965467069268,0.3815770167537548,0.07389724191668792,0.2193314205417714,0.22290130164748115,0.09543739546607977,False,2
RHBDF1_proteomics,0.18722126104744904,-0.2071951582379196,0.3423693238777493,-0.01413021777200302,0.3429640228223921,0.1152978423315384,0.040456534852673434,0.20671982450092696,False,2
RPS8_proteomics,-0.18665147781457764,0.020020221903261533,0.05970425801578595,0.3709535911776419,-0.12430523087011836,0.3049645112080238,-0.1989513116922288,0.12409772632455306,False,2
RNF216_proteomics,0.185222596542832,,0.5877104848531128,0.12565580405549065,0.08443855889924054,0.4216608368541965,,0.1436993464444422,False,2
AKR1C3_proteomics,-0.18520171899145987,0.3626444159906593,0.12277568826240336,0.3335662029497345,-0.2072288432779664,0.13439836380943065,-0.12546755339571722,0.04153297210590709,False,2
CRACR2A_proteomics,-0.3136906498492221,0.15190872597279748,0.05719213512655991,-0.3826961733393111,-0.07993986552440073,-0.2920336689427909,0.14995379206444268,0.16021713999177944,False,2
SCRN2_proteomics,-0.18504938005503266,-0.17797632926021026,0.320603755901861,-0.1521116368662376,-0.16276903767744869,-0.13552132331283728,0.3092437429207954,-0.12896738822334985,False,2
JPT2_proteomics,-0.18379896611948293,0.5050421842010804,0.13782359347776058,,0.3159338769147537,0.2596939339119796,,0.38232445933316817,False,3
PMVK_proteomics,0.1824030577508225,0.38610056024315736,-0.25583069300437433,-0.08783240039543679,0.26658595986289463,0.3663520491686926,0.026423343562678482,0.12504064922130878,False,2
SNX8_proteomics,-0.1821564133923568,0.12824586601772575,0.0612796041762942,0.3248035154974593,0.3622098442528179,0.0919321896846755,-0.014777946810570854,0.06536889582621609,False,2
OXCT1_proteomics,0.18166481349825772,-0.2534358846092011,-0.14686899899341715,0.31350025935288706,0.2778267901404698,-0.17469895051452702,0.3242341649544023,-0.0044299897506104545,False,2
SPATS2L_proteomics,-0.18077321359373896,0.002494102611547113,0.07997194631369625,0.3287607955906553,0.35970245472292184,0.17292360137991822,-0.02381432276764526,0.2068120150423348,False,2
ATP11B_proteomics,0.18080665984785832,0.1391331330483919,0.015906354308600344,0.4533760846161086,-0.16094590327206842,0.2981978665018438,0.12384242172490655,0.34170108501607643,False,2
PKM_proteomics,-0.1790898361425987,-0.07864519049697348,-0.07889214390096402,0.34151242730333004,0.04907676589571161,0.3089074557931122,0.1942976917824144,0.32884783215799984,False,3
PLOD3_proteomics,-0.17889020319537186,0.32919439186070265,0.10371334533012422,0.4962888687612387,0.10481139258160274,0.3364371332353925,-0.2065797178151548,0.22988716738204426,False,3
ZADH2_proteomics,0.17846648745749732,-0.41261962356142257,0.05784086491320376,-0.4200851544904807,-0.2708301408628225,-0.12615045675914782,0.21395572786980047,-0.011330611928920369,False,2
LRRC40_proteomics,0.17843889930971674,0.3703127767137431,-0.04943679859483293,0.3257440319739721,-0.14696192350678694,0.020279310892987082,0.15031168969796088,0.0634873391851146,False,2
PUS7_proteomics,0.17779618547423415,0.5059292037346123,-0.006712750175355331,0.16402246172759324,0.14315197360513024,0.3929848999781237,-0.13413819791402545,0.03848462570513564,False,2
IQSEC1_proteomics,0.17732015813649118,-0.3173203858065907,0.13452583032062712,-0.2931875787392121,0.01835325114116817,-0.3259248236938228,0.1353184511295436,-0.1030824240244154,False,2
RBMS3_proteomics,-0.2383143009540395,0.1864831922072744,0.35583720190911955,0.3690212930916767,0.08707259543781676,-0.02999969993596129,,-0.049498538834180095,False,2
ENDOD1_proteomics,-0.17655855730172546,0.10164922356455744,0.3249107053305465,0.36356598494222203,0.35176341745595685,0.12011877951031387,0.3091266626783412,0.4989503280998928,False,5
PEX10_proteomics,-0.17397241950418846,-0.16868369484380635,0.37056654582317294,,,0.3626834830086757,,-0.037899127066657136,False,2
WDR91_proteomics,-0.17391701823905525,0.40280718141133204,0.3951980533055096,0.28385348703934066,0.053395674104077584,-0.03906060860989443,0.11915296198735525,-0.03384309845871364,False,2
NPTN_proteomics,0.17377384863709835,0.17608378142659764,0.07813257219560601,0.1903575561313367,-0.0017219719919316526,0.35708585997216624,0.4031249569797845,0.41849060801670734,False,3
UBE2N_proteomics,0.1735366494498226,-0.07395878963351572,-0.3466093460077476,-0.25926036033570715,-0.3878812242577347,-0.3068213597235413,-0.2920758743870878,0.08357286074532794,False,3
NSF_proteomics,0.173485993976879,0.0022816995090623768,0.17823158153236568,-0.3333201600735607,-0.05625417124093235,-0.4115194008275717,-0.017808492739623566,-0.2251890923500812,False,2
BICD1_proteomics,-0.17307858067713391,0.3246584418105273,0.1869245926468623,0.33141961104891504,0.10526420489964623,0.10955125627362892,,0.2445853988360073,False,2
CHD4_proteomics,0.17308622094266501,-0.08005499865592078,-0.3199247852488204,-0.02054761602763132,0.2358336249275876,0.13870939822041967,-0.3768805723873609,-0.12784745414365128,False,2
ESYT2_proteomics,-0.17266524982531886,0.2721165049342507,0.3691429497209199,0.423221503324998,0.3661614073943552,-0.05477872318782366,0.0966682447815937,0.06765893887290511,False,3
AGAP3_proteomics,0.17261256346468906,0.09810265343935964,0.33495622971908023,-0.2293353448998668,-0.013491886440166143,-0.16658988750969322,-0.05564359177621914,0.436546104048808,False,2
PGK1_proteomics,-0.17257422763468788,0.53244966986068,0.00301645739914385,0.3114470468253621,0.1401618725970241,0.3012654301347171,-0.022051275712453786,0.15510152579576486,False,3
GRK5_proteomics,-0.1717909067504083,-0.09544246457137202,-0.3407042000573251,0.02663178744681558,-0.4145047868216711,-0.13725553048510108,,-0.16749089828573094,False,2
NECTIN1_proteomics,0.17125623061597006,,0.21560088509619388,0.4800435008910061,0.2392675625959408,0.28546171623685185,-0.10593725200721046,0.5088502838248644,False,2
CALU_proteomics,-0.1712186143788073,-0.0825443344220685,0.4467257071243231,0.5339506757285655,0.10800279999644063,0.02629579266343076,0.1895541816526544,-0.07763721671128099,False,2
AHNAK_proteomics,-0.17042611851772288,0.34349166001729914,0.15499737765890087,-0.04131218256904635,-0.14875665109822944,0.2919034495167317,0.18323073843971133,0.3446728204942663,False,2
PFAS_proteomics,0.1703684727571397,0.34798048493948563,-0.08031123931484682,-0.2821476758700308,-0.2458044822819216,-0.07239581364264652,0.3334432576546137,-0.27892933298186484,False,2
NCS1_proteomics,0.17012590488958618,-0.1854816795392256,-0.0315076322705537,0.292816574208526,0.10451394832639938,0.17179757481855468,0.3158506541818185,0.3888525532297563,False,2
IFNGR1_proteomics,-0.17656793132055332,0.033517932657384765,-0.20344441027318946,0.3415147264044261,0.34062214238550625,0.17729600051266795,0.09938696952315744,0.3155785356112644,False,3
AK3_proteomics,-0.16799429275665306,-0.40091328072265975,0.1096023145606288,-0.06440844109676319,-0.2960770206299349,-0.21931552886539168,-0.3594715065192014,-0.10936128429526354,False,2
KRT19_proteomics,-0.1762621772232944,0.08375835395957948,0.4301595690487068,-0.17156813473820298,0.18662586957435606,-0.03284297786356261,0.02841714589017186,0.4463904611775447,False,2
MAPRE1_proteomics,0.16727861886068926,-0.3344445157984299,-0.27388901211892913,0.1453123366987158,-0.08321043864766965,-0.0021197279566791804,-0.3320309596816213,-0.0973173916501317,False,2
RIN1_proteomics,-0.1660284019474753,0.14280434614803747,0.3886534759690498,0.06885358847298538,-0.03269308404817181,0.37241351582226506,-0.10470750770554264,0.5064940073772978,False,3
RALA_proteomics,0.16586228964348104,0.24579798394807525,0.07694857776785904,0.3071526388881399,0.3131948060437252,0.3195536032255283,-0.09921392763542773,0.21464850422349488,False,3
KIAA1671_proteomics,0.1655270490379954,0.4684325116586195,0.17631192367902482,-0.1923808752281416,-0.031037447012111183,0.12769821470759168,0.008310756138459927,0.3561749869992081,False,2
ARPP19_proteomics,0.16518446305402806,0.028858286576915037,-0.2675450011594233,-0.3487651768422132,-0.35602721589579417,-0.19196438225089474,0.1820220635463805,0.2097424264449165,False,2
STRBP_proteomics,0.1643466958160888,-0.3581534935961332,-0.3895257836794436,-0.5148746843204373,0.038130285044603085,-0.11542265373799898,-0.23448680916236506,-0.18868505317397324,False,3
GK_proteomics,-0.1642080881081512,-0.42429165721696815,-0.12980354203343747,-0.0036873893715282796,-0.3081080323019513,-0.31327795294811056,-0.19436396852454124,-0.16617192264104294,False,3
DYNLT1_proteomics,0.16412370663719614,-0.02492609697970094,-0.07888570972671084,0.3828345691231344,0.000630040093955897,0.32808185005407586,0.1642543988586062,0.056771587980853765,False,2
SEMA4D_proteomics,0.163984393069172,-0.32843919534607346,0.14279663700440098,0.04553792449706706,-0.2422182691163154,-0.3252070895383794,,-0.17372719334515446,False,2
DSG2_proteomics,-0.17159797838735785,0.29960219347656075,0.252623358086681,0.3370910853106883,0.009986694581918143,0.3068247360714295,-0.06203175637825465,0.3684636551507113,False,3
GALM_proteomics,-0.16321610481830034,-0.2458357952919524,0.0313586229810869,0.1393755535049726,0.05629108245248191,-0.3502873611648549,0.10859038038572104,-0.31157833400763235,False,2
KDELC2_proteomics,-0.1632003136370773,0.0892018893700201,0.3110179282951632,0.43896267602460337,0.06886651972684256,-0.019523052439601882,0.05965596968381104,0.12674145793517574,False,2
AFAP1L2_proteomics,-0.16278504992415965,,-0.054936119410291806,0.14969020557684826,-0.04725315918426879,0.27176636562473816,0.4371760395058685,0.3401541021556909,False,2
TMEM65_proteomics,0.16200002800133084,0.11710166030210307,0.16999316273958934,0.3682910873293416,0.3742366191307866,-0.007893157689018042,-0.05997280599228527,0.1764010565000465,False,2
WIPI2_proteomics,0.16175199046780755,-0.06630809042255131,-0.02840518628540525,0.3236609957315403,0.32000049861113383,-0.11878844535459815,-0.0634058432074233,-0.06305119643833285,False,2
NNMT_proteomics,-0.16143436546371365,0.3835203703687588,0.0984881067631158,0.3078542601653715,-0.15177376657709035,0.0728510331365669,0.05072035050152378,-0.06845948258817829,False,2
PTMS_proteomics,0.16003279382024646,0.0193237478942092,-0.05939146285306358,-0.32419503051084125,-0.3645125925781465,0.19635097699747084,0.14829691991116534,0.1513169190076178,False,2
KRT14_proteomics,-0.2709063112853776,,0.3237277762968332,0.35551416582829803,0.005100213242973573,0.21157734897256472,,0.3991297247840024,False,3
CCDC47_proteomics,0.15890104864360086,0.15489385477702802,0.1382902632786367,0.20441603790452895,0.4955948228302136,0.3087734013575478,-0.13120753821300513,0.10910651743097276,False,2
FKBP14_proteomics,0.15873273357419326,0.1831937201425448,0.2303509587422689,0.5032624547163831,0.266324260714157,0.3911524246647626,,0.22800442255133216,False,2
TUBA1C_proteomics,-0.15870108876801015,-0.2108146209507032,-0.2184640488057752,0.4607503770453698,0.3056855002887041,0.3437170592229224,-0.27675260558437903,0.3017806637770584,False,4
EHD1_proteomics,-0.15868081675064366,,0.18960470118068445,0.4144204906688824,-0.07794293707838065,-0.03171431410295325,0.3810178905562931,0.03195487814715749,False,2
RPL10_proteomics,-0.15846283279727585,0.10510657182108887,0.099275844590277,0.3552425867964737,-0.018908907078701902,0.3618252727126287,-0.08208828049642418,0.09506516781879283,False,2
ITGA6_proteomics,0.15677000867301907,0.1340197929471197,0.18872225022739536,0.4726931621622974,-0.2221850785705291,0.2088186918294196,0.03511815827851855,0.451665324171698,False,2
PLOD2_proteomics,-0.15665183177985142,,0.06307711359676386,0.3984938935430056,0.08876440248741538,0.3567342451183371,0.0640942132390537,0.2060340215962184,False,2
EXOC6B_proteomics,0.1563834339594251,0.14015889350555333,0.2164414121054636,0.2303769010342232,0.12965892886885275,0.3481077778647614,0.20871398563062526,0.3269494118087914,False,2
FGD4_proteomics,-0.15640863401027882,-0.025085377011322504,0.4168692755654528,0.3009775176095677,-0.2524532813179736,-0.04747981804254778,0.20701287535169288,0.02454753951274525,False,2
ELOVL1_proteomics,-0.15633642171310266,0.14293731834950446,-0.09854128233844542,0.3691361271076384,0.30353506701686395,0.2244058862126273,0.07276600490512505,0.2983191129729565,False,2
CRISP3_proteomics,-0.1555167757048384,0.10616694782465898,0.4302447696379097,0.0862317655346907,-0.2183403365053173,-0.2330703548443195,0.3630791826422724,0.2039145828603104,False,2
DARS_proteomics,0.15488629635832013,0.3216533180292092,0.0102645552272661,0.2537134265059788,-0.015461613303633069,0.3648868732450231,-0.1365615153812435,0.21123354883299086,False,2
PON2_proteomics,0.15436504630395034,0.33656143639035563,0.15804300473822466,0.3403836682668486,0.13520094661925486,0.22138490000688432,-0.02155897425784045,0.2147228359109889,False,2
USP7_proteomics,0.15357001736149914,-0.2284430576303969,-0.1479325105461391,-0.3562200816264651,0.20704547318658006,0.1513939922787339,-0.3683515893363379,-0.03192108728070578,False,2
ANXA1_proteomics,-0.152274773618857,-0.03255431456859472,0.29939286870381443,0.4945361033991621,0.11249036055248536,0.02513347170399876,0.32173876313909444,0.10586231993118578,False,2
SPTBN2_proteomics,0.1514986016929762,-0.25847091931206745,0.10552948071678127,0.3073332904358813,0.3613145270858196,0.1160433297920616,0.3554170600857638,0.2765806551250689,False,3
PDE12_proteomics,0.15087484584712013,-0.2409875062081767,-0.13817049918159185,-0.31317342551386634,-0.15106714845893462,-0.34922024912598737,-0.039393516521874006,-0.2372690443792005,False,2
TNKS1BP1_proteomics,-0.1498351058500838,0.26162089397915683,0.3751208972537652,0.21923131124804365,0.3556809821682672,0.2578588795361565,0.11106503705538458,0.4548286130089668,False,3
LMBRD2_proteomics,0.14978103717922514,0.141989341883824,0.3816551365166837,-0.2574246606191427,0.3077384579362481,-0.12214811645151673,0.07736639766766043,0.05371086188692978,False,2
IVNS1ABP_proteomics,-0.14917699990039662,-0.04370321350638555,0.4539583499595119,0.061239797154942224,-0.15695133511316994,0.4070628568372416,0.2621524923501333,0.24399283060091104,False,2
RHOB_proteomics,0.14819239154233455,0.4759623651931178,0.10491260711864768,-0.09773832456893887,-0.07697805716687367,0.3601335237744018,0.192874364820357,0.1090131244504062,False,2
BSG_proteomics,0.1481117677340208,,-0.056790460921982276,0.4560638228147118,0.044387877984657466,0.35223673281958684,0.07580439921443644,0.3781945731895944,False,3
PAXX_proteomics,-0.14766071452473445,-0.32998400099864034,-0.1876669120157481,,-0.11953707647968825,-0.3020341678836648,,-0.03412682558511848,False,2
SEMA4B_proteomics,-0.14601525091386094,0.4622726463604424,0.2976977594684715,0.06770851233726098,0.043236339926392184,0.3495422871484833,0.17656648190960128,0.4014951564527741,False,3
STBD1_proteomics,-0.14537643697866806,0.3064853264042379,0.33354457164811513,-0.029126021658208743,0.2705979209847958,-0.18986921383891173,0.3263221254763571,0.12328318291645288,False,3
SPARC_proteomics,-0.14518941245292738,0.12911614306091393,-0.029331316788371867,0.30359750516300904,0.12313581248452884,0.30614135773868945,-0.012065104618823343,0.005222345929312545,False,2
NDRG1_proteomics,-0.1446875396135229,0.4019084449796148,0.2570000884230625,0.5635350183366943,0.29629842330935285,0.4953263887241109,-0.05269950185266136,0.4069720018267243,False,4
EFNA1_proteomics,-0.1433364277500342,0.37308274386325946,0.00527695220809464,-0.0532890582219901,0.055431470179495686,0.4304135149258218,,0.1125799792699369,False,2
CD37_proteomics,-0.2399186229665919,,-0.4483552873129334,,-0.3451958094617191,,,-0.19456702498505626,False,2
PYGM_proteomics,0.14232901324401476,-0.134880364821036,0.11503278364677788,0.32662470061672905,-0.2409801237518425,-0.1909524393058316,0.3268976405253289,-0.07969820951750302,False,2
CD58_proteomics,0.14130127109896926,0.03535262822915988,0.07307502515043693,0.5267782596348842,0.031527163762014504,0.17775452038756262,0.2437286262279344,0.35991701852727725,False,2
