,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Endo,P_value_Endo,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
493,CAP2_proteomics,0.16423818163344533,0.10428055468671303,0.1191571625699465,0.21502077933056227,0.16582195728045024,0.10827920627251576,0.02620100322849414,0.8141134490668739,-0.03842607543049378,0.6834772158190621,-0.11451489860354028,0.2335571675569101,-0.14226739565988664,0.14002213693502574,0.22174831254922686,0.029042510198690082,-0.15088792796479622,0.11560983225879184
494,PFKM_proteomics,0.1640480534924178,0.10468776828990982,,,0.1311598085383781,0.20517489795651705,-0.22465659223452286,0.041165522429319416,,,-0.12955064403086172,0.17736616384310294,-0.08445332252324071,0.3826006251336976,0.24293493375733455,0.016500605744896892,0.13731624179010102,0.1525681479385436
495,TNR_proteomics,0.1634955412666656,0.10587818691531664,,,,,,,,,-0.06735440059217268,0.5143806206338494,,,,,-0.0328364138028642,0.7797300747275397
496,IL10RB_proteomics,-0.19195677172748946,0.10623236048856984,-0.014096976582953185,0.8837882751743064,0.1813127990226444,0.1420008166721706,,,,,,,0.047903259993564026,0.7546745548243199,0.06385064160569401,0.6805117271477387,0.1411962442952334,0.4184826228984427
497,FOXO1_proteomics,0.1631159349192361,0.10670217680663592,-0.11462593321930327,0.35196840153995745,0.16396534372480606,0.11234383796327273,0.07033832743601254,0.5432706976692329,0.2664090177732231,0.005542231506779813,-0.4021944124397684,1.3278929996618285e-05,-0.04539695515119515,0.6488640685565836,,,-0.04200750233709346,0.6630269139110637
498,SHMT1_proteomics,-0.163078471392953,0.10678376724092176,0.006007278762588338,0.9503353232076258,0.04486886727924298,0.665918960158386,0.018712873813948303,0.8666528297547044,-0.03123129528060259,0.7403873589643144,-0.19726110883190945,0.03886621098322038,-0.10149200328055694,0.2936694164812955,0.051815566227309456,0.6142281490869234,-0.14953601769946925,0.11894632053033477
499,CHRM4_proteomics,0.1805004997523828,0.1068466475802635,,,,,,,,,,,,,,,,
500,PRKAB1_proteomics,-0.16298565604749302,0.1069861160288853,0.052417303602803805,0.586543826065889,0.22296622735331706,0.029866537976417494,-0.00665633731774928,0.9523761817514448,-0.0397334602623874,0.6733128661224429,-0.0566367659839581,0.5567351765945208,-0.006444331294283668,0.9469751345552851,-0.240538709888118,0.01763101856147546,0.056354905960439176,0.5587034952159042
501,BUB1B-PAK6_proteomics,0.1799707544267759,0.10789684466397904,-0.21191230870127464,0.09275582846373774,0.1155339423996679,0.3793767609011211,,,-0.2218831472006005,0.14774306994540645,0.2489230240870132,0.019353184735979828,0.12248820820031694,0.31969223894826576,,,0.1981673340624811,0.07805464068934158
502,PPP3R1_proteomics,0.16246238716046002,0.10813250741217226,-0.1810388036938917,0.05839351200502003,-0.030296955838888088,0.7707026828679272,0.09119632928558152,0.4122454923434102,0.22042903622787047,0.017922777637421797,-0.09409270370690002,0.3281976882165257,0.12565266796631844,0.1929523700993788,0.3508012683283156,0.0006071578991765937,0.15883004531938,0.09745229879290417
503,MSH6_proteomics,0.16152147312748846,0.1102179406428966,0.22739335028323895,0.016891367248432584,-0.2477440905902619,0.015494578080222797,-0.21294679025720264,0.05325503835768298,0.2292627826958837,0.013715385579908654,0.07823668616627633,0.41654722271740896,0.16069377890310105,0.09507440757361932,-0.0765695689539973,0.4560045957046893,-0.045012502801111534,0.6405435724584859
504,LAMC3_proteomics,-0.16070763916070668,0.1120468250817372,-0.02000022712474916,0.8357063477073221,0.1997051183294204,0.05234204406539278,0.0737534535763085,0.5380889101371469,0.007866687827349141,0.9541134434223724,-0.1393576513976959,0.1465032253476552,-0.19987991241151956,0.04965488340624265,,,0.3217002060012661,0.000610176047068846
505,TOP1_proteomics,0.1603509654302275,0.11285574689740413,-0.028501490830255195,0.7675573938874375,-0.03045892129854568,0.7695109119744468,-0.14039470926499106,0.205534740719898,0.1153628151399438,0.21955311953465986,0.310095806925594,0.0009778532977914862,0.024425941225012508,0.8009545703624715,-0.3389461273752254,0.0006836098127917808,-0.17344242686261904,0.06997708441837759
506,LRRK2_proteomics,-0.16813465638306058,0.11317821992393101,0.2212291838872686,0.02019941248951684,0.01394571730781155,0.8932973088980285,0.08720608848730986,0.4967498404239048,0.110923268839974,0.23793230932826265,-0.012188175429742348,0.8994350327542986,-0.26745703562852896,0.004930313905080109,,,0.01585832766482294,0.8693895965311644
507,RAPGEF2_proteomics,0.15994813880374725,0.11377478204829915,0.06553855584924413,0.4963437451172734,0.12736285731945374,0.21871137363705245,-0.03530057910435805,0.7513763811055724,0.3201981670893497,0.00048565135035774236,0.057227215566371364,0.5526227137107312,-0.32056291810221205,0.0006779725807851593,-0.05798209359677714,0.6071395062435923,-0.05992972978647033,0.5339895627897521
508,TNFRSF1A_proteomics,-0.159427172907916,0.1149719389016265,0.20858667802777106,0.1548110837302958,-0.14653637153762986,0.3367872825639743,-0.11102112096811223,0.5010403686489683,-0.0610350728783807,0.6263777314740522,0.1910106817509758,0.10067919399333243,0.2050487875760384,0.14890038468028313,,,0.305858981208377,0.005796377553711491
509,VPS39_proteomics,-0.15918093472202596,0.11554116762463044,-0.14716468478402744,0.12497787218603652,0.16580852815028674,0.10830818951947227,-0.1354755467761006,0.2220247211581487,-0.19323895485548134,0.038530680479327416,-0.1597980178052325,0.09540226020406392,-0.1053296865600663,0.2756992170860108,0.1675849905403175,0.10835063536606708,-0.049840094981679184,0.6051020667267385
510,MMP7_proteomics,-0.2406312273765643,0.11561818592540145,-0.15521798462344394,0.1054101348428444,0.16534364715730165,0.1093152412858567,0.11395595586270167,0.3049908187004833,0.22487629692489453,0.015682676375732146,0.136105807432693,0.15625217523410564,0.10802304584664912,0.2847168571967586,0.2641945684365696,0.212214207514496,0.2446475693578685,0.0099996345997383
511,CAB39_proteomics,-0.1576355614651256,0.11916354502768382,-0.357286756850771,0.00012724921420203378,0.0243965937609912,0.8144605303104246,0.05153751856465729,0.643567857731832,0.05581155923601186,0.5535586559117281,0.01417881930080806,0.8831183513081023,-0.091199148448375,0.3456107329576782,-0.0793645475461648,0.4396779779247643,0.10111308142934428,0.2932287199739918
512,E2F5_proteomics,0.1848262680282816,0.12011778055939,-0.11087614186016682,0.24884711812878896,-0.3398829291295492,0.005604968024466804,-0.1692060192394949,0.14125818024991504,0.03358631729985154,0.7602505035921886,,,,,,,,
513,ITGA6_proteomics,0.15677000867301907,0.12123034611069652,0.1340197929471197,0.20532830763439164,0.600443133573932,1.2614421517816592e-10,0.18872225022739536,0.08751448083837464,0.4726931621622974,9.605408702942195e-08,-0.2221850785705291,0.019652518388079875,0.20881869182941956,0.029325763283477205,0.03511815827851855,0.7327307225220139,0.4600714925995109,4.2668855629383887e-07
514,PLOD2_proteomics,-0.15665183177985142,0.12151466228013078,0.4409781052531989,1.4236260357289118e-06,-0.026535819084899052,0.7985221493483783,0.06307711359676386,0.571047571332761,0.3984938935430056,1.0298469559588393e-05,0.08876440248741538,0.35644724287474017,0.3567342451183371,0.00014035519571166762,0.0640942132390537,0.5328159372050658,0.19685803483565328,0.0392748917264718
515,THBS3_proteomics,-0.15651789674728211,0.1218375104871052,-0.13108555644525616,0.17224377049374465,0.2473193415903544,0.01567810875290979,0.12918225221706592,0.24444736447155416,0.3381279169648602,0.00021912604627389155,-0.10950412925800107,0.25478755670197417,-0.010474966818903326,0.9139131928083816,0.18967488222136586,0.0701563846806633,-0.08320048691668222,0.3875080553456271
516,RDX_proteomics,0.15650645656223666,0.12186511743994785,,,-0.01586266048063256,0.8787350936890944,0.10862878415121073,0.3283003482162136,,,-0.0862432561909598,0.3703250252417713,-0.10574131072112386,0.2738166617217391,0.20157419833313486,0.04771336096258609,0.1916264434259206,0.0704008031756136
517,FGD4_proteomics,-0.15640863401027882,0.12210137515656776,-0.025085377011322504,0.7947611108392583,-0.10017776657538166,0.3340848869805148,0.4168692755654528,8.84367434173134e-05,0.3009775176095677,0.0010811975684762813,-0.2524532813179736,0.0077967012581571325,-0.04747981804254778,0.6239459625194811,0.20701287535169288,0.041900768266136514,-0.011453960937182518,0.9054641249449208
518,PDE4B_proteomics,0.15635315829139673,0.12223551475505158,0.08946275646132204,0.3526610360859026,0.033692455723317485,0.8597050410635304,0.0029768477660333005,0.9877723723182514,,,,,-0.15141940669373732,0.11601634137929599,,,,
519,ACACA_proteomics,0.15631103957425307,0.1223374329849548,,,-0.257340723371742,0.011815858462816506,0.0857458586065076,0.4408516510234431,-0.024911755105660568,0.7915707900585588,0.2349889400887423,0.013468405619569407,0.3120051035597423,0.0009574998350296847,-0.19946242702797676,0.050143173517694484,0.06933837769273693,0.471656441963752
520,THBS1_proteomics,-0.15578815289950915,0.1236081561501286,0.09104495041080793,0.3441762289936217,-0.10585039272105493,0.3072944455522545,0.025942806993770686,0.8159128472472716,0.0052061918953220385,0.9559626768848418,0.21173138908350855,0.026382859696778647,0.2287999396702472,0.0167095460227727,0.008509238622679594,0.9340731231363938,-0.008684579609637654,0.9282508003820976
521,LEF1_proteomics,-0.17002200574842574,0.1291439212659319,0.44563576753551737,1.0682172263440644e-06,0.11266248883012643,0.2770251549915625,-0.22289693335381225,0.09260557268745093,-0.1172820932345291,0.3230650410655269,,,-0.1798422070425146,0.1362896552333614,,,0.14751847369461202,0.1536906431878917
522,TSPAN8_proteomics,-0.15485399417414905,0.12989521615410796,-0.3162550968742802,0.000763098711241494,0.32698432816657136,0.0012196256039344233,0.02219109233780779,0.8421618980759885,0.3397165933159432,0.0014685809429029466,-0.03907157468042387,0.6852865861213573,-0.2263997132401849,0.017920506279665203,-0.15603482957551815,0.12695827216206362,-0.10728010003894826,0.26462218143941035
523,NQO1_proteomics,-0.15289522103357092,0.13082264220767592,-0.15024035962395216,0.11719885068742238,0.05190288573131754,0.6174084492247187,0.11046221742173908,0.3201532578990192,0.15452948343498987,0.09915550106541364,-0.2710445353833335,0.004182189207233617,0.09241273465040854,0.3392030163199037,-0.2500679079966277,0.013498524145075992,0.019778453864836627,0.8375029356904584
524,ANXA1_proteomics,-0.152274773618857,0.13241098851665556,-0.03255431456859472,0.7356482937948576,-0.02431199927090665,0.8150924067586126,0.29939286870381443,0.005966682415382774,0.4945361033991621,1.938054768894914e-08,0.11249036055248536,0.2419811307744756,0.02513347170399876,0.7953135591179173,0.32173876313909444,0.0013109130506193745,0.0956840488757234,0.32004640286699204
525,SELP_proteomics,-0.1696081196454408,0.13256442097557825,0.10925581070809157,0.25587301489067504,-0.09284410845115824,0.37084714097344695,0.3730813106996245,0.017736647371870237,0.14811020769410993,0.12788907580631947,-0.3099975184943968,0.0009816885413140768,-0.4012807982103539,1.529565899741837e-05,,,-0.22948698277524365,0.015879925642884516
526,MAPK8IP2_proteomics,0.15234471563357405,0.13425241282049633,,,,,,,,,,,,,,,,
527,BMPR1A_proteomics,-0.16751745650763467,0.1349643691186787,,,,,,,,,,,,,,,,
528,FN1_proteomics,-0.15118042165508574,0.13524831268784404,-0.113793324775953,0.2365357537256421,-0.12497145587813036,0.2275542054129044,0.008422622824538166,0.9397601290888634,0.2816895684981858,0.002289998856583796,0.20303398751663015,0.060808342403514334,0.3608132634028629,0.00011608872406770516,0.18254490123098085,0.07351482768128262,0.04237395459008282,0.6693062516677636
529,FZD3_proteomics,0.15117301237941388,0.13526767905799195,,,,,-0.06995932286570862,0.5797394748966276,,,,,,,,,,
530,MAX_proteomics,-0.15036600421643356,0.13738968861801146,-0.21191230870127464,0.09275582846373774,-0.22249810915809984,0.03022128068058738,-0.09927123781880133,0.3719126604195674,-0.2540209909863168,0.006155165299921031,0.05006310718438688,0.6034859573225784,-0.1973786488073832,0.039664993504983134,0.1487121593617544,0.14601433110329148,-0.14193532881079032,0.13910709693503193
531,FGFR1_proteomics,0.15003233593223672,0.13827440959121207,-0.0016681023955656682,0.9862009877747238,0.2164286307764761,0.035152586030640885,-0.15808779867659226,0.15346485396758525,0.11182590339218387,0.2341113172699476,-0.43453532126739003,1.0829313911035277e-05,0.13220220131248084,0.3453498843097937,,,-0.04229241291568714,0.6840516150398173
532,APOC3_proteomics,-0.1499773081047751,0.13842072998609986,-0.14046266238019514,0.14329709439926322,0.0704896912958841,0.4972656821982374,0.2457474603144588,0.025131682149384445,0.3759636923700613,3.462690236696011e-05,-0.1117644210178991,0.2450524346068548,-0.08276548344416533,0.3922167420109546,0.13510425498492454,0.18702496016920853,-0.194316607000292,0.04193534633784712
533,TSC1_proteomics,0.14956412583371034,0.1395231459765903,-0.2415718363847234,0.2787752401616108,0.12108887350328955,0.24243943553153546,-0.14856524620593006,0.18010914152782534,-0.2299519219835149,0.01342672212276599,-0.0984624003527834,0.30613068916275377,-0.20953322283491246,0.028764025157119157,0.009107431817191857,0.944463342642146,-0.0958787068239964,0.3190583526980346
534,RAP1B_proteomics,-0.14911322451098552,0.14073377818304295,0.031803004821949685,0.7415315586061447,0.39617787441510827,7.060237339331762e-05,-0.13984893370079482,0.2073199529424389,0.2390489943726128,0.010084251959571466,0.08574477189812255,0.3731076266402871,0.10616963261374927,0.2718669557170582,0.10730001863739376,0.2955118340213359,0.10323451962651252,0.28316582747979696
535,HLA-C_proteomics,0.14900117864322465,0.14103584169613062,0.10949291407690943,0.4351179840777294,0.038923713615391306,0.7080315661690363,0.08565030356930853,0.4413629141587979,0.11110626408697448,0.2371541719076697,0.01669087563042746,0.8958509574586325,0.01674349254220515,0.8628055165182617,0.03358043915592125,0.7440206511540698,-0.007071137018852603,0.9418263085277082
536,GNG13_proteomics,0.14888888210965973,0.1413390729786526,,,,,,,,,,,,,,,,
537,FASN_proteomics,0.14844520589000726,0.14254194517811505,0.13607757553945496,0.1563388876881782,-0.34824985187785884,0.0005435818409797023,0.09536270825326744,0.3911263612014869,-0.08142510668358671,0.3869917651606427,0.003800023299244726,0.9685716110105032,0.2256777235993809,0.018299282362074096,0.1869495502928608,0.06671760429497335,0.07491296761623803,0.4366796872198268
538,HSPA8_proteomics,0.1484135950262359,0.14262794125783082,-0.1137132670966752,0.2368678487090197,-0.2889923829082686,0.004506670184255531,-0.2823311618546426,0.009709985232909562,-0.08685188295892314,0.3560314207430861,,,0.14778508718135286,0.12513613247953131,-0.021745966764105257,0.8325584146858213,0.26565912639709,0.0050314022102426895
539,SSH3_proteomics,0.14835628180629884,0.1427839595337668,0.20595205679110484,0.030883914087030125,0.14174291037836795,0.17063112589557947,0.294563008105002,0.006868509952375101,-0.32019426538772405,0.0004857329140580293,0.15810533933007145,0.0990097355111702,0.1437511647024564,0.1358931173488958,0.08547043894738739,0.4051841919311222,0.2468614855466045,0.009325169374200842
540,LILRB3_proteomics,0.14819239154233455,0.1432308138440022,-0.1311541199496989,0.33529592002112474,-0.10071289747575836,0.5833835547890047,0.07534056235748555,0.5353390614563938,0.2710737794448982,0.025356174432736932,0.25098874651172143,0.033452848360737614,-0.19800062930031626,0.03903338516209586,0.192874364820357,0.0625333703464426,0.05564624913539741,0.5636669473149535
541,RHOB_proteomics,0.14819239154233455,0.1432308138440022,0.4759623651931178,1.4781130788453861e-07,0.19848888458106087,0.05382386489902941,0.10491260711864768,0.3452145150545403,-0.09773832456893887,0.29872701602211205,-0.07697805716687367,0.42410669069779,0.3601335237744018,0.00011984086843715959,0.192874364820357,0.0625333703464426,0.12307627587786893,0.20020588507453194
542,ACACB_proteomics,-0.223768152663974,0.14424397992550153,-0.039084989952676,0.7340477938804717,0.4203231233897355,0.03643450142750189,0.11860842854529885,0.28553775167282724,0.07256310241165409,0.4409034402986966,,,0.13336177873854058,0.18146248557955966,,,0.011442166483535993,0.9223842162827339
543,CACNA1E_proteomics,0.14754612070318454,0.14500319966479625,,,,,,,,,,,,,,,,
544,HLA-DQA1_proteomics,-0.1547390723512268,0.14532338324902713,-0.1163610608036751,0.2588952058353275,0.03779169451448112,0.7509152631712234,0.007405742792894301,0.9470217895112741,-0.0928386377710446,0.32372075631451896,0.2351678439146477,0.01339566556694153,-0.17456238010715866,0.06945642814020474,0.012770329263734987,0.9070986219011096,-0.02853861677391012,0.7672632267522885
545,SLC6A13_proteomics,-0.2936109546998843,0.14544533107011526,-0.06685205697397746,0.4877339129129473,,,,,,,,,,,,,,
546,SMAD1_proteomics,0.14718850237937764,0.14599104300762603,-0.17529363496078365,0.09104576982871407,-0.02661914982757057,0.7979029130565506,-0.03589353460346787,0.7473388809405123,0.03318450603465205,0.7343650037384707,0.2652185472075982,0.0051072489385337655,0.09359326597059787,0.3330424201829165,-0.0441652836078005,0.8452706318330987,0.2390106125362204,0.01191379706630995
547,NGFR_proteomics,0.14674569964324705,0.14722120565209795,-0.10662380840555566,0.4134338261330564,-0.07046828139444608,0.6455263574176956,0.2529898219348694,0.05994027935506883,0.04512064422451119,0.7026624168315432,,,0.04479321743066906,0.6437259199937375,,,0.1934037392343942,0.04292696167892455
548,PDGFRB_proteomics,-0.14627048185069644,0.14855008338916814,-0.23206190225337664,0.014708322041340543,0.4855128302327105,6.134063587254272e-07,0.04120673576906602,0.7114756029081395,0.1990283001231348,0.032973419185013404,-0.19894390316030647,0.03719828726257757,0.00213936133406922,0.9823856501936534,0.12590388188268994,0.21913517831373028,0.06460785548302721,0.5451864472455283
549,SETD2_proteomics,0.1461241408058922,0.14896111548720742,-0.13520676150894678,0.15903124558497644,-0.06158019668011694,0.5532970433163829,0.02008229408032377,0.8569940911553134,-0.18919950441767125,0.042856783767741366,,,-0.10495634771885662,0.2774141870903397,,,,
550,LBR_proteomics,-0.1451132004657782,0.15182394843942554,0.05279865872248918,0.5838199698093686,0.4101136696848693,3.667763216907651e-05,-0.1665145515921294,0.13244278959195366,0.3712270227698067,4.418738115985928e-05,-0.2320179683985552,0.014727664306234357,-0.049530379879240236,0.6090256746860699,-0.09576969764757837,0.35074682169918314,-0.2462648150375666,0.009502885115033069
551,CACNA2D2_proteomics,0.14505864019155446,0.15197961991334485,0.17158959826935752,0.2834001721129996,0.03292877861882795,0.8533277004645742,0.04124047503875418,0.7482726845637601,-0.254686724897487,0.008112219595004891,-0.13131695459215464,0.17148109999096794,-0.3039497852185823,0.006464216960169785,,,,
552,CACYBP_proteomics,0.14462612193906593,0.1532179177406345,-0.0814261817180002,0.3977453925938964,-0.5140700037850373,9.909452535272117e-08,-0.1611275203338371,0.14561214346100124,-0.038431054327898784,0.6834383980463739,-0.057653475713066976,0.5496629881596174,0.09379785114280666,0.3319820789839064,0.18861496486297125,0.06428413795182579,-0.13238131921481808,0.16800511866327936
553,ELAVL1_proteomics,0.14460152386150904,0.1532885682788788,-0.2266937647580888,0.017241543837925987,-0.17570854387433105,0.08853041139692602,-0.2643770486034448,0.015726463226369045,0.04567173374187765,0.6279052208964867,,,0.06140551128623657,0.5258848710909861,-0.26293546806775536,0.009268253406264672,-0.09525634664542204,0.3222242673989869
554,CD81_proteomics,0.14443084449711907,0.15377946504066062,0.2319233344630394,0.014769402828072318,0.4885878597337413,5.080582765672463e-07,-0.08919774922936015,0.4226071492544517,0.2035022562467163,0.029156933130184932,0.0677780767931501,0.4817120769007735,-0.10701476537027382,0.2680474863016286,0.11297280578737735,0.27056577892920275,-0.19201704131431704,0.04447062083800227
555,HSPA1A_proteomics,-0.14440440586379044,0.15385561121295158,0.09802964494416276,0.3082717921194933,0.03385500780032598,0.7446491806712445,0.030406782476401318,0.7849447769568895,-0.13376995891457585,0.15408029599863918,0.10909928904174784,0.2565588330750553,0.2896403096555897,0.002251859610285895,0.12736733707582282,0.2137826178276062,0.02922463183770875,0.7618335826873903
556,RGL1_proteomics,-0.1508345299299363,0.15587783600587418,0.12953935219747542,0.1944130228895883,0.2696386928272983,0.022967005402233016,-0.0015141558050356665,0.9926015698051316,,,-0.007775343326029664,0.941360590502526,-0.12611835655263334,0.43203001583564776,,,-0.008308716124570223,0.9329599953691288
557,PKLR_proteomics,-0.14361115350139736,0.15615340928884924,0.34057690599867263,0.0002719352347537496,-0.24231524948509955,0.01798601095366472,0.02816998356069928,0.8004236995615935,0.2036016387003499,0.029076605378780877,-0.14949078680197925,0.11905922264088195,-0.09622019663476424,0.31959112159918035,-0.04724212433437747,0.7579575329848275,-0.008592101129140169,0.9290128261409006
558,CPT1A_proteomics,-0.1436058983325599,0.15616871681395253,-0.0917084891340503,0.34065644738263,0.2312137966238577,0.024170980560348398,0.04868288891760147,0.6620713002359524,-0.12441379713786994,0.1852482069865956,-0.032780384446081307,0.7338809836657236,0.02799066427307133,0.7726436392966998,-0.16514119212316192,0.10598908208695,-0.1198302330545706,0.2124225583121893
559,EFNA1_proteomics,-0.1433364277500342,0.15695514738649785,0.37308274386325946,5.965851733015023e-05,0.09742939457160538,0.3475818604645877,0.00527695220809464,0.9709872200017948,-0.0532890582219901,0.5716515918813356,0.055431470179495686,0.5651753916111859,0.4304135149258218,2.9917792158711386e-06,0.0810049207512675,0.4452778933518944,0.11232961690400736,0.24265889187656645
560,MYH10_proteomics,0.14289997346169508,0.15823517242018828,-0.1967284362821788,0.05875313626462704,0.0596290992267611,0.565961214990071,0.16864366681277182,0.12749505554602444,-0.4772905896801752,1.97045143536216e-06,0.1595735885749557,0.10227591435691716,0.1817402420458859,0.05858011493049574,-0.08119723684196042,0.4291542637605337,-0.2783030781196423,0.0063175897922443675
561,BLVRB_proteomics,-0.14251864527782826,0.15935988034015675,0.006661950449485671,0.944930945067074,-0.2378745708656429,0.020273537947092617,0.18845252748741506,0.08797637063434326,0.05512029830728347,0.5584891715815204,-0.1482517886892881,0.1221842374943208,-0.1311721241446357,0.17396572567571142,0.2746966265176836,0.0064698425095367045,0.0322103017773208,0.7383402735176715
562,ATF6B_proteomics,0.23489882735156764,0.16167424799200147,,,-0.20456981431277466,0.2245434763586372,-0.20583457813544648,0.29334070337076834,,,,,0.2870320274698433,0.1952613372073093,,,0.25416543386372664,0.09202555675112284
563,TSC2_proteomics,0.14158030475498393,0.16215280199013182,-0.19108291696492727,0.04553629588957143,-0.015043856449779304,0.8849505580583864,-0.07913917379415082,0.4769761599681594,-0.2511250378862394,0.006786939522933607,,,-0.04402612206387154,0.6494203968053766,0.17466974537380164,0.16070022404695386,-0.10584887242292146,0.2710857583017029
564,PDGFC_proteomics,-0.16757698802458404,0.16245413834288014,-0.0550903953189382,0.7039573424921661,0.1398177881587515,0.176572829238562,0.07809134594568924,0.5174252855610413,0.2408238635594821,0.02075212205608492,0.07953985202039192,0.5005355185427599,0.14926694259899687,0.2075250979184052,,,0.18099695126911844,0.08778177280273831
565,HSPB1_proteomics,-0.14115908532047022,0.1634182998987243,0.2740414773519721,0.0037673396552811694,-0.12104687047054455,0.24260406760808384,0.3435817687160049,0.0014721814478324225,-0.1846450711432584,0.0482128500335538,0.26457044347201364,0.005220673708221418,0.29347412246267823,0.0019540235475713004,0.13575048436984433,0.18490549955532326,0.4598637684574298,4.324905393459446e-07
566,VPS18_proteomics,-0.14092231977092434,0.1641328406488056,-0.10911114315794462,0.2565068488573677,0.06478229501183358,0.5328137842701283,-0.18727538972089786,0.09001479714090031,-0.16110971543770292,0.08541592732729203,-0.1438982859783876,0.1336675969736289,-0.2267262232632199,0.0177514457179057,-0.17003385743990646,0.09589712779073764,-0.03674104440877357,0.7031512563407276
567,PPP2R5B_proteomics,0.14057163218901272,0.16519544353798754,0.0996454347960702,0.30032722235821874,0.061810195412503335,0.5518132205653313,0.08731650876199235,0.43249583142823417,0.060944570409611785,0.5176190825551875,0.09185263954897888,0.33989480956728724,0.13617296112791266,0.1579844344925478,0.26237034795324354,0.009426107190169305,0.15584412753214072,0.10399537581066508
568,HLA-B_proteomics,0.14045373170249265,0.1655538310419497,-0.05659949040818162,0.5569952925272936,-0.03813721699166514,0.7136725136392688,0.04817293690661003,0.6653985991836215,0.018660254406813282,0.8430919223384238,0.16762069079080674,0.08005891575823974,-0.00395064509037671,0.9674787921673772,-0.10542830618079582,0.3040649988872297,0.0979202227858046,0.30881471307106656
569,BRAP_proteomics,0.14034281987020264,0.1658915002460817,0.008438350852056369,0.9302798752809796,-0.33003352880756404,0.001089972637529914,-0.09619211620002582,0.3870004576614407,-0.07660745010252126,0.41579072391413774,,,0.016292633061542956,0.8664651384111514,-0.12084857134117102,0.2459464137491461,,
570,ACAN_proteomics,-0.14005698523632495,0.16676406940853605,0.3595901176014845,0.09193594811737224,,,0.2417989653620659,0.034122611822213496,0.28577368062302233,0.0019619388714188827,0.019151559269067774,0.8455046532065473,-0.09573546083174596,0.32204649179826683,-0.02665908970477177,0.8216168280193742,-0.09641565720434517,0.3948915915891549
571,LAMB1_proteomics,-0.13965894426075906,0.16798482268113568,0.02229855542443029,0.8171389500977458,0.04713655709668445,0.650116357524037,0.16300963948870378,0.1409036262167832,0.4229764014873427,2.4850607160493854e-06,-0.19720058194089196,0.03892735155195812,0.13376130272877856,0.1655488912897003,0.16015778122230906,0.1171014686190076,0.11416438076707637,0.2350007798263771
572,COMP_proteomics,-0.13951520861618166,0.16842726541105735,-0.014096976582953185,0.8837882751743064,-0.04720598108198289,0.6496349584910323,-0.03746975546237242,0.7366395102751623,0.059430377035493524,0.5280957546321224,0.2026134065779241,0.03376874340386684,0.2366758512060301,0.013219837873800776,-0.03579569757171252,0.7305567917736093,-0.09969114404059996,0.3001044527960793
573,GNA11_proteomics,0.13939835113879934,0.1687876066831078,0.18298321838110404,0.05569570614455623,0.5554749461238526,5.139966506243129e-09,0.3764949648633086,0.0004514359297637248,0.011156292927876971,0.9058025233603534,0.18594093051401067,0.05178899901073068,0.02392884124115696,0.804924005826705,0.06894174475041909,0.5022242489554702,0.049263617085937,0.6092884810300696
574,CAB39L_proteomics,0.1393467618535863,0.16894686827320596,-0.2129509678730618,0.025508063102296044,0.3067251166025604,0.002500857266884559,0.2848929872687089,0.0090417317246287,-0.2318499112901967,0.012658917745037792,-0.03552774111731856,0.7125169506264953,-0.4135769168321187,7.825360010346741e-06,-0.03929808808582122,0.7023341607039489,0.041233808177140674,0.6688654978202049
575,CREBBP_proteomics,0.13926277175720606,0.16920639198895146,-0.035339222126412204,0.7139760477392809,-0.026923980754824158,0.7956387625221996,-0.03279620905078452,0.7685015054702513,-0.3015611179532707,0.0010560662565950293,0.20220299140545347,0.03413857118618886,0.049069791545089635,0.612363364335943,-0.11566294809811545,0.3588831921723338,-0.08326169465384026,0.3871577509427468
576,FLNC_proteomics,-0.13925307145082866,0.16923638423097295,-0.07665469231033123,0.4260615513439013,0.15576747276954678,0.13172051118944847,0.10802371939339027,0.3310177335947582,0.33315466019308304,0.00027458987368768253,-0.25712623422945224,0.006693753478500039,-0.08192650423620135,0.39704994127277693,0.18100325531520556,0.07602157248655253,-0.07121473324200764,0.4597166263471358
577,OSMR_proteomics,-0.1389414579871971,0.17020194715327985,0.4990228453275571,0.0004842233436341273,,,0.10268818109986244,0.5122972799877954,0.09686226969216194,0.4577138519159391,0.35420584739610683,0.0001468418223281305,0.2773507323854981,0.011647063439574522,,,0.24581992401325065,0.009637325388462173
578,STRADA_proteomics,0.13893429687376918,0.1702241841930182,-0.19956783208950354,0.04540936552653285,0.09681451175667848,0.3506475509137911,-0.1661625315773817,0.13327470012630635,-0.0434144430116271,0.6450143263427087,0.2263417305555331,0.017420116400953613,-0.10369249437905717,0.2832729151563661,0.13746434075699138,0.5523785870163707,-0.03133746834212251,0.7451845391760132
579,PTK2_proteomics,0.1388626283209829,0.1704468509646044,0.13418609844022888,0.1622307644102755,-0.03238645580122801,0.7553695933462629,0.07894909273309905,0.4780384988154896,-0.1412047421744418,0.13225651860429405,0.42917422533124605,2.8930494601045988e-06,0.052274702936112714,0.5893065444294818,-0.1880252554555324,0.06513742727699312,0.2137129321336757,0.024974167201473208
